contractInfo,salary,contractYear,id,conference,status
2025 UFA,,1,15955,0,nan
2025 UFA,,1,15339,0,nan
2025 UFA,,1,13754,0,nan
2025 UFA,,1,15882,0,nan
2025 UFA,,1,16273,0,nan
2025 UFA,,1,16297,0,nan
2025 UFA,,1,15941,0,nan
2025 UFA,,1,17285,0,nan
2025 UFA,,1,15696,0,nan
2025 UFA,,1,10868,0,nan
2025 UFA,,1,15604,0,nan
2025 UFA,,1,16168,1,nan
2025 UFA,,1,12155,1,nan
2025 UFA,,1,16305,1,nan
2025 UFA,,1,14624,1,nan
2025 UFA,,1,16772,1,nan
2025 UFA,,1,14184,1,nan
2025 UFA,,1,16735,1,nan
2025 UFA,,1,13230,1,nan
2025 UFA,,1,13826,1,nan
2025 UFA,,1,13275,1,nan
2025 UFA,,1,15371,1,nan
2025 UFA,,1,16014,1,nan
2025 UFA,,1,16291,1,nan
2025 UFA,,1,16474,1,nan
2025 UFA,,1,12181,1,nan
2025 UFA,,1,13308,1,nan
2025 UFA,,1,14811,1,nan
2025 UFA,,1,17369,1,nan
2025 UFA,,1,14799,1,nan
2025 UFA,,1,17292,1,nan
2025 UFA,,1,17258,1,nan
2025 UFA,,1,13753,1,nan
2025 UFA,,1,13730,1,nan
2025 UFA,,1,12233,1,nan
2025 UFA,,1,16066,1,nan
2025 UFA,,1,16012,1,nan
2025 UFA,,1,16746,1,nan
2025 UFA,,1,13246,1,nan
2025 UFA,,1,12621,1,nan
2025 UFA,,1,16219,1,nan
2025 UFA,,1,16879,1,nan
2025 UFA,,1,13879,1,nan
2025 UFA,,1,17061,1,nan
2025 UFA,,1,14236,1,nan
2025 UFA,,1,12308,1,nan
2025 UFA,,1,17130,1,nan
2025 UFA,,1,16942,1,nan
2025 UFA,,1,15903,1,nan
2025 UFA,,1,15676,1,nan
2025 UFA,,1,16872,1,nan
2025 UFA,,1,16782,1,nan
2025 UFA,,1,16257,1,nan
2025 UFA,,1,17432,1,nan
2025 UFA,,1,12715,1,nan
2025 UFA,,1,15879,1,nan
2025 UFA,,1,17276,1,nan
2025 UFA,,1,13818,1,nan
2025 UFA,,1,14906,1,nan
2025 UFA,,1,15829,1,nan
2025 UFA,,1,16371,1,nan
2025 UFA,,1,15765,1,nan
2025 UFA,,1,12083,1,nan
2025 UFA,,1,13781,1,nan
2025 UFA,,1,16029,1,nan
2025 UFA,,1,13263,1,nan
2025 UFA,,1,16037,1,nan
2025 UFA,,1,15049,1,nan
2025 UFA,,1,14548,1,nan
2025 UFA,,1,17093,1,nan
2025 UFA,,1,13980,1,nan
2025 UFA,,1,15718,1,nan
2025 UFA,,1,16384,1,nan
2025 UFA,,1,16611,1,nan
2025 UFA,,1,14256,1,nan
2025 UFA,,1,16836,1,nan
2025 UFA,,1,15000,1,nan
2025 UFA,,1,16139,1,nan
2025 UFA,,1,16637,1,nan
2025 UFA,,1,13706,1,nan
2025 UFA,,1,14263,1,nan
2025 UFA,,1,15671,1,nan
2025 UFA,,1,17436,1,nan
2025 UFA,,1,16330,1,nan
2025 UFA,,1,11151,1,nan
2025 UFA,,1,15082,1,nan
2025 UFA,,1,16328,1,nan
2025 UFA,,1,13201,1,nan
2025 UFA,,1,15915,1,nan
2025 UFA,,1,17216,1,nan
2025 UFA,,1,12075,1,nan
2025 UFA,,1,17323,1,nan
2025 UFA,,1,17231,1,nan
2025 UFA,,1,15348,1,nan
2025 UFA,,1,14983,1,nan
2025 UFA,,1,17203,1,nan
2025 UFA,,1,16962,1,nan
2025 UFA,,1,15344,1,nan
2025 UFA,,1,17015,1,locked
2025 UFA,,1,17400,1,nan
2025 UFA,,1,16322,1,nan
2025 UFA,,1,16876,1,nan
2025 UFA,,1,13125,1,nan
2025 UFA,,1,14319,1,nan
2025 UFA,,1,11679,1,nan
2025 UFA,,1,16023,1,nan
2025 UFA,,1,15758,1,nan
2025 UFA,,1,16646,1,nan
2025 UFA,,1,15985,1,nan
2025 UFA,,1,14310,1,nan
2025 UFA,,1,16202,1,nan
2025 UFA,,1,12718,1,nan
2025 UFA,,1,10514,1,nan
2025 UFA,,1,16289,1,nan
2025 UFA,,1,16153,1,nan
2025 UFA,,1,13775,1,nan
2025 UFA,,1,17307,1,nan
2025 UFA,,1,17260,1,nan
2025 UFA,,1,16338,1,nan
2025 UFA,,1,13638,1,nan
2025 UFA,,1,17261,1,nan
2025 UFA,,1,12699,1,nan
2025 UFA,,1,16865,1,nan
2025 UFA,,1,17257,1,nan
2025 UFA,,1,14933,1,nan
2025 UFA,,1,16288,1,nan
2025 UFA,,1,15973,1,nan
2025 UFA,,1,12292,1,nan
2025 UFA,,1,16054,1,nan
2025 UFA,,1,16499,1,nan
2025 UFA,,1,14202,1,nan
2025 UFA,,1,17299,1,nan
2025 UFA,,1,14552,1,nan
2025 UFA,,1,16075,1,nan
2025 UFA,,1,13926,1,nan
2025 UFA,,1,16393,1,nan
2025 UFA,,1,15460,1,nan
2025 UFA,,1,16556,1,nan
2025 UFA,,1,15246,1,nan
2025 UFA,,1,15892,1,nan
2025 UFA,,1,13868,1,nan
2025 UFA,,1,15854,1,nan
2025 UFA,,1,13418,1,nan
2025 UFA,,1,13256,1,nan
2025 UFA,,1,16770,1,nan
2025 UFA,,1,14286,1,nan
2025 UFA,,1,12650,1,nan
2025 UFA,,1,13873,1,nan
2025 UFA,,1,17010,1,nan
2025 UFA,,1,12750,1,nan
2025 UFA,,1,16820,1,nan
2025 UFA,,1,16882,1,nan
2025 UFA,,1,5848,1,nan
2025 UFA,,1,16336,1,nan
2025 UFA,,1,16656,1,nan
2025 UFA,,1,13378,1,nan
2025 UFA,,1,16261,1,nan
2025 UFA,,1,16056,1,nan
2025 UFA,,1,11640,1,nan
2025 UFA,,1,15462,1,nan
2025 UFA,,1,17228,1,nan
2025 UFA,,1,15449,1,nan
2025 UFA,,1,16816,1,nan
2025 UFA,,1,16387,1,nan
2025 UFA,,1,17091,1,nan
2025 UFA,,1,16364,1,nan
2025 UFA,,1,16324,1,nan
2025 UFA,,1,17001,1,nan
2025 UFA,,1,16976,1,nan
2025 UFA,,1,17282,1,nan
2025 UFA,,1,17158,1,nan
2025 UFA,,1,15412,1,nan
2025 UFA,,1,15953,1,nan
2025 UFA,,1,15447,1,nan
2025 UFA,,1,16118,1,nan
2025 UFA,,1,15933,1,nan
2025 UFA,,1,13994,1,nan
2025 UFA,,1,17092,1,nan
2025 UFA,,1,16271,1,nan
2025 UFA,,1,15423,1,nan
2025 UFA,,1,15356,1,nan
2025 UFA,,1,16851,1,nan
2025 UFA,,1,14358,1,nan
2025 UFA,,1,16423,1,nan
2025 UFA,,1,17247,1,nan
2025 UFA,,1,13695,1,nan
2025 UFA,,1,17295,1,nan
2025 UFA,,1,14875,1,nan
2025 UFA,,1,15177,1,nan
2025 UFA,,1,15248,1,nan
2025 UFA,,1,12758,1,nan
2025 UFA,,1,17358,1,nan
2025 UFA,,1,16834,1,nan
2025 UFA,,1,14942,1,nan
2025 UFA,,1,17214,1,nan
2025 UFA,,1,13750,1,nan
2025 UFA,,1,16337,1,nan
2025 UFA,,1,17335,1,nan
2025 UFA,,1,12738,1,nan
2025 UFA,,1,16632,1,nan
2025 UFA,,1,12325,1,nan
2025 UFA,,1,12783,1,nan
2025 UFA,,1,13354,1,nan
2025 UFA,,1,16982,1,nan
2025 UFA,,1,15908,1,nan
2025 UFA,,1,15874,1,nan
2025 UFA,,1,16790,1,nan
2025 UFA,,1,15041,1,nan
2025 UFA,,1,15804,1,nan
2025 UFA,,1,17165,1,nan
2025 UFA,,1,15034,1,nan
2025 UFA,,1,15887,1,nan
2025 UFA,,1,17418,1,nan
2025 UFA,,1,15930,1,nan
2025 UFA,,1,17325,1,nan
2025 UFA,,1,12779,1,nan
2025 UFA,,1,15595,1,nan
2025 UFA,,1,14112,1,nan
2025 UFA,,1,17439,1,locked
2025 UFA,,1,16339,1,nan
2025 UFA,,1,13718,1,nan
2025 UFA,,1,11644,1,nan
2025 UFA,,1,16753,1,nan
2025 UFA,,1,16229,1,nan
2025 UFA,,1,12394,1,nan
2025 UFA,,1,16713,1,nan
2025 UFA,,1,13703,1,nan
2025 UFA,,1,15432,1,nan
2025 UFA,,1,17348,1,nan
2025 UFA,,1,15870,1,nan
2025 UFA,,1,16854,1,nan
2025 UFA,,1,17317,1,nan
2025 UFA,,1,16806,1,nan
2025 UFA,,1,14850,1,nan
2025 UFA,,1,15568,1,nan
2025 UFA,,1,17355,1,nan
2025 UFA,,1,15723,1,nan
2025 UFA,,1,13668,1,nan
2025 UFA,,1,15984,1,nan
2025 UFA,,1,16875,1,nan
2025 UFA,,1,16492,1,nan
2025 UFA,,1,15965,1,nan
2025 UFA,,1,17372,1,nan
2025 UFA,,1,15057,1,nan
2025 UFA,,1,17269,1,nan
2025 UFA,,1,12930,1,nan
2025 UFA,,1,15194,1,nan
2025 UFA,,1,15837,1,nan
2025 UFA,,1,15364,1,nan
2025 UFA,,1,17319,1,nan
2025 UFA,,1,13322,1,nan
2025 UFA,,1,15826,1,nan
2025 UFA,,1,17381,1,nan
2025 UFA,,1,17430,1,nan
2025 UFA,,1,16325,1,nan
2025 UFA,,1,14841,1,nan
2025 UFA,,1,15878,1,nan
2025 UFA,,1,16313,1,nan
2025 UFA,,1,16331,1,nan
2025 UFA,,1,16072,1,nan
2025 UFA,,1,16885,1,nan
2025 UFA,,1,17378,1,nan
2025 UFA,,1,16789,1,nan
2025 UFA,,1,16810,1,nan
2025 UFA,,1,14155,1,nan
2025 UFA,,1,17303,1,nan
2025 UFA,,1,12754,1,nan
2025 UFA,,1,17410,1,nan
2025 UFA,,1,14238,1,nan
2025 UFA,,1,13675,1,nan
2025 UFA,,1,12257,1,nan
2025 UFA,,1,17328,1,nan
2025 UFA,,1,15991,1,nan
2025 UFA,,1,17284,1,nan
2025 UFA,,1,17040,1,nan
2025 UFA,,1,15860,1,nan
2025 UFA,,1,13128,1,nan
2025 UFA,,1,11674,1,nan
2025 UFA,,1,16453,1,nan
2025 UFA,,1,12175,1,nan
2025 UFA,,1,17333,1,nan
2025 UFA,,1,16636,1,nan
2025 UFA,,1,15002,1,nan
2025 UFA,,1,15772,1,nan
2025 UFA,,1,14253,1,nan
2025 UFA,,1,13862,1,nan
2025 UFA,,1,17246,1,nan
2025 UFA,,1,16395,1,nan
2025 UFA,,1,17380,1,nan
2025 UFA,,1,12184,1,nan
2025 UFA,,1,16771,1,nan
2025 UFA,,1,16796,1,nan
2025 UFA,,1,16157,1,nan
2025 UFA,,1,13216,1,nan
2025 UFA,,1,16998,1,nan
2025 UFA,,1,14815,1,nan
2025 UFA,,1,10313,1,nan
2025 UFA,,1,14978,1,nan
2025 UFA,,1,12276,1,nan
2025 UFA,,1,15321,1,nan
2025 UFA,,1,13688,1,nan
2025 UFA,,1,15891,1,nan
2025 UFA,,1,14883,1,nan
2025 UFA,,1,15343,1,nan
2025 UFA,,1,14911,1,nan
2025 UFA,,1,17320,1,nan
2025 UFA,,1,16299,1,nan
2025 UFA,,1,14845,1,nan
2025 UFA,,1,16783,1,nan
2025 UFA,,1,14037,1,nan
2025 UFA,,1,15373,1,nan
2025 UFA,,1,17309,1,nan
2025 UFA,,1,16877,1,nan
2025 UFA,,1,15931,1,nan
2025 UFA,,1,14987,1,nan
2025 UFA,,1,15738,1,nan
2025 UFA,,1,13479,1,nan
2025 UFA,,1,14898,1,nan
2025 UFA,,1,14996,1,nan
2025 UFA,,1,15746,1,nan
2025 UFA,,1,12771,1,nan
2025 UFA,,1,16441,1,nan
2025 UFA,,1,14876,1,nan
2025 UFA,,1,17294,1,nan
2025 UFA,,1,16484,1,nan
2025 UFA,,1,16439,1,nan
2025 UFA,,1,16756,1,nan
2025 UFA,,1,13927,1,nan
2025 UFA,,1,17262,1,nan
2025 UFA,,1,12349,1,nan
2025 UFA,,1,14805,1,nan
2025 UFA,,1,15468,1,nan
2025 UFA,,1,17281,1,nan
2025 UFA,,1,13763,1,nan
2025 UFA,,1,12842,1,nan
2025 UFA,,1,13119,1,nan
2025 UFA,,1,17265,1,nan
2025 UFA,,1,12188,1,nan
2025 UFA,,1,15129,1,nan
2025 UFA,,1,14108,1,nan
2025 UFA,,1,16409,1,nan
2025 UFA,,1,15755,1,nan
2025 UFA,,1,16354,1,nan
2025 UFA,,1,12623,1,nan
2025 UFA,,1,16429,1,nan
2025 UFA,,1,16374,1,nan
2025 UFA,,1,16889,1,nan
2025 UFA,,1,14315,1,nan
2025 UFA,,1,12234,1,nan
2025 UFA,,1,15888,1,nan
2025 UFA,,1,16520,1,nan
2025 UFA,,1,16218,1,nan
2025 UFA,,1,14847,1,nan
2025 UFA,,1,13988,1,nan
2025 UFA,,1,14953,1,nan
2025 UFA,,1,15851,1,nan
2025 UFA,,1,15464,1,nan
2025 UFA,,1,13726,1,nan
2025 UFA,,1,17422,1,nan
2025 UFA,,1,13716,1,nan
2025 UFA,,1,17057,1,nan
2025 UFA,,1,13850,1,nan
2025 UFA,,1,17390,1,nan
2025 UFA,,1,12219,1,nan
2025 UFA,,1,14222,1,nan
2025 UFA,,1,14803,1,nan
2025 UFA,,1,14401,1,nan
2025 UFA,,1,15250,1,nan
2025 UFA,,1,16666,1,nan
2025 UFA,,1,14670,1,nan
2025 UFA,,1,15847,1,nan
2025 UFA,,1,12625,1,nan
2025 UFA,,1,14934,1,nan
2025 UFA,,1,15681,1,nan
2025 UFA,,1,17067,1,nan
2025 UFA,,1,15813,1,nan
2025 UFA,,1,14270,1,nan
2025 UFA,,1,15302,1,nan
2025 UFA,,1,16595,1,nan
2025 UFA,,1,15880,1,nan
2025 UFA,,1,15275,1,nan
2025 UFA,,1,14808,1,nan
2025 UFA,,1,17109,1,nan
2025 UFA,,1,13699,1,nan
2025 UFA,,1,16163,1,nan
2025 UFA,,1,13236,1,nan
2025 UFA,,1,15780,1,nan
2025 UFA,,1,16986,1,nan
2025 UFA,,1,15360,1,nan
2025 UFA,,1,17191,1,nan
2025 UFA,,1,15883,1,nan
2025 UFA,,1,13798,1,nan
2025 UFA,,1,15303,1,nan
2025 UFA,,1,15270,1,nan
2025 UFA,,1,17243,1,nan
2025 UFA,,1,15431,1,nan
2025 UFA,,1,16515,1,nan
2025 UFA,,1,13919,1,nan
2025 UFA,,1,16557,1,nan
2025 UFA,,1,15925,1,nan
2025 UFA,,1,17277,1,nan
2025 UFA,,1,15407,1,nan
2025 UFA,,1,15117,1,nan
2025 UFA,,1,17090,1,nan
2025 UFA,,1,17314,1,nan
2025 UFA,,1,15866,1,nan
2025 UFA,,1,16064,1,nan
2025 UFA,,1,13778,1,nan
2025 UFA,,1,12734,1,nan
2025 UFA,,1,16669,1,nan
2025 UFA,,1,15713,1,nan
2025 UFA,,1,15942,1,nan
2025 UFA,,1,14012,1,nan
2025 UFA,,1,16379,1,nan
2025 UFA,,1,13134,1,nan
2025 UFA,,1,15437,1,nan
2025 UFA,,1,15070,1,nan
2025 UFA,,1,16260,1,nan
2025 UFA,,1,14946,1,nan
2025 UFA,,1,13129,1,nan
2025 UFA,,1,13085,1,nan
2025 UFA,,1,16030,1,nan
2025 UFA,,1,15148,1,nan
2025 UFA,,1,15244,1,nan
2025 UFA,,1,17210,1,nan
2025 UFA,,1,13617,1,nan
2025 UFA,,1,14781,1,nan
2025 UFA,,1,14991,1,nan
2025 UFA,,1,12714,1,nan
2025 UFA,,1,14904,1,nan
2025 UFA,,1,16892,1,nan
2025 UFA,,1,13809,1,nan
2025 UFA,,1,16884,1,nan
2025 UFA,,1,14237,1,nan
2025 UFA,,1,14901,1,nan
2025 UFA,,1,13646,1,nan
2025 UFA,,1,9694,1,nan
2025 UFA,,1,16841,1,nan
2025 UFA,,1,16144,1,nan
2025 UFA,,1,14081,1,nan
2025 UFA,,1,14926,1,nan
2025 UFA,,1,16925,1,nan
2025 UFA,,1,17300,1,nan
2025 UFA,,1,11265,1,nan
2025 UFA,,1,14852,1,nan
2025 UFA,,1,14495,1,nan
2025 UFA,,1,14737,1,nan
2025 UFA,,1,15141,1,nan
2025 UFA,,1,15957,1,nan
2025 UFA,,1,14489,1,nan
2025 UFA,,1,15103,1,nan
2025 UFA,,1,15499,1,nan
2025 UFA,,1,10789,1,nan
2025 UFA,,1,11010,1,nan
2025 UFA,,1,14962,1,nan
2025 UFA,,1,16416,1,nan
2025 UFA,,1,14652,1,nan
2025 UFA,,1,12271,1,nan
2025 UFA,,1,15397,1,nan
2025 UFA,,1,13347,1,nan
2025 UFA,,1,15935,1,nan
2025 UFA,,1,17384,1,nan
2025 UFA,,1,15730,1,nan
2025 UFA,,1,12978,1,nan
2025 UFA,,1,11239,1,nan
2025 UFA,,1,15852,1,nan
2025 UFA,,1,12151,1,nan
2025 UFA,,1,16599,1,nan
2025 UFA,,1,12751,1,nan
2025 UFA,,1,16732,1,nan
2025 UFA,,1,9826,1,nan
2025 UFA,,1,16373,1,nan
2025 UFA,,1,15429,1,nan
2025 UFA,,1,16979,1,nan
2025 UFA,,1,15419,1,nan
2025 UFA,,1,15381,1,nan
2025 UFA,,1,15782,1,nan
2025 UFA,,1,16173,1,nan
2025 UFA,,1,13942,1,nan
2025 UFA,,1,15229,1,nan
2025 UFA,,1,16349,1,nan
2025 UFA,,1,16922,1,nan
2025 UFA,,1,17351,1,nan
2025 UFA,,1,17417,1,nan
2025 UFA,,1,16956,1,nan
2025 UFA,,1,14062,1,nan
2025 UFA,,1,16833,1,nan
2025 UFA,,1,13273,1,nan
2025 UFA,,1,17298,1,nan
2025 UFA,,1,14878,1,nan
2025 UFA,,1,12828,1,nan
2025 UFA,,1,16444,1,nan
2025 UFA,,1,10457,1,nan
2025 UFA,,1,14337,1,nan
2025 UFA,,1,16776,1,nan
2025 UFA,,1,16156,1,nan
2025 UFA,,1,16531,1,nan
2025 UFA,,1,16025,1,nan
2025 UFA,,1,16874,1,nan
2025 UFA,,1,14964,1,nan
2025 UFA,,1,15406,1,nan
2025 UFA,,1,16235,1,nan
2025 UFA,,1,16154,1,nan
2025 UFA,,1,15547,1,nan
2025 UFA,,1,15812,1,nan
2025 UFA,,1,16340,1,nan
2025 UFA,,1,12923,1,nan
2025 UFA,,1,12976,1,nan
2025 UFA,,1,14930,1,nan
2025 UFA,,1,17245,1,nan
2025 UFA,,1,17199,1,nan
2025 UFA,,1,14837,1,nan
2025 UFA,,1,16744,1,nan
2025 UFA,,1,16318,1,nan
2025 UFA,,1,17211,1,nan
2025 UFA,,1,11281,1,nan
2025 UFA,,1,16019,1,nan
2025 UFA,,1,16784,1,nan
2025 UFA,,1,14113,1,nan
2025 UFA,,1,15943,1,nan
2025 UFA,,1,16928,1,nan
2025 UFA,,1,16800,1,nan
2025 UFA,,1,13204,1,nan
2025 UFA,,1,15823,1,nan
2025 UFA,,1,14543,1,nan
2025 UFA,,1,14716,1,nan
2025 UFA,,1,15719,1,nan
2025 UFA,,1,17221,1,nan
2025 UFA,,1,11872,1,nan
2025 UFA,,1,14891,1,nan
2025 UFA,,1,13715,1,nan
2025 UFA,,1,16587,1,nan
2025 UFA,,1,14558,1,nan
2025 UFA,,1,15720,1,nan
2025 UFA,,1,17226,1,nan
2025 UFA,,1,14821,1,nan
2025 UFA,,1,16043,1,nan
2025 UFA,,1,17213,1,nan
2025 UFA,,1,16341,1,nan
2025 UFA,,1,16886,1,nan
2025 UFA,,1,16326,1,nan
2025 UFA,,1,13771,1,nan
2025 UFA,,1,16413,1,nan
2025 UFA,,1,16458,1,nan
2025 UFA,,1,12476,1,nan
2025 UFA,,1,10945,1,nan
2025 UFA,,1,16352,1,nan
2025 UFA,,1,17190,1,nan
2025 UFA,,1,16000,1,nan
2025 UFA,,1,14905,1,nan
2025 UFA,,1,14087,1,nan
2025 UFA,,1,17283,1,nan
2025 UFA,,1,16306,1,nan
2025 UFA,,1,15271,1,nan
2025 UFA,,1,13914,1,nan
2025 UFA,,1,16058,1,nan
2025 UFA,,1,15564,1,nan
2025 UFA,,1,12481,1,nan
2025 UFA,,1,15800,1,nan
2025 UFA,,1,17000,1,nan
2025 UFA,,1,15956,1,nan
2025 UFA,,1,16727,1,nan
2025 UFA,,1,12287,1,nan
2025 UFA,,1,12678,1,nan
2025 UFA,,1,17286,1,nan
2025 UFA,,1,16761,1,nan
2025 UFA,,1,16425,1,nan
2025 UFA,,1,13424,1,nan
2025 UFA,,1,12589,1,nan
2025 UFA,,1,13414,1,nan
2025 UFA,,1,13622,1,nan
2025 UFA,,1,16007,1,nan
2025 UFA,,1,15441,1,nan
2025 UFA,,1,13963,1,nan
2025 UFA,,1,14849,1,nan
2025 UFA,,1,15565,1,nan
2025 UFA,,1,16608,1,nan
2025 UFA,,1,17301,1,nan
2025 UFA,,1,16807,1,nan
2025 UFA,,1,14266,1,nan
2025 UFA,,1,14944,1,nan
2025 UFA,,1,13755,1,nan
2025 UFA,,1,14083,1,nan
2025 UFA,,1,16151,1,nan
2025 UFA,,1,13228,1,nan
2025 UFA,,1,12677,1,nan
2025 UFA,,1,11387,1,nan
2025 UFA,,1,16710,1,nan
2025 UFA,,1,16290,1,nan
2025 UFA,,1,15983,1,nan
2025 UFA,,1,12742,1,nan
2025 UFA,,1,16311,1,nan
2025 UFA,,1,15693,1,nan
2025 UFA,,1,13684,1,nan
2025 UFA,,1,14966,1,nan
2025 UFA,,1,17095,1,nan
2025 UFA,,1,14370,1,nan
2025 UFA,,1,9853,1,nan
2025 UFA,,1,13731,1,nan
2025 UFA,,1,16180,1,nan
2025 UFA,,1,16017,1,nan
2025 UFA,,1,14118,1,nan
2025 UFA,,1,17350,1,nan
2025 UFA,,1,13680,1,nan
2025 UFA,,1,13691,1,nan
2025 UFA,,1,16201,1,nan
2025 UFA,,1,16183,1,nan
2025 UFA,,1,11382,1,nan
2025 UFA,,1,17188,1,nan
2025 UFA,,1,14919,1,nan
2025 UFA,,1,16285,1,nan
2025 UFA,,1,16485,1,nan
2025 UFA,,1,17423,1,nan
2025 UFA,,1,14420,1,nan
2025 UFA,,1,16059,1,nan
2025 UFA,,1,15734,1,nan
2025 UFA,,1,17193,1,nan
2025 UFA,,1,14551,1,nan
2025 UFA,,1,14121,1,nan
2025 UFA,,1,16366,1,nan
2025 UFA,,1,17287,1,nan
2025 UFA,,1,16457,1,nan
2025 UFA,,1,13226,1,nan
2025 UFA,,1,16740,1,nan
2025 UFA,,1,17194,1,nan
2025 UFA,,1,17289,1,nan
2025 UFA,,1,15899,1,nan
2025 UFA,,1,15016,1,nan
2025 UFA,,1,15277,1,nan
2025 UFA,,1,15811,1,nan
2025 UFA,,1,13229,1,nan
2025 UFA,,1,17297,1,nan
2025 UFA,,1,17329,1,nan
2025 UFA,,1,16964,1,nan
2025 UFA,,1,16758,1,nan
2025 UFA,,1,15918,1,nan
2025 UFA,,1,9861,1,nan
2025 UFA,,1,16456,1,nan
2025 UFA,,1,17398,1,nan
2025 UFA,,1,17117,1,nan
2025 UFA,,1,17342,1,nan
2025 UFA,,1,16715,1,nan
2025 UFA,,1,17341,1,nan
2025 UFA,,1,16533,1,nan
2025 UFA,,1,15921,1,nan
2025 UFA,,1,14859,1,nan
2025 UFA,,1,14060,1,nan
2025 UFA,,1,16815,1,nan
2025 UFA,,1,16764,1,nan
2025 UFA,,1,16431,1,nan
2025 UFA,,1,16198,1,nan
2025 UFA,,1,16780,1,nan
2025 UFA,,1,15451,1,nan
2025 UFA,,1,15262,1,nan
2025 UFA,,1,16721,1,nan
2025 UFA,,1,12796,1,nan
2025 UFA,,1,14858,1,nan
2025 UFA,,1,16919,1,nan
2025 UFA,,1,11286,1,nan
2025 UFA,,1,17373,1,nan
2025 UFA,,1,13288,1,nan
2025 UFA,,1,14894,1,nan
2025 UFA,,1,16957,1,nan
2025 UFA,,1,13702,1,nan
2025 UFA,,1,15989,1,nan
2025 UFA,,1,17272,1,nan
2025 UFA,,1,16362,1,nan
2025 UFA,,1,12700,1,nan
2025 UFA,,1,17433,1,nan
2025 UFA,,1,15987,1,nan
2025 UFA,,1,15424,1,nan
2025 UFA,,1,15586,1,nan
2025 UFA,,1,16777,1,nan
2025 UFA,,1,14853,1,nan
2025 UFA,,1,16801,1,nan
2025 UFA,,1,14331,1,nan
2025 UFA,,1,16277,1,nan
2025 UFA,,1,16376,1,nan
2025 UFA,,1,16609,1,nan
2025 UFA,,1,14208,1,nan
2025 UFA,,1,16861,1,nan
2025 UFA,,1,17344,1,nan
2025 UFA,,1,15897,1,nan
2025 UFA,,1,17315,1,nan
2025 UFA,,1,14359,1,nan
2025 UFA,,1,14924,1,nan
2025 UFA,,1,15783,1,nan
2025 UFA,,1,13274,1,nan
2025 UFA,,1,9207,1,nan
2025 UFA,,1,16883,1,nan
2025 UFA,,1,14205,1,nan
2025 UFA,,1,17266,1,nan
2025 UFA,,1,15959,1,nan
2025 UFA,,1,15481,1,nan
2025 UFA,,1,14864,1,nan
2025 UFA,,1,14095,1,nan
2025 UFA,,1,16837,1,nan
2025 UFA,,1,13848,1,nan
2025 UFA,,1,16055,1,nan
2025 UFA,,1,16357,1,nan
2025 UFA,,1,15165,1,nan
2025 UFA,,1,16476,1,nan
2025 UFA,,1,17383,1,nan
2025 UFA,,1,16203,1,nan
2025 UFA,,1,11793,1,nan
2025 UFA,,1,12745,1,nan
2025 UFA,,1,16709,1,nan
2025 UFA,,1,15881,1,nan
2025 UFA,,1,17416,1,nan
2025 UFA,,1,16026,1,nan
2025 UFA,,1,12988,1,nan
2025 UFA,,1,10271,1,nan
2025 UFA,,1,15618,1,nan
2025 UFA,,1,16370,1,nan
2025 UFA,,1,17170,1,nan
2025 UFA,,1,16005,1,nan
2025 UFA,,1,14828,1,nan
2025 UFA,,1,17016,1,nan
2025 UFA,,1,15767,1,nan
2025 UFA,,1,16114,1,nan
2025 UFA,,1,13176,1,nan
2025 UFA,,1,15330,1,nan
2025 UFA,,1,16773,1,nan
2025 UFA,,1,16505,1,nan
2025 UFA,,1,13898,1,nan
2025 UFA,,1,15383,1,nan
2025 UFA,,1,9904,1,nan
2025 UFA,,1,17304,1,nan
2025 UFA,,1,12795,1,nan
2025 UFA,,1,17343,1,nan
2025 UFA,,1,11367,1,nan
2025 UFA,,1,17415,1,nan
2025 UFA,,1,16135,1,nan
2025 UFA,,1,17414,1,nan
2025 UFA,,1,16742,1,nan
2025 UFA,,1,15612,1,nan
2025 UFA,,1,16798,1,nan
2025 UFA,,1,14880,1,nan
2025 UFA,,1,13301,1,nan
2025 UFA,,1,12720,1,nan
2025 UFA,,1,14939,1,nan
2025 UFA,,1,10948,1,nan
2025 UFA,,1,14807,1,nan
2025 UFA,,1,13619,1,nan
2025 UFA,,1,16316,1,nan
2025 UFA,,1,15924,1,nan
2025 UFA,1.80,1,12239,1,locked
2025 UFA,,1,17183,1,nan
2025 UFA,,1,14503,1,nan
2025 UFA,,1,17248,1,nan
2025 UFA,,1,13682,1,nan
2025 UFA,,1,15527,1,nan
2025 UFA,,1,17371,1,nan
2025 UFA,,1,16863,1,nan
2025 UFA,,1,15929,1,nan
2025 UFA,,1,12776,1,nan
2025 UFA,,1,17316,1,nan
2025 UFA,,1,17274,1,nan
2025 UFA,,1,13232,1,nan
2025 UFA,,1,16674,1,nan
2025 UFA,,1,13250,1,nan
2025 UFA,,1,17230,1,nan
2025 UFA,,1,14899,1,nan
2025 UFA,,1,15535,1,nan
2025 UFA,,1,17173,1,nan
2025 UFA,,1,17310,1,nan
2025 UFA,,1,16699,1,nan
2025 UFA,,1,17376,1,nan
2025 UFA,,1,14143,1,nan
2025 UFA,,1,16016,1,nan
2025 UFA,,1,15795,1,nan
2025 UFA,,1,17218,1,nan
2025 UFA,,1,13403,1,nan
2025 UFA,,1,15395,1,nan
2025 UFA,,1,13262,1,nan
2025 UFA,,1,17133,1,nan
