contractYear,salary,id,contractInfo,conference,status
1,,16168,2025 UFA,0,nan
1,,12155,2025 UFA,0,nan
1,,16305,2025 UFA,0,nan
1,,14624,2025 UFA,0,nan
1,,16772,2025 UFA,0,nan
1,,14184,2025 UFA,0,nan
1,,16735,2025 UFA,0,nan
1,,13230,2025 UFA,0,nan
1,,13826,2025 UFA,0,nan
1,,13275,2025 UFA,0,nan
1,,15371,2025 UFA,0,nan
1,,16014,2025 UFA,0,nan
1,,16291,2025 UFA,0,nan
1,,16474,2025 UFA,0,nan
1,,12181,2025 UFA,0,nan
1,,13308,2025 UFA,0,nan
1,,14811,2025 UFA,0,nan
1,,17369,2025 UFA,0,nan
1,,14799,2025 UFA,0,nan
1,,17292,2025 UFA,0,nan
1,,17258,2025 UFA,0,nan
1,,13753,2025 UFA,0,nan
1,,17154,2025 UFA,0,nan
1,,13730,2025 UFA,0,nan
1,,12233,2025 UFA,0,nan
1,,16066,2025 UFA,0,nan
1,,16746,2025 UFA,0,nan
1,,13246,2025 UFA,0,nan
1,,12621,2025 UFA,0,nan
1,,16219,2025 UFA,0,nan
1,,16879,2025 UFA,0,nan
1,,13879,2025 UFA,0,nan
1,,17061,2025 UFA,0,nan
1,,14236,2025 UFA,0,nan
1,,12308,2025 UFA,0,nan
1,,16942,2025 UFA,0,nan
1,,15903,2025 UFA,0,nan
1,,15676,2025 UFA,0,nan
1,,16872,2025 UFA,0,nan
1,,16782,2025 UFA,0,nan
1,,12715,2025 UFA,0,nan
1,,15911,2025 UFA,0,nan
1,,15879,2025 UFA,0,nan
1,,17276,2025 UFA,0,nan
1,,13818,2025 UFA,0,nan
1,,14906,2025 UFA,0,nan
1,,15829,2025 UFA,0,nan
1,,16371,2025 UFA,0,nan
1,,15765,2025 UFA,0,nan
1,1.80,12083,2025 UFA,0,locked
1,,13781,2025 UFA,0,nan
1,,16029,2025 UFA,0,nan
1,,13263,2025 UFA,0,nan
1,,16037,2025 UFA,0,nan
1,,15049,2025 UFA,0,nan
1,,14548,2025 UFA,0,nan
1,,17093,2025 UFA,0,nan
1,,15718,2025 UFA,0,nan
1,,16611,2025 UFA,0,nan
1,,14256,2025 UFA,0,nan
1,,16836,2025 UFA,0,nan
1,,15000,2025 UFA,0,nan
1,,16139,2025 UFA,0,nan
1,,16637,2025 UFA,0,nan
1,,13706,2025 UFA,0,nan
1,,14263,2025 UFA,0,nan
1,,15671,2025 UFA,0,nan
1,,16255,2025 UFA,0,nan
1,,11151,2025 UFA,0,nan
1,,15082,2025 UFA,0,nan
1,,16328,2025 UFA,0,nan
1,,13201,2025 UFA,0,nan
1,,15915,2025 UFA,0,nan
1,,17216,2025 UFA,0,nan
1,,12075,2025 UFA,0,nan
1,,17323,2025 UFA,0,nan
1,,15348,2025 UFA,0,nan
1,,14983,2025 UFA,0,nan
1,,17203,2025 UFA,0,nan
1,,16962,2025 UFA,0,nan
1,,16846,2025 UFA,0,nan
1,,15344,2025 UFA,0,nan
1,,17400,2025 UFA,0,nan
1,,16322,2025 UFA,0,nan
1,,16876,2025 UFA,0,nan
1,,13125,2025 UFA,0,nan
1,,14319,2025 UFA,0,nan
1,,11679,2025 UFA,0,nan
1,,16023,2025 UFA,0,nan
1,,15758,2025 UFA,0,nan
1,,16646,2025 UFA,0,nan
1,,15985,2025 UFA,0,nan
1,,14310,2025 UFA,0,nan
1,,16202,2025 UFA,0,nan
1,,12718,2025 UFA,0,nan
1,,15873,2025 UFA,0,nan
1,,10514,2025 UFA,0,nan
1,,16289,2025 UFA,0,nan
1,,16153,2025 UFA,0,nan
1,,13775,2025 UFA,0,nan
1,,17307,2025 UFA,0,nan
1,,17260,2025 UFA,0,nan
1,,16338,2025 UFA,0,nan
1,,13638,2025 UFA,0,nan
1,,17261,2025 UFA,0,nan
1,,12699,2025 UFA,0,nan
1,,16865,2025 UFA,0,nan
1,,17257,2025 UFA,0,nan
1,,17209,2025 UFA,0,nan
1,1,16288,2025 UFA,0,locked
1,,15973,2025 UFA,0,nan
1,,12292,2025 UFA,0,nan
1,,16054,2025 UFA,0,nan
1,,16499,2025 UFA,0,nan
1,,14202,2025 UFA,0,nan
1,1.09,16018,2025 ERFA,0,locked
1,,17299,2025 UFA,0,nan
1,,14552,2025 UFA,0,nan
1,,16075,2025 UFA,0,nan
1,,13926,2025 UFA,0,nan
1,,16393,2025 UFA,0,nan
1,,16556,2025 UFA,0,nan
1,,15246,2025 UFA,0,nan
1,,15892,2025 UFA,0,nan
1,,13868,2025 UFA,0,nan
1,,15854,2025 UFA,0,nan
1,,13256,2025 UFA,0,nan
1,,16770,2025 UFA,0,nan
1,,14286,2025 UFA,0,nan
1,,12650,2025 UFA,0,nan
1,,13873,2025 UFA,0,nan
1,,17010,2025 UFA,0,nan
1,,12750,2025 UFA,0,nan
1,,16820,2025 UFA,0,nan
1,,16882,2025 UFA,0,nan
1,,5848,2025 UFA,0,nan
1,,16336,2025 UFA,0,nan
1,,16656,2025 UFA,0,nan
1,,13378,2025 UFA,0,nan
1,,16261,2025 UFA,0,nan
1,,16056,2025 UFA,0,nan
1,,11640,2025 UFA,0,nan
1,,15462,2025 UFA,0,nan
1,,17268,2025 UFA,0,nan
1,,17228,2025 UFA,0,nan
1,,15449,2025 UFA,0,nan
1,,16816,2025 UFA,0,nan
1,,16387,2025 UFA,0,nan
1,,17091,2025 UFA,0,nan
1,,16364,2025 UFA,0,nan
1,,16324,2025 UFA,0,nan
1,,17001,2025 UFA,0,nan
1,,16976,2025 UFA,0,nan
1,,17282,2025 UFA,0,nan
1,,17158,2025 UFA,0,nan
1,,15412,2025 UFA,0,nan
1,,15953,2025 UFA,0,nan
1,,15447,2025 UFA,0,nan
1,,16118,2025 UFA,0,nan
1,,13994,2025 UFA,0,nan
1,,17092,2025 UFA,0,nan
1,,16271,2025 UFA,0,nan
1,,15423,2025 UFA,0,nan
1,,16851,2025 UFA,0,nan
1,,16423,2025 UFA,0,nan
1,,17247,2025 UFA,0,nan
1,,13695,2025 UFA,0,nan
1,,17295,2025 UFA,0,nan
1,,14875,2025 UFA,0,nan
1,,15177,2025 UFA,0,nan
1,,15248,2025 UFA,0,nan
1,,12758,2025 UFA,0,nan
1,,17358,2025 UFA,0,nan
1,,16834,2025 UFA,0,nan
1,,14942,2025 UFA,0,nan
1,,13750,2025 UFA,0,nan
1,,15752,2025 UFA,0,nan
1,,16337,2025 UFA,0,nan
1,,17335,2025 UFA,0,nan
1,,12738,2025 UFA,0,nan
1,,16632,2025 UFA,0,nan
1,,12325,2025 UFA,0,nan
1,,12783,2025 UFA,0,nan
1,,16982,2025 UFA,0,nan
1,,15908,2025 UFA,0,nan
1,,15874,2025 UFA,0,nan
1,,16790,2025 UFA,0,nan
1,,15041,2025 UFA,0,nan
1,,15804,2025 UFA,0,nan
1,,15034,2025 UFA,0,nan
1,,15887,2025 UFA,0,nan
1,,15930,2025 UFA,0,nan
1,,17325,2025 UFA,0,nan
1,,12779,2025 UFA,0,nan
1,,15595,2025 UFA,0,nan
1,,14112,2025 UFA,0,nan
1,,16339,2025 UFA,0,nan
1,,13718,2025 UFA,0,nan
1,,11644,2025 UFA,0,nan
1,,16753,2025 UFA,0,nan
1,,16229,2025 UFA,0,nan
1,,12394,2025 UFA,0,nan
1,,16713,2025 UFA,0,nan
1,,13703,2025 UFA,0,nan
1,,15258,2025 UFA,0,nan
1,,15432,2025 UFA,0,nan
1,,17348,2025 UFA,0,nan
1,,15870,2025 UFA,0,nan
1,,16854,2025 UFA,0,nan
1,,17317,2025 UFA,0,nan
1,,16806,2025 UFA,0,nan
1,,14850,2025 UFA,0,nan
1,,15568,2025 UFA,0,nan
1,,17355,2025 UFA,0,nan
1,,15723,2025 UFA,0,nan
1,,13668,2025 UFA,0,nan
1,,15984,2025 UFA,0,nan
1,,16875,2025 UFA,0,nan
1,,16492,2025 UFA,0,nan
1,,15965,2025 UFA,0,nan
1,,17372,2025 UFA,0,nan
1,,15057,2025 UFA,0,nan
1,,17269,2025 UFA,0,nan
1,,12930,2025 UFA,0,nan
1,,15194,2025 UFA,0,nan
1,,15837,2025 UFA,0,nan
1,,15364,2025 UFA,0,nan
1,,17319,2025 UFA,0,nan
1,,15826,2025 UFA,0,nan
1,,17381,2025 UFA,0,nan
1,,16325,2025 UFA,0,nan
1,,14841,2025 UFA,0,nan
1,,15878,2025 UFA,0,nan
1,,16313,2025 UFA,0,nan
1,,16331,2025 UFA,0,nan
1,,16072,2025 UFA,0,nan
1,,16885,2025 UFA,0,nan
1,,17378,2025 UFA,0,nan
1,,16789,2025 UFA,0,nan
1,,16810,2025 UFA,0,nan
1,,14155,2025 UFA,0,nan
1,,17410,2025 UFA,0,nan
1,,14238,2025 UFA,0,nan
1,,13675,2025 UFA,0,nan
1,,12257,2025 UFA,0,nan
1,,17328,2025 UFA,0,nan
1,,15991,2025 UFA,0,nan
1,,17284,2025 UFA,0,nan
1,,17040,2025 UFA,0,nan
1,,13128,2025 UFA,0,nan
1,,11674,2025 UFA,0,nan
1,,16453,2025 UFA,0,nan
1,,12175,2025 UFA,0,nan
1,,17333,2025 UFA,0,nan
1,,16636,2025 UFA,0,nan
1,,15002,2025 UFA,0,nan
1,,15772,2025 UFA,0,nan
1,,14253,2025 UFA,0,nan
1,,16455,2025 UFA,0,nan
1,,13862,2025 UFA,0,nan
1,,17246,2025 UFA,0,nan
1,,16395,2025 UFA,0,nan
1,,17380,2025 UFA,0,nan
1,,12184,2025 UFA,0,nan
1,,16771,2025 UFA,0,nan
1,,16796,2025 UFA,0,nan
1,,16157,2025 UFA,0,nan
1,,13216,2025 UFA,0,nan
1,,16998,2025 UFA,0,nan
1,,14815,2025 UFA,0,nan
1,,14978,2025 UFA,0,nan
1,,12276,2025 UFA,0,nan
1,,15321,2025 UFA,0,nan
1,,13688,2025 UFA,0,nan
1,,15891,2025 UFA,0,nan
1,,15343,2025 UFA,0,nan
1,,14911,2025 UFA,0,nan
1,,17320,2025 UFA,0,nan
1,,16299,2025 UFA,0,nan
1,,14845,2025 UFA,0,nan
1,,14037,2025 UFA,0,nan
1,,15373,2025 UFA,0,nan
1,,17309,2025 UFA,0,nan
1,,16877,2025 UFA,0,nan
1,,15931,2025 UFA,0,nan
1,,14987,2025 UFA,0,nan
1,,15738,2025 UFA,0,nan
1,,13479,2025 UFA,0,nan
1,,14898,2025 UFA,0,nan
1,,14996,2025 UFA,0,nan
1,,15746,2025 UFA,0,nan
1,,12771,2025 UFA,0,nan
1,,16441,2025 UFA,0,nan
1,,14876,2025 UFA,0,nan
1,,17294,2025 UFA,0,nan
1,,16484,2025 UFA,0,nan
1,,16439,2025 UFA,0,nan
1,,16756,2025 UFA,0,nan
1,,17262,2025 UFA,0,nan
1,,12349,2025 UFA,0,nan
1,,14903,2025 UFA,0,nan
1,,14805,2025 UFA,0,nan
1,,15468,2025 UFA,0,nan
1,,17281,2025 UFA,0,nan
1,,13763,2025 UFA,0,nan
1,,12842,2025 UFA,0,nan
1,,13119,2025 UFA,0,nan
1,,17265,2025 UFA,0,nan
1,,12188,2025 UFA,0,nan
1,,15129,2025 UFA,0,nan
1,,14108,2025 UFA,0,nan
1,,16409,2025 UFA,0,nan
1,,15755,2025 UFA,0,nan
1,,13281,2025 UFA,0,nan
1,,16354,2025 UFA,0,nan
1,,12623,2025 UFA,0,nan
1,,16429,2025 UFA,0,nan
1,,16374,2025 UFA,0,nan
1,,16889,2025 UFA,0,nan
1,,15797,2025 UFA,0,nan
1,,14315,2025 UFA,0,nan
1,,12234,2025 UFA,0,nan
1,,15888,2025 UFA,0,nan
1,,16520,2025 UFA,0,nan
1,,16218,2025 UFA,0,nan
1,,14847,2025 UFA,0,nan
1,,13988,2025 UFA,0,nan
1,,14953,2025 UFA,0,nan
1,,13294,2025 UFA,0,nan
1,,15464,2025 UFA,0,nan
1,,13726,2025 UFA,0,nan
1,,13716,2025 UFA,0,nan
1,,17057,2025 UFA,0,nan
1,,13850,2025 UFA,0,nan
1,,17390,2025 UFA,0,nan
1,,12219,2025 UFA,0,nan
1,,14222,2025 UFA,0,nan
1,,14803,2025 UFA,0,nan
1,,14401,2025 UFA,0,nan
1,,15250,2025 UFA,0,nan
1,,16666,2025 UFA,0,nan
1,,13404,2025 UFA,0,nan
1,,14670,2025 UFA,0,nan
1,,15847,2025 UFA,0,nan
1,,12625,2025 UFA,0,nan
1,,13303,2025 UFA,0,nan
1,,14934,2025 UFA,0,nan
1,1,15681,2025 UFA,0,locked
1,,15862,2025 UFA,0,nan
1,,17067,2025 UFA,0,nan
1,,14270,2025 UFA,0,nan
1,,15302,2025 UFA,0,nan
1,,16595,2025 UFA,0,nan
1,,15880,2025 UFA,0,nan
1,,15275,2025 UFA,0,nan
1,,14808,2025 UFA,0,nan
1,,17109,2025 UFA,0,nan
1,,13699,2025 UFA,0,nan
1,,16163,2025 UFA,0,nan
1,,13236,2025 UFA,0,nan
1,,15780,2025 UFA,0,nan
1,,16986,2025 UFA,0,nan
1,,15360,2025 UFA,0,nan
1,,17191,2025 UFA,0,nan
1,,15335,2025 UFA,0,nan
1,,15883,2025 UFA,0,nan
1,,15303,2025 UFA,0,nan
1,,15270,2025 UFA,0,nan
1,,14151,2025 UFA,0,nan
1,,17243,2025 UFA,0,nan
1,,15431,2025 UFA,0,nan
1,,16515,2025 UFA,0,nan
1,,13919,2025 UFA,0,nan
1,,16557,2025 UFA,0,nan
1,,15925,2025 UFA,0,nan
1,,15407,2025 UFA,0,nan
1,,15117,2025 UFA,0,nan
1,,17090,2025 UFA,0,nan
1,,17314,2025 UFA,0,nan
1,,16778,2025 UFA,0,nan
1,,16064,2025 UFA,0,nan
1,,13778,2025 UFA,0,nan
1,,16253,2025 UFA,0,nan
1,,16669,2025 UFA,0,nan
1,,15942,2025 UFA,0,nan
1,,14012,2025 UFA,0,nan
1,,16379,2025 UFA,0,nan
1,,13134,2025 UFA,0,nan
1,,15437,2025 UFA,0,nan
1,,15070,2025 UFA,0,nan
1,,16260,2025 UFA,0,nan
1,,14946,2025 UFA,0,nan
1,,13129,2025 UFA,0,nan
1,,13085,2025 UFA,0,nan
1,,16030,2025 UFA,0,nan
1,,15148,2025 UFA,0,nan
1,,13770,2025 UFA,0,nan
1,,15244,2025 UFA,0,nan
1,,17210,2025 UFA,0,nan
1,,13617,2025 UFA,0,nan
1,,14781,2025 UFA,0,nan
1,,14991,2025 UFA,0,nan
1,,12714,2025 UFA,0,nan
1,,14904,2025 UFA,0,nan
1,,16892,2025 UFA,0,nan
1,,13809,2025 UFA,0,nan
1,,16884,2025 UFA,0,nan
1,,14237,2025 UFA,0,nan
1,,13646,2025 UFA,0,nan
1,1,9694,2025 UFA,0,locked
1,,16841,2025 UFA,0,nan
1,,16144,2025 UFA,0,nan
1,,13888,2025 UFA,0,nan
1,,14081,2025 UFA,0,nan
1,,14926,2025 UFA,0,nan
1,,16925,2025 UFA,0,nan
1,,17300,2025 UFA,0,nan
1,,13672,2025 UFA,0,nan
1,,11265,2025 UFA,0,nan
1,,16009,2025 UFA,0,nan
1,,14852,2025 UFA,0,nan
1,,14495,2025 UFA,0,nan
1,,14737,2025 UFA,0,nan
1,,15141,2025 UFA,0,nan
1,,15957,2025 UFA,0,nan
1,,14489,2025 UFA,0,nan
1,,15103,2025 UFA,0,nan
1,,15499,2025 UFA,0,nan
1,,10789,2025 UFA,0,nan
1,,11010,2025 UFA,0,nan
1,,14962,2025 UFA,0,nan
1,,16416,2025 UFA,0,nan
1,,14652,2025 UFA,0,nan
1,,12271,2025 UFA,0,nan
1,,15397,2025 UFA,0,nan
1,,13347,2025 UFA,0,nan
1,,15935,2025 UFA,0,nan
1,,17384,2025 UFA,0,nan
1,,15730,2025 UFA,0,nan
1,,12978,2025 UFA,0,nan
1,,11239,2025 UFA,0,nan
1,,12151,2025 UFA,0,nan
1,,16599,2025 UFA,0,nan
1,,12751,2025 UFA,0,nan
1,,16732,2025 UFA,0,nan
1,,9826,2025 UFA,0,nan
1,,16373,2025 UFA,0,nan
1,,15429,2025 UFA,0,nan
1,,16979,2025 UFA,0,nan
1,,15419,2025 UFA,0,nan
1,,15381,2025 UFA,0,nan
1,,15782,2025 UFA,0,nan
1,,16173,2025 UFA,0,nan
1,,13942,2025 UFA,0,nan
1,,16349,2025 UFA,0,nan
1,,16922,2025 UFA,0,nan
1,,17351,2025 UFA,0,nan
1,,16956,2025 UFA,0,nan
1,,14062,2025 UFA,0,nan
1,,16833,2025 UFA,0,nan
1,,13273,2025 UFA,0,nan
1,,17298,2025 UFA,0,nan
1,,14878,2025 UFA,0,nan
1,,12828,2025 UFA,0,nan
1,,16444,2025 UFA,0,nan
1,,16688,2025 UFA,0,nan
1,,10457,2025 UFA,0,nan
1,,14337,2025 UFA,0,nan
1,,13430,2025 UFA,0,nan
1,,16776,2025 UFA,0,nan
1,,16156,2025 UFA,0,nan
1,,16531,2025 UFA,0,nan
1,,16025,2025 UFA,0,nan
1,,16874,2025 UFA,0,nan
1,,16661,2025 UFA,0,nan
1,,14964,2025 UFA,0,nan
1,,15406,2025 UFA,0,nan
1,,16154,2025 UFA,0,nan
1,,15812,2025 UFA,0,nan
1,,16340,2025 UFA,0,nan
1,,12923,2025 UFA,0,nan
1,,12976,2025 UFA,0,nan
1,,14930,2025 UFA,0,nan
1,,17245,2025 UFA,0,nan
1,,17199,2025 UFA,0,nan
1,,14837,2025 UFA,0,nan
1,,15469,2025 UFA,0,nan
1,,16744,2025 UFA,0,nan
1,,16318,2025 UFA,0,nan
1,,17211,2025 UFA,0,nan
1,,13683,2025 UFA,0,nan
1,,11281,2025 UFA,0,nan
1,,16019,2025 UFA,0,nan
1,,16784,2025 UFA,0,nan
1,,14113,2025 UFA,0,nan
1,,15943,2025 UFA,0,nan
1,,16928,2025 UFA,0,nan
1,,16800,2025 UFA,0,nan
1,,13204,2025 UFA,0,nan
1,,15823,2025 UFA,0,nan
1,,14543,2025 UFA,0,nan
1,,14716,2025 UFA,0,nan
1,,15719,2025 UFA,0,nan
1,,17221,2025 UFA,0,nan
1,,15254,2025 UFA,0,nan
1,,11872,2025 UFA,0,nan
1,,14213,2025 UFA,0,nan
1,,14891,2025 UFA,0,nan
1,,13715,2025 UFA,0,nan
1,,16587,2025 UFA,0,nan
1,,14558,2025 UFA,0,nan
1,,15720,2025 UFA,0,nan
1,,17226,2025 UFA,0,nan
1,,14821,2025 UFA,0,nan
1,,16043,2025 UFA,0,nan
1,,17213,2025 UFA,0,nan
1,,16341,2025 UFA,0,nan
1,,16886,2025 UFA,0,nan
1,,16326,2025 UFA,0,nan
1,,13771,2025 UFA,0,nan
1,,16413,2025 UFA,0,nan
1,,16458,2025 UFA,0,nan
1,,12476,2025 UFA,0,nan
1,,10945,2025 UFA,0,nan
1,,16352,2025 UFA,0,nan
1,,17190,2025 UFA,0,nan
1,,16000,2025 UFA,0,nan
1,,14905,2025 UFA,0,nan
1,,14087,2025 UFA,0,nan
1,,17283,2025 UFA,0,nan
1,,16306,2025 UFA,0,nan
1,,15271,2025 UFA,0,nan
1,,13914,2025 UFA,0,nan
1,,16058,2025 UFA,0,nan
1,,15564,2025 UFA,0,nan
1,,12481,2025 UFA,0,nan
1,,15800,2025 UFA,0,nan
1,,17000,2025 UFA,0,nan
1,,15956,2025 UFA,0,nan
1,,16727,2025 UFA,0,nan
1,,12287,2025 UFA,0,nan
1,,16333,2025 UFA,0,nan
1,,17286,2025 UFA,0,nan
1,,16761,2025 UFA,0,nan
1,,16425,2025 UFA,0,nan
1,,12589,2025 UFA,0,nan
1,,13414,2025 UFA,0,nan
1,,13622,2025 UFA,0,nan
1,,16007,2025 UFA,0,nan
1,,15441,2025 UFA,0,nan
1,,13963,2025 UFA,0,nan
1,,14849,2025 UFA,0,nan
1,,16608,2025 UFA,0,nan
1,,14260,2025 UFA,0,nan
1,,17301,2025 UFA,0,nan
1,,16807,2025 UFA,0,nan
1,,14266,2025 UFA,0,nan
1,,14944,2025 UFA,0,nan
1,,13755,2025 UFA,0,nan
1,,14083,2025 UFA,0,nan
1,,16151,2025 UFA,0,nan
1,,13228,2025 UFA,0,nan
1,,11387,2025 UFA,0,nan
1,,16710,2025 UFA,0,nan
1,,17234,2025 UFA,0,nan
1,,16290,2025 UFA,0,nan
1,,15983,2025 UFA,0,nan
1,,15928,2025 UFA,0,nan
1,,12742,2025 UFA,0,nan
1,,16311,2025 UFA,0,nan
1,,15693,2025 UFA,0,nan
1,,13684,2025 UFA,0,nan
1,,14966,2025 UFA,0,nan
1,,17095,2025 UFA,0,nan
1,,14370,2025 UFA,0,nan
1,,9853,2025 UFA,0,nan
1,,16180,2025 UFA,0,nan
1,,16017,2025 UFA,0,nan
1,,14118,2025 UFA,0,nan
1,,17350,2025 UFA,0,nan
1,,13680,2025 UFA,0,nan
1,,13691,2025 UFA,0,nan
1,,16201,2025 UFA,0,nan
1,,16183,2025 UFA,0,nan
1,,11382,2025 UFA,0,nan
1,,17188,2025 UFA,0,nan
1,,14919,2025 UFA,0,nan
1,,16285,2025 UFA,0,nan
1,,16485,2025 UFA,0,nan
1,,14420,2025 UFA,0,nan
1,,16059,2025 UFA,0,nan
1,,15734,2025 UFA,0,nan
1,,17193,2025 UFA,0,nan
1,,14551,2025 UFA,0,nan
1,,14121,2025 UFA,0,nan
1,,16366,2025 UFA,0,nan
1,,17287,2025 UFA,0,nan
1,,16457,2025 UFA,0,nan
1,,13226,2025 UFA,0,nan
1,,16740,2025 UFA,0,nan
1,,17194,2025 UFA,0,nan
1,,17289,2025 UFA,0,nan
1,,15899,2025 UFA,0,nan
1,,15016,2025 UFA,0,nan
1,,17249,2025 UFA,0,nan
1,,15277,2025 UFA,0,nan
1,,13738,2025 UFA,0,nan
1,,15811,2025 UFA,0,nan
1,,13229,2025 UFA,0,nan
1,,17297,2025 UFA,0,nan
1,,17329,2025 UFA,0,nan
1,,16964,2025 UFA,0,nan
1,,16758,2025 UFA,0,nan
1,,15918,2025 UFA,0,nan
1,,9861,2025 UFA,0,nan
1,,16456,2025 UFA,0,nan
1,,17398,2025 UFA,0,nan
1,,17117,2025 UFA,0,nan
1,,17342,2025 UFA,0,nan
1,,16715,2025 UFA,0,nan
1,,17341,2025 UFA,0,nan
1,,16533,2025 UFA,0,nan
1,,14859,2025 UFA,0,nan
1,,14060,2025 UFA,0,nan
1,,16815,2025 UFA,0,nan
1,,16764,2025 UFA,0,nan
1,,16198,2025 UFA,0,nan
1,,16780,2025 UFA,0,nan
1,,15451,2025 UFA,0,nan
1,,15262,2025 UFA,0,nan
1,,16721,2025 UFA,0,nan
1,,12796,2025 UFA,0,nan
1,,11327,2025 UFA,0,nan
1,,16919,2025 UFA,0,nan
1,,17373,2025 UFA,0,nan
1,,13288,2025 UFA,0,nan
1,,14894,2025 UFA,0,nan
1,,13702,2025 UFA,0,nan
1,,17272,2025 UFA,0,nan
1,,16362,2025 UFA,0,nan
1,,16246,2025 UFA,0,nan
1,,12700,2025 UFA,0,nan
1,,15987,2025 UFA,0,nan
1,,15424,2025 UFA,0,nan
1,,15586,2025 UFA,0,nan
1,,16777,2025 UFA,0,nan
1,,14853,2025 UFA,0,nan
1,,16801,2025 UFA,0,nan
1,,14331,2025 UFA,0,nan
1,,16277,2025 UFA,0,nan
1,,16376,2025 UFA,0,nan
1,,16609,2025 UFA,0,nan
1,,14208,2025 UFA,0,nan
1,,16861,2025 UFA,0,nan
1,,17344,2025 UFA,0,nan
1,,15897,2025 UFA,0,nan
1,,17315,2025 UFA,0,nan
1,,14359,2025 UFA,0,nan
1,,14924,2025 UFA,0,nan
1,,15783,2025 UFA,0,nan
1,,13274,2025 UFA,0,nan
1,,9207,2025 UFA,0,nan
1,,16883,2025 UFA,0,nan
1,,14205,2025 UFA,0,nan
1,,17266,2025 UFA,0,nan
1,,15959,2025 UFA,0,nan
1,,15481,2025 UFA,0,nan
1,,16175,2025 UFA,0,nan
1,,16837,2025 UFA,0,nan
1,,13848,2025 UFA,0,nan
1,,16055,2025 UFA,0,nan
1,,16357,2025 UFA,0,nan
1,,15165,2025 UFA,0,nan
1,,16476,2025 UFA,0,nan
1,,17383,2025 UFA,0,nan
1,,16203,2025 UFA,0,nan
1,,13332,2025 UFA,0,nan
1,,11793,2025 UFA,0,nan
1,,12745,2025 UFA,0,nan
1,,16709,2025 UFA,0,nan
1,,16714,2025 UFA,0,nan
1,,16026,2025 UFA,0,nan
1,,16350,2025 UFA,0,nan
1,,12988,2025 UFA,0,nan
1,,10271,2025 UFA,0,nan
1,,13748,2025 UFA,0,nan
1,,15618,2025 UFA,0,nan
1,,16370,2025 UFA,0,nan
1,,15398,2025 UFA,0,nan
1,,17170,2025 UFA,0,nan
1,,16005,2025 UFA,0,nan
1,,14828,2025 UFA,0,nan
1,,15767,2025 UFA,0,nan
1,,16114,2025 UFA,0,nan
1,,13176,2025 UFA,0,nan
1,,15330,2025 UFA,0,nan
1,,16773,2025 UFA,0,nan
1,,16505,2025 UFA,0,nan
1,,13898,2025 UFA,0,nan
1,,15383,2025 UFA,0,nan
1,,9904,2025 UFA,0,nan
1,,17304,2025 UFA,0,nan
1,,17343,2025 UFA,0,nan
1,,11367,2025 UFA,0,nan
1,,16742,2025 UFA,0,nan
1,,16798,2025 UFA,0,nan
1,,14880,2025 UFA,0,nan
1,,16775,2025 UFA,0,nan
1,,13301,2025 UFA,0,nan
1,,12720,2025 UFA,0,nan
1,,14939,2025 UFA,0,nan
1,,10948,2025 UFA,0,nan
1,,14807,2025 UFA,0,nan
1,,13619,2025 UFA,0,nan
1,,16316,2025 UFA,0,nan
1,,15924,2025 UFA,0,nan
1,,12239,2025 UFA,0,nan
1,,17183,2025 UFA,0,nan
1,,14503,2025 UFA,0,nan
1,,17248,2025 UFA,0,nan
1,,13682,2025 UFA,0,nan
1,,15527,2025 UFA,0,nan
1,,17371,2025 UFA,0,nan
1,,16863,2025 UFA,0,nan
1,,15929,2025 UFA,0,nan
1,,12776,2025 UFA,0,nan
1,,17316,2025 UFA,0,nan
1,,17274,2025 UFA,0,nan
1,,13232,2025 UFA,0,nan
1,,16674,2025 UFA,0,nan
1,,13250,2025 UFA,0,nan
1,,17230,2025 UFA,0,nan
1,,15535,2025 UFA,0,nan
1,,17310,2025 UFA,0,nan
1,,16722,2025 UFA,0,nan
1,,17376,2025 UFA,0,nan
1,,14143,2025 UFA,0,nan
1,,16016,2025 UFA,0,nan
1,,15795,2025 UFA,0,nan
1,,17218,2025 UFA,0,nan
1,,13403,2025 UFA,0,nan
1,,13262,2025 UFA,0,nan
1,,17133,2025 UFA,0,nan
1,,17352,2025 UFA,0,nan
1,,15970,2025 UFA,0,nan
1,,17110,2025 UFA,0,nan
1,,14442,2025 UFA,0,nan
1,,16249,2025 UFA,0,nan
1,,17111,2025 UFA,0,nan
1,,16302,2025 UFA,0,nan
1,,14452,2025 UFA,0,nan
1,,16418,2025 UFA,0,nan
1,,11680,2025 UFA,0,nan
1,,17349,2025 UFA,0,nan
1,,13224,2025 UFA,0,nan
1,,16217,2025 UFA,0,nan
1,,16613,2025 UFA,0,nan
1,,13202,2025 UFA,0,nan
1,,12687,2025 UFA,0,nan
1,,16132,2025 UFA,0,nan
1,,15818,2025 UFA,0,nan
1,,16591,2025 UFA,0,nan
1,,13336,2025 UFA,0,nan
1,,16755,2025 UFA,0,nan
1,,16343,2025 UFA,0,nan
1,,15944,2025 UFA,0,nan
1,,13733,2025 UFA,0,nan
1,,16529,2025 UFA,0,nan
1,,16149,2025 UFA,0,nan
1,,15140,2025 UFA,0,nan
1,,8269,2025 UFA,0,nan
1,,13687,2025 UFA,0,nan
1,,17244,2025 UFA,0,nan
1,,16707,2025 UFA,0,nan
1,,14057,2025 UFA,0,nan
1,,15094,2025 UFA,0,nan
