salary,id,contractYear,contractInfo,conference,status
,16271,1,2025 UFA,1,
,15423,1,2025 UFA,1,
,15356,1,2025 UFA,1,
,16851,1,2025 UFA,1,
,14358,1,2025 UFA,1,
,16423,1,2025 UFA,1,
,17247,1,2025 UFA,1,
,13695,1,2025 UFA,1,
,17295,1,2025 UFA,1,
,14875,1,2025 UFA,1,
,15177,1,2025 UFA,1,
,15248,1,2025 UFA,1,
,12758,1,2025 UFA,1,
,17358,1,2025 UFA,1,
,16834,1,2025 UFA,1,
,14942,1,2025 UFA,1,
,17214,1,2025 UFA,1,
,13750,1,2025 UFA,1,
,16337,1,2025 UFA,1,
,17335,1,2025 UFA,1,
,12738,1,2025 UFA,1,
,16632,1,2025 UFA,1,
,12325,1,2025 UFA,1,
,12783,1,2025 UFA,1,
,13354,1,2025 UFA,1,
,16982,1,2025 UFA,1,
,15908,1,2025 UFA,1,
,15874,1,2025 UFA,1,
,16790,1,2025 UFA,1,
,15041,1,2025 UFA,1,
,15804,1,2025 UFA,1,
,17165,1,2025 UFA,1,
,15034,1,2025 UFA,1,
,15887,1,2025 UFA,1,
,17418,1,2025 UFA,1,
,15930,1,2025 UFA,1,
,17325,1,2025 UFA,1,
,12779,1,2025 UFA,1,
,15595,1,2025 UFA,1,
,14112,1,2025 UFA,1,
,17439,1,2025 UFA,1,
,16339,1,2025 UFA,1,
,13718,1,2025 UFA,1,
,11644,1,2025 UFA,1,
,16753,1,2025 UFA,1,
,16229,1,2025 UFA,1,
,12394,1,2025 UFA,1,
,16713,1,2025 UFA,1,
,13703,1,2025 UFA,1,
,15432,1,2025 UFA,1,
,17348,1,2025 UFA,1,
,15870,1,2025 UFA,1,
,16854,1,2025 UFA,1,
,17317,1,2025 UFA,1,
,16806,1,2025 UFA,1,
,14850,1,2025 UFA,1,
,15568,1,2025 UFA,1,
,17355,1,2025 UFA,1,
,15723,1,2025 UFA,1,
,13668,1,2025 UFA,1,
,15984,1,2025 UFA,1,
,16875,1,2025 UFA,1,
,16492,1,2025 UFA,1,
,15965,1,2025 UFA,1,
,17372,1,2025 UFA,1,
,15057,1,2025 UFA,1,
,17269,1,2025 UFA,1,
,12930,1,2025 UFA,1,
,15194,1,2025 UFA,1,
,15837,1,2025 UFA,1,
,15364,1,2025 UFA,1,
,17319,1,2025 UFA,1,
,13322,1,2025 UFA,1,
,15826,1,2025 UFA,1,
,17381,1,2025 UFA,1,
,17430,1,2025 UFA,1,
,16325,1,2025 UFA,1,
,14841,1,2025 UFA,1,
,15878,1,2025 UFA,1,
,16313,1,2025 UFA,1,
,16331,1,2025 UFA,1,
,16072,1,2025 UFA,1,
,16885,1,2025 UFA,1,
,17378,1,2025 UFA,1,
,16789,1,2025 UFA,1,
,16810,1,2025 UFA,1,
,14155,1,2025 UFA,1,
,17303,1,2025 UFA,1,
,12754,1,2025 UFA,1,
,17410,1,2025 UFA,1,
,14238,1,2025 UFA,1,
,13675,1,2025 UFA,1,
,12257,1,2025 UFA,1,
,17328,1,2025 UFA,1,
,15991,1,2025 UFA,1,
,17284,1,2025 UFA,1,
,17040,1,2025 UFA,1,
,15860,1,2025 UFA,1,
,13128,1,2025 UFA,1,
,11674,1,2025 UFA,1,
,16453,1,2025 UFA,1,
,12175,1,2025 UFA,1,
,17333,1,2025 UFA,1,
,16636,1,2025 UFA,1,
,15002,1,2025 UFA,1,
,15772,1,2025 UFA,1,
,14253,1,2025 UFA,1,
,13862,1,2025 UFA,1,
,17246,1,2025 UFA,1,
,16395,1,2025 UFA,1,
,17380,1,2025 UFA,1,
,12184,1,2025 UFA,1,
,16771,1,2025 UFA,1,
,16796,1,2025 UFA,1,
,16157,1,2025 UFA,1,
,13216,1,2025 UFA,1,
,16998,1,2025 UFA,1,
,17442,1,2025 UFA,1,locked
,14815,1,2025 UFA,1,
,10313,1,2025 UFA,1,
,14978,1,2025 UFA,1,
,12276,1,2025 UFA,1,
,15321,1,2025 UFA,1,
,13688,1,2025 UFA,1,
,15891,1,2025 UFA,1,
,14883,1,2025 UFA,1,
,15343,1,2025 UFA,1,
,14911,1,2025 UFA,1,
,17320,1,2025 UFA,1,
,16299,1,2025 UFA,1,
,14845,1,2025 UFA,1,
,16783,1,2025 UFA,1,
,14037,1,2025 UFA,1,
,15373,1,2025 UFA,1,
,17309,1,2025 UFA,1,
,16877,1,2025 UFA,1,
,15931,1,2025 UFA,1,
,14987,1,2025 UFA,1,
,15738,1,2025 UFA,1,
,13479,1,2025 UFA,1,
,14898,1,2025 UFA,1,
,14996,1,2025 UFA,1,
,15746,1,2025 UFA,1,
,12771,1,2025 UFA,1,
,16441,1,2025 UFA,1,
,14876,1,2025 UFA,1,
,17294,1,2025 UFA,1,
,16484,1,2025 UFA,1,
,16439,1,2025 UFA,1,
,16756,1,2025 UFA,1,
,13927,1,2025 UFA,1,
,17262,1,2025 UFA,1,
,12349,1,2025 UFA,1,
,14805,1,2025 UFA,1,
,15468,1,2025 UFA,1,
,17281,1,2025 UFA,1,
,13763,1,2025 UFA,1,
,12842,1,2025 UFA,1,
,13119,1,2025 UFA,1,
,17265,1,2025 UFA,1,
,12188,1,2025 UFA,1,
,15129,1,2025 UFA,1,
,14108,1,2025 UFA,1,
,16409,1,2025 UFA,1,
,15755,1,2025 UFA,1,
,16354,1,2025 UFA,1,
,17450,1,2025 UFA,1,locked
,12623,1,2025 UFA,1,
,16429,1,2025 UFA,1,
,16374,1,2025 UFA,1,
,16889,1,2025 UFA,1,
,14315,1,2025 UFA,1,
,12234,1,2025 UFA,1,
,15888,1,2025 UFA,1,
,16520,1,2025 UFA,1,
,16218,1,2025 UFA,1,
,14847,1,2025 UFA,1,
,13988,1,2025 UFA,1,
,14953,1,2025 UFA,1,
,15851,1,2025 UFA,1,
,15464,1,2025 UFA,1,
,13726,1,2025 UFA,1,
,17422,1,2025 UFA,1,
,13716,1,2025 UFA,1,
,17057,1,2025 UFA,1,
,13850,1,2025 UFA,1,
,17390,1,2025 UFA,1,
,12219,1,2025 UFA,1,
,14222,1,2025 UFA,1,
,14803,1,2025 UFA,1,
,14401,1,2025 UFA,1,
,15250,1,2025 UFA,1,
,16666,1,2025 UFA,1,
,14670,1,2025 UFA,1,
,15847,1,2025 UFA,1,
,12625,1,2025 UFA,1,
,14934,1,2025 UFA,1,
,15681,1,2025 UFA,1,
,17067,1,2025 UFA,1,
,15813,1,2025 UFA,1,
,14270,1,2025 UFA,1,
,15302,1,2025 UFA,1,
,16595,1,2025 UFA,1,
,15880,1,2025 UFA,1,
,15275,1,2025 UFA,1,
,14808,1,2025 UFA,1,
,17109,1,2025 UFA,1,
,13699,1,2025 UFA,1,
,16163,1,2025 UFA,1,
,13236,1,2025 UFA,1,
,15780,1,2025 UFA,1,
,16986,1,2025 UFA,1,
,15360,1,2025 UFA,1,
,17191,1,2025 UFA,1,
,15335,1,2025 UFA,1,
,15883,1,2025 UFA,1,
,13798,1,2025 UFA,1,
,15303,1,2025 UFA,1,
,15270,1,2025 UFA,1,
,17243,1,2025 UFA,1,
,15431,1,2025 UFA,1,
,16515,1,2025 UFA,1,
,13919,1,2025 UFA,1,
,16557,1,2025 UFA,1,
,15925,1,2025 UFA,1,
,17277,1,2025 UFA,1,
,15407,1,2025 UFA,1,
,15117,1,2025 UFA,1,
,17090,1,2025 UFA,1,
,17314,1,2025 UFA,1,
,15866,1,2025 UFA,1,
,16064,1,2025 UFA,1,
,13778,1,2025 UFA,1,
,12734,1,2025 UFA,1,
,16669,1,2025 UFA,1,
,15713,1,2025 UFA,1,
,15942,1,2025 UFA,1,
,14012,1,2025 UFA,1,
,16379,1,2025 UFA,1,
,13134,1,2025 UFA,1,
,15437,1,2025 UFA,1,
,15070,1,2025 UFA,1,
,16260,1,2025 UFA,1,
,14946,1,2025 UFA,1,
,13129,1,2025 UFA,1,
,13085,1,2025 UFA,1,
,16030,1,2025 UFA,1,
,15148,1,2025 UFA,1,
,15244,1,2025 UFA,1,
,17210,1,2025 UFA,1,
,13617,1,2025 UFA,1,
,14781,1,2025 UFA,1,
,14991,1,2025 UFA,1,
,12714,1,2025 UFA,1,
,14904,1,2025 UFA,1,
,16892,1,2025 UFA,1,
,13809,1,2025 UFA,1,
,16884,1,2025 UFA,1,
,14237,1,2025 UFA,1,
,14901,1,2025 UFA,1,
,13646,1,2025 UFA,1,
,9694,1,2025 UFA,1,
,16841,1,2025 UFA,1,
,16144,1,2025 UFA,1,
,14081,1,2025 UFA,1,
,14926,1,2025 UFA,1,
,16925,1,2025 UFA,1,
,17300,1,2025 UFA,1,
,11265,1,2025 UFA,1,
,14852,1,2025 UFA,1,
,14495,1,2025 UFA,1,
,14737,1,2025 UFA,1,
,15141,1,2025 UFA,1,
,15957,1,2025 UFA,1,
,14489,1,2025 UFA,1,
,15103,1,2025 UFA,1,
,15499,1,2025 UFA,1,
,10789,1,2025 UFA,1,
,11010,1,2025 UFA,1,
,14962,1,2025 UFA,1,
,16416,1,2025 UFA,1,
,14652,1,2025 UFA,1,
,12271,1,2025 UFA,1,
,15397,1,2025 UFA,1,
,13347,1,2025 UFA,1,
,15935,1,2025 UFA,1,
,17384,1,2025 UFA,1,
,15730,1,2025 UFA,1,
,12978,1,2025 UFA,1,
,11239,1,2025 UFA,1,
,15852,1,2025 UFA,1,
,12151,1,2025 UFA,1,
,16599,1,2025 UFA,1,
,12751,1,2025 UFA,1,
,16732,1,2025 UFA,1,
,9826,1,2025 UFA,1,
,16373,1,2025 UFA,1,
,15429,1,2025 UFA,1,
,16979,1,2025 UFA,1,
,15419,1,2025 UFA,1,
,15381,1,2025 UFA,1,
,15782,1,2025 UFA,1,
,16173,1,2025 UFA,1,
,13942,1,2025 UFA,1,
,15229,1,2025 UFA,1,
,16349,1,2025 UFA,1,
,16922,1,2025 UFA,1,
,17351,1,2025 UFA,1,
,17417,1,2025 UFA,1,
,16956,1,2025 UFA,1,
,14062,1,2025 UFA,1,
,16833,1,2025 UFA,1,
,13273,1,2025 UFA,1,
,17298,1,2025 UFA,1,
,14878,1,2025 UFA,1,
,12828,1,2025 UFA,1,
,16444,1,2025 UFA,1,
,10457,1,2025 UFA,1,
,14337,1,2025 UFA,1,
,16776,1,2025 UFA,1,
,16156,1,2025 UFA,1,
,16531,1,2025 UFA,1,
,16025,1,2025 UFA,1,
,16874,1,2025 UFA,1,
,14964,1,2025 UFA,1,
,15406,1,2025 UFA,1,
,16235,1,2025 UFA,1,
,16154,1,2025 UFA,1,
,15547,1,2025 UFA,1,
,15812,1,2025 UFA,1,
,16340,1,2025 UFA,1,
,12923,1,2025 UFA,1,
,12976,1,2025 UFA,1,
,14930,1,2025 UFA,1,
,17245,1,2025 UFA,1,
,17199,1,2025 UFA,1,
,14837,1,2025 UFA,1,
,16744,1,2025 UFA,1,
,16318,1,2025 UFA,1,
,17211,1,2025 UFA,1,
,11281,1,2025 UFA,1,
,16019,1,2025 UFA,1,
,16784,1,2025 UFA,1,
,14113,1,2025 UFA,1,
,15943,1,2025 UFA,1,
,16928,1,2025 UFA,1,
,16800,1,2025 UFA,1,
,13204,1,2025 UFA,1,
,15823,1,2025 UFA,1,
,14543,1,2025 UFA,1,
,14716,1,2025 UFA,1,
,15719,1,2025 UFA,1,
,17221,1,2025 UFA,1,
,11872,1,2025 UFA,1,
,14891,1,2025 UFA,1,
,13715,1,2025 UFA,1,
,16587,1,2025 UFA,1,
,14558,1,2025 UFA,1,
,17451,1,2025 UFA,1,locked
,15720,1,2025 UFA,1,
,17226,1,2025 UFA,1,
,14821,1,2025 UFA,1,
,16043,1,2025 UFA,1,
,17213,1,2025 UFA,1,
,16341,1,2025 UFA,1,
,16886,1,2025 UFA,1,
,16326,1,2025 UFA,1,
,13771,1,2025 UFA,1,
,16413,1,2025 UFA,1,
,16458,1,2025 UFA,1,
,15637,1,2025 UFA,1,locked
,12476,1,2025 UFA,1,
,10945,1,2025 UFA,1,
,16352,1,2025 UFA,1,
,17190,1,2025 UFA,1,
,16000,1,2025 UFA,1,
,14905,1,2025 UFA,1,
,14087,1,2025 UFA,1,
,17283,1,2025 UFA,1,
,16306,1,2025 UFA,1,
,15271,1,2025 UFA,1,
,13914,1,2025 UFA,1,
,16058,1,2025 UFA,1,
,15564,1,2025 UFA,1,
,12481,1,2025 UFA,1,
,15800,1,2025 UFA,1,
,17000,1,2025 UFA,1,
,15956,1,2025 UFA,1,
,16727,1,2025 UFA,1,
,12287,1,2025 UFA,1,
,12678,1,2025 UFA,1,
,17286,1,2025 UFA,1,
,16761,1,2025 UFA,1,
,16425,1,2025 UFA,1,
,13424,1,2025 UFA,1,
,12589,1,2025 UFA,1,
,13414,1,2025 UFA,1,
,13622,1,2025 UFA,1,
,16007,1,2025 UFA,1,
,15441,1,2025 UFA,1,
,13963,1,2025 UFA,1,
,14849,1,2025 UFA,1,
,15565,1,2025 UFA,1,
,16608,1,2025 UFA,1,
,17301,1,2025 UFA,1,
,16807,1,2025 UFA,1,
,14266,1,2025 UFA,1,
,14944,1,2025 UFA,1,
,13755,1,2025 UFA,1,
,14083,1,2025 UFA,1,
,16151,1,2025 UFA,1,
,13228,1,2025 UFA,1,
,12677,1,2025 UFA,1,
,11387,1,2025 UFA,1,
,16710,1,2025 UFA,1,
,16290,1,2025 UFA,1,
,15983,1,2025 UFA,1,
,12742,1,2025 UFA,1,
,16311,1,2025 UFA,1,
,15693,1,2025 UFA,1,
,13684,1,2025 UFA,1,
,14966,1,2025 UFA,1,
,17095,1,2025 UFA,1,
,14370,1,2025 UFA,1,
,9853,1,2025 UFA,1,
,13731,1,2025 UFA,1,
,16180,1,2025 UFA,1,
,16017,1,2025 UFA,1,
,14118,1,2025 UFA,1,
,17350,1,2025 UFA,1,
,13680,1,2025 UFA,1,
,13691,1,2025 UFA,1,
,16201,1,2025 UFA,1,
,17447,1,2025 UFA,1,locked
,16183,1,2025 UFA,1,
,11382,1,2025 UFA,1,
,17188,1,2025 UFA,1,
,14919,1,2025 UFA,1,
,16285,1,2025 UFA,1,
,16485,1,2025 UFA,1,
,17423,1,2025 UFA,1,
,14420,1,2025 UFA,1,
,16059,1,2025 UFA,1,
,15734,1,2025 UFA,1,
,17193,1,2025 UFA,1,
,14551,1,2025 UFA,1,
,14121,1,2025 UFA,1,
,16366,1,2025 UFA,1,
,17287,1,2025 UFA,1,
,16457,1,2025 UFA,1,
,13226,1,2025 UFA,1,
,16740,1,2025 UFA,1,
,17194,1,2025 UFA,1,
,17289,1,2025 UFA,1,
,15899,1,2025 UFA,1,
,15016,1,2025 UFA,1,
,15277,1,2025 UFA,1,
,15811,1,2025 UFA,1,
,13229,1,2025 UFA,1,
,17297,1,2025 UFA,1,
,17329,1,2025 UFA,1,
,16964,1,2025 UFA,1,
,16758,1,2025 UFA,1,
,15918,1,2025 UFA,1,
,9861,1,2025 UFA,1,
,16456,1,2025 UFA,1,
,17398,1,2025 UFA,1,
,17117,1,2025 UFA,1,
,17342,1,2025 UFA,1,
,16715,1,2025 UFA,1,
,17341,1,2025 UFA,1,
,16533,1,2025 UFA,1,
,15921,1,2025 UFA,1,
,14859,1,2025 UFA,1,
,14060,1,2025 UFA,1,
,16815,1,2025 UFA,1,
,16764,1,2025 UFA,1,
,16431,1,2025 UFA,1,
,16198,1,2025 UFA,1,
,16780,1,2025 UFA,1,
,15451,1,2025 UFA,1,
,15262,1,2025 UFA,1,
,16721,1,2025 UFA,1,
,12796,1,2025 UFA,1,
,14858,1,2025 UFA,1,
,16919,1,2025 UFA,1,
,11286,1,2025 UFA,1,
,17373,1,2025 UFA,1,
,13288,1,2025 UFA,1,
,14894,1,2025 UFA,1,
,16957,1,2025 UFA,1,
,13702,1,2025 UFA,1,
,15989,1,2025 UFA,1,
,17272,1,2025 UFA,1,
,16362,1,2025 UFA,1,
,12700,1,2025 UFA,1,
,15987,1,2025 UFA,1,
,17433,1,2025 UFA,1,
,15424,1,2025 UFA,1,
,15586,1,2025 UFA,1,
,16777,1,2025 UFA,1,
,14853,1,2025 UFA,1,
,16801,1,2025 UFA,1,
,14331,1,2025 UFA,1,
,16277,1,2025 UFA,1,
,16376,1,2025 UFA,1,
,16609,1,2025 UFA,1,
,14208,1,2025 UFA,1,
,16861,1,2025 UFA,1,
,17344,1,2025 UFA,1,
,15897,1,2025 UFA,1,
,17315,1,2025 UFA,1,
,14359,1,2025 UFA,1,
,17445,1,2025 UFA,1,locked
,14924,1,2025 UFA,1,
,15783,1,2025 UFA,1,
,13274,1,2025 UFA,1,
,9207,1,2025 UFA,1,
,16883,1,2025 UFA,1,
,14205,1,2025 UFA,1,
,17266,1,2025 UFA,1,
,15959,1,2025 UFA,1,
,15481,1,2025 UFA,1,
,14864,1,2025 UFA,1,
,14095,1,2025 UFA,1,
,16837,1,2025 UFA,1,
,13848,1,2025 UFA,1,
,16055,1,2025 UFA,1,
,16357,1,2025 UFA,1,
,15165,1,2025 UFA,1,
,16476,1,2025 UFA,1,
,17383,1,2025 UFA,1,
,16203,1,2025 UFA,1,
,11793,1,2025 UFA,1,
,12745,1,2025 UFA,1,
,16709,1,2025 UFA,1,
,15881,1,2025 UFA,1,
,17416,1,2025 UFA,1,
,16026,1,2025 UFA,1,
,17446,1,2025 UFA,1,locked
,12988,1,2025 UFA,1,
,10271,1,2025 UFA,1,
,15618,1,2025 UFA,1,
,16370,1,2025 UFA,1,
,17170,1,2025 UFA,1,
,16005,1,2025 UFA,1,
,14828,1,2025 UFA,1,
,17016,1,2025 UFA,1,
,15767,1,2025 UFA,1,
,16114,1,2025 UFA,1,
,13176,1,2025 UFA,1,
,15330,1,2025 UFA,1,
,16773,1,2025 UFA,1,
,16505,1,2025 UFA,1,
,13898,1,2025 UFA,1,
,15383,1,2025 UFA,1,
,9904,1,2025 UFA,1,
,17304,1,2025 UFA,1,
,12795,1,2025 UFA,1,
,17343,1,2025 UFA,1,
,11367,1,2025 UFA,1,
,17415,1,2025 UFA,1,
,16135,1,2025 UFA,1,
,17414,1,2025 UFA,1,
,16742,1,2025 UFA,1,
,15612,1,2025 UFA,1,
,16798,1,2025 UFA,1,
,14880,1,2025 UFA,1,
,13301,1,2025 UFA,1,
,12720,1,2025 UFA,1,
,14939,1,2025 UFA,1,
,17444,1,2025 UFA,1,locked
,10948,1,2025 UFA,1,
,14807,1,2025 UFA,1,
,13619,1,2025 UFA,1,
,16316,1,2025 UFA,1,
,15924,1,2025 UFA,1,
,12239,1,2025 UFA,1,
,17183,1,2025 UFA,1,
,14503,1,2025 UFA,1,
,17248,1,2025 UFA,1,
,13682,1,2025 UFA,1,
,15527,1,2025 UFA,1,
,17371,1,2025 UFA,1,
,16863,1,2025 UFA,1,
,15929,1,2025 UFA,1,
,12776,1,2025 UFA,1,
,17316,1,2025 UFA,1,
,17274,1,2025 UFA,1,
,13232,1,2025 UFA,1,
,16674,1,2025 UFA,1,
,13250,1,2025 UFA,1,
,17230,1,2025 UFA,1,
,14899,1,2025 UFA,1,
,15535,1,2025 UFA,1,
,17173,1,2025 UFA,1,
,17310,1,2025 UFA,1,
,16699,1,2025 UFA,1,
,17376,1,2025 UFA,1,
,14143,1,2025 UFA,1,
,16016,1,2025 UFA,1,
,15795,1,2025 UFA,1,
,17218,1,2025 UFA,1,
,13403,1,2025 UFA,1,
,15395,1,2025 UFA,1,
,13262,1,2025 UFA,1,
,17133,1,2025 UFA,1,
,17352,1,2025 UFA,1,
,15970,1,2025 UFA,1,
,17110,1,2025 UFA,1,
,14442,1,2025 UFA,1,
,16249,1,2025 UFA,1,
,17111,1,2025 UFA,1,
,16302,1,2025 UFA,1,
,14452,1,2025 UFA,1,
,15240,1,2025 UFA,1,
,16418,1,2025 UFA,1,
,11680,1,2025 UFA,1,
,17229,1,2025 UFA,1,
,17267,1,2025 UFA,1,
,17349,1,2025 UFA,1,
,13224,1,2025 UFA,1,
,16217,1,2025 UFA,1,
,17419,1,2025 UFA,1,
,16613,1,2025 UFA,1,
,13202,1,2025 UFA,1,
,12687,1,2025 UFA,1,
,16132,1,2025 UFA,1,
,13632,1,2025 UFA,1,
,15818,1,2025 UFA,1,
,16591,1,2025 UFA,1,
,13336,1,2025 UFA,1,
,16755,1,2025 UFA,1,
,16343,1,2025 UFA,1,
,15944,1,2025 UFA,1,
,17035,1,2025 UFA,1,
,13733,1,2025 UFA,1,
,16529,1,2025 UFA,1,
,15140,1,2025 UFA,1,
,13227,1,2025 UFA,1,
,8269,1,2025 UFA,1,
,13687,1,2025 UFA,1,
,17244,1,2025 UFA,1,
,14057,1,2025 UFA,1,
,15094,1,2025 UFA,1,
,12187,1,2025 UFA,1,
,16768,1,2025 UFA,1,
,17253,1,2025 UFA,1,
,16513,1,2025 UFA,1,
,14268,1,2025 UFA,1,
,14211,1,2025 UFA,1,
,15334,1,2025 UFA,1,
,17237,1,2025 UFA,1,
,15461,1,2025 UFA,1,
,15433,1,2025 UFA,1,
,17255,1,2025 UFA,1,
,17394,1,2025 UFA,1,
,12791,1,2025 UFA,1,
,15945,1,2025 UFA,1,
,16391,1,2025 UFA,1,
,15958,1,2025 UFA,1,
,16315,1,2025 UFA,1,
,12956,1,2025 UFA,1,
,17438,1,2025 UFA,1,
,14951,1,2025 UFA,1,
,13234,1,2025 UFA,1,
,17063,1,2025 UFA,1,
,16730,1,2025 UFA,1,
,17426,1,2025 UFA,1,
,13909,1,2025 UFA,1,
,16220,1,2025 UFA,1,
,15867,1,2025 UFA,1,
,12955,1,2025 UFA,1,
,16275,1,2025 UFA,1,
,17336,1,2025 UFA,1,
,17200,1,2025 UFA,1,
,15308,1,2025 UFA,1,
,16259,1,2025 UFA,1,
,17421,1,2025 UFA,1,
,13802,1,2025 UFA,1,
,17368,1,2025 UFA,1,
,11383,1,2025 UFA,1,
,15771,1,2025 UFA,1,
,16831,1,2025 UFA,1,
,17340,1,2025 UFA,1,
,16868,1,2025 UFA,1,
,17054,1,2025 UFA,1,
,17379,1,2025 UFA,1,
,16004,1,2025 UFA,1,
,12851,1,2025 UFA,1,
,17259,1,2025 UFA,1,
,11313,1,2025 UFA,1,
,15876,1,2025 UFA,1,
,16329,1,2025 UFA,1,
,15820,1,2025 UFA,1,
,16335,1,2025 UFA,1,
,15951,1,2025 UFA,1,
,11676,1,2025 UFA,1,
,16501,1,2025 UFA,1,
,17208,1,2025 UFA,1,
,13547,1,2025 UFA,1,
,17367,1,2025 UFA,1,
,13252,1,2025 UFA,1,
,16212,1,2025 UFA,1,
,16856,1,2025 UFA,1,
,16848,1,2025 UFA,1,
,16179,1,2025 UFA,1,
,12311,1,2025 UFA,1,
,16605,1,2025 UFA,1,
,15614,1,2025 UFA,1,
,13641,1,2025 UFA,1,
,16912,1,2025 UFA,1,
,16571,1,2025 UFA,1,
,15895,1,2025 UFA,1,
,17038,1,2025 UFA,1,
,15743,1,2025 UFA,1,
,16063,1,2025 UFA,1,
,15849,1,2025 UFA,1,
,15993,1,2025 UFA,1,
,17356,1,2025 UFA,1,
,15473,1,2025 UFA,1,
,15845,1,2025 UFA,1,
,15890,1,2025 UFA,1,
,16890,1,2025 UFA,1,
,16894,1,2025 UFA,1,
,15450,1,2025 UFA,1,
,16300,1,2025 UFA,1,
,16170,1,2025 UFA,1,
,13313,1,2025 UFA,1,
,15097,1,2025 UFA,1,
,13205,1,2025 UFA,1,
,11761,1,2025 UFA,1,
,15333,1,2025 UFA,1,
,16765,1,2025 UFA,1,
,16390,1,2025 UFA,1,
,16535,1,2025 UFA,1,
,17225,1,2025 UFA,1,
,11017,1,2025 UFA,1,
,13222,1,2025 UFA,1,
,17365,1,2025 UFA,1,
,16769,1,2025 UFA,1,
,15417,1,2025 UFA,1,
,15368,1,2025 UFA,1,
,17197,1,2025 UFA,1,
,16751,1,2025 UFA,1,
,17233,1,2025 UFA,1,
,17334,1,2025 UFA,1,
,17238,1,2025 UFA,1,
,15785,1,2025 UFA,1,
,16695,1,2025 UFA,1,
,16438,1,2025 UFA,1,
,16463,1,2025 UFA,1,
,17227,1,2025 UFA,1,
,15759,1,2025 UFA,1,
,16843,1,2025 UFA,1,
,13307,1,2025 UFA,1,
,13639,1,2025 UFA,1,
,17240,1,2025 UFA,1,
,16687,1,2025 UFA,1,
,16958,1,2025 UFA,1,
,14280,1,2025 UFA,1,
,16296,1,2025 UFA,1,
,10267,1,2025 UFA,1,
,12716,1,2025 UFA,1,
,15326,1,2025 UFA,1,
,16606,1,2025 UFA,1,
,14846,1,2025 UFA,1,
,16424,1,2025 UFA,1,
,16197,1,2025 UFA,1,
,17264,1,2025 UFA,1,
,14067,1,2025 UFA,1,
,16309,1,2025 UFA,1,
,15263,1,2025 UFA,1,
,15909,1,2025 UFA,1,
,17375,1,2025 UFA,1,
,15402,1,2025 UFA,1,
,15243,1,2025 UFA,1,
,17140,1,2025 UFA,1,
,16974,1,2025 UFA,1,
,14486,1,2025 UFA,1,
,16286,1,2025 UFA,1,
,16494,1,2025 UFA,1,
,12773,1,2025 UFA,1,
,13348,1,2025 UFA,1,
,17305,1,2025 UFA,1,
,15283,1,2025 UFA,1,
,15766,1,2025 UFA,1,
,13752,1,2025 UFA,1,
,16814,1,2025 UFA,1,
,13270,1,2025 UFA,1,
,14239,1,2025 UFA,1,
,14131,1,2025 UFA,1,
,17288,1,2025 UFA,1,
,16232,1,2025 UFA,1,
,15341,1,2025 UFA,1,
,13426,1,2025 UFA,1,
,9596,1,2025 UFA,1,
,16082,1,2025 UFA,1,
,13998,1,2025 UFA,1,
,11728,1,2025 UFA,1,
,14798,1,2025 UFA,1,
,12447,1,2025 UFA,1,
,16759,1,2025 UFA,1,
,15476,1,2025 UFA,1,
,14181,1,2025 UFA,1,
,13968,1,2025 UFA,1,
,17050,1,2025 UFA,1,
,15830,1,2025 UFA,1,
,17254,1,2025 UFA,1,
,13940,1,2025 UFA,1,
,14975,1,2025 UFA,1,
,16440,1,2025 UFA,1,
,16659,1,2025 UFA,1,
,17331,1,2025 UFA,1,
,14199,1,2025 UFA,1,
,11390,1,2025 UFA,1,
,15937,1,2025 UFA,1,
,14938,1,2025 UFA,1,
,16553,1,2025 UFA,1,
,16873,1,2025 UFA,1,
,17100,1,2025 UFA,1,
,17409,1,2025 UFA,1,
,16685,1,2025 UFA,1,
,17456,1,2025 UFA,1,locked
,12736,1,2025 UFA,1,
,14028,1,2025 UFA,1,
,13785,1,2025 UFA,1,
,14722,1,2025 UFA,1,
,12291,1,2025 UFA,1,
,16737,1,2025 UFA,1,
,17275,1,2025 UFA,1,
,12756,1,2025 UFA,1,
,16250,1,2025 UFA,1,
,13777,1,2025 UFA,1,
,16359,1,2025 UFA,1,
,13797,1,2025 UFA,1,
,13913,1,2025 UFA,1,
,15456,1,2025 UFA,1,
,16828,1,2025 UFA,1,
,13745,1,2025 UFA,1,
,17291,1,2025 UFA,1,
,16532,1,2025 UFA,1,
,17279,1,2025 UFA,1,
,12361,1,2025 UFA,1,
,15414,1,2025 UFA,1,
,13704,1,2025 UFA,1,
,16443,1,2025 UFA,1,
,13365,1,2025 UFA,1,
,11840,1,2025 UFA,1,
,17412,1,2025 UFA,1,
,13929,1,2025 UFA,1,
,13939,1,2025 UFA,1,
,12691,1,2025 UFA,1,
,15521,1,2025 UFA,1,
,15898,1,2025 UFA,1,
,15916,1,2025 UFA,1,
,13148,1,2025 UFA,1,
,15453,1,2025 UFA,1,
,13265,1,2025 UFA,1,
,15807,1,2025 UFA,1,
,16572,1,2025 UFA,1,
,17389,1,2025 UFA,1,
,16077,1,2025 UFA,1,
,14902,1,2025 UFA,1,
,14929,1,2025 UFA,1,
,14873,1,2025 UFA,1,
,16750,1,2025 UFA,1,
,15948,1,2025 UFA,1,
,16975,1,2025 UFA,1,
,17206,1,2025 UFA,1,
,13709,1,2025 UFA,1,
,14209,1,2025 UFA,1,
