status,id,salary,contractYear,contractInfo,conference
nan,14113,,1,2025 UFA,1
nan,15943,,1,2025 UFA,1
nan,16928,,1,2025 UFA,1
nan,16800,,1,2025 UFA,1
nan,13204,,1,2025 UFA,1
nan,14716,,1,2025 UFA,1
nan,15719,,1,2025 UFA,1
nan,17221,,1,2025 UFA,1
nan,11872,,1,2025 UFA,1
nan,14891,,1,2025 UFA,1
nan,13715,,1,2025 UFA,1
nan,16587,,1,2025 UFA,1
nan,14558,,1,2025 UFA,1
nan,15720,,1,2025 UFA,1
nan,17226,,1,2025 UFA,1
nan,14821,,1,2025 UFA,1
nan,17213,,1,2025 UFA,1
nan,16341,,1,2025 UFA,1
nan,16886,,1,2025 UFA,1
nan,16326,,1,2025 UFA,1
nan,13771,,1,2025 UFA,1
nan,16413,,1,2025 UFA,1
nan,16458,,1,2025 UFA,1
nan,12476,,1,2025 UFA,1
nan,10945,,1,2025 UFA,1
nan,16352,,1,2025 UFA,1
nan,16000,,1,2025 UFA,1
nan,14905,,1,2025 UFA,1
nan,14087,,1,2025 UFA,1
nan,17283,,1,2025 UFA,1
nan,16306,,1,2025 UFA,1
nan,15271,,1,2025 UFA,1
nan,13914,,1,2025 UFA,1
nan,16058,,1,2025 UFA,1
nan,15564,,1,2025 UFA,1
nan,12481,,1,2025 UFA,1
nan,15800,,1,2025 UFA,1
locked,16460,1,1,2025 UFA,1
nan,15956,,1,2025 UFA,1
nan,12287,,1,2025 UFA,1
nan,17286,,1,2025 UFA,1
locked,15836,1.41,1,2022 3.11,1
nan,16761,,1,2025 UFA,1
nan,16425,,1,2025 UFA,1
nan,13424,,1,2025 UFA,1
nan,12589,,1,2025 UFA,1
nan,13622,,1,2025 UFA,1
nan,16007,,1,2025 UFA,1
locked,15441,1.80,1,2025 UFA,1
nan,13963,,1,2025 UFA,1
nan,14849,,1,2025 UFA,1
nan,15565,,1,2025 UFA,1
nan,16608,,1,2025 UFA,1
nan,17301,,1,2025 UFA,1
nan,16807,,1,2025 UFA,1
nan,14266,,1,2025 UFA,1
nan,14944,,1,2025 UFA,1
nan,13755,,1,2025 UFA,1
nan,14083,,1,2025 UFA,1
nan,16151,,1,2025 UFA,1
nan,13228,,1,2025 UFA,1
nan,12677,,1,2025 UFA,1
nan,11387,,1,2025 UFA,1
nan,16710,,1,2025 UFA,1
nan,16290,,1,2025 UFA,1
nan,15983,,1,2025 UFA,1
nan,15928,,1,2025 UFA,1
nan,12742,,1,2025 UFA,1
nan,16311,,1,2025 UFA,1
nan,15693,,1,2025 UFA,1
nan,13684,,1,2025 UFA,1
nan,14966,,1,2025 UFA,1
nan,17095,,1,2025 UFA,1
nan,14370,,1,2025 UFA,1
nan,15121,,1,2025 UFA,1
nan,9853,,1,2025 UFA,1
nan,13731,,1,2025 UFA,1
nan,16180,,1,2025 UFA,1
nan,16017,,1,2025 UFA,1
nan,14118,,1,2025 UFA,1
nan,17350,,1,2025 UFA,1
nan,14789,,1,2025 UFA,1
nan,13680,,1,2025 UFA,1
nan,13691,,1,2025 UFA,1
locked,16201,0.98,1,2023 UDFA,1
nan,16183,,1,2025 UFA,1
nan,11382,,1,2025 UFA,1
nan,14919,,1,2025 UFA,1
nan,16285,,1,2025 UFA,1
nan,16485,,1,2025 UFA,1
nan,14420,,1,2025 UFA,1
nan,16059,,1,2025 UFA,1
nan,15734,,1,2025 UFA,1
nan,17193,,1,2025 UFA,1
nan,14551,,1,2025 UFA,1
nan,14121,,1,2025 UFA,1
nan,16366,,1,2025 UFA,1
nan,17287,,1,2025 UFA,1
nan,13226,,1,2025 UFA,1
nan,16740,,1,2025 UFA,1
nan,17194,,1,2025 UFA,1
nan,17289,,1,2025 UFA,1
nan,15899,,1,2025 UFA,1
nan,15016,,1,2025 UFA,1
nan,15277,,1,2025 UFA,1
nan,15811,,1,2025 UFA,1
nan,13229,,1,2025 UFA,1
nan,17297,,1,2025 UFA,1
nan,17329,,1,2025 UFA,1
nan,16964,,1,2025 UFA,1
nan,16758,,1,2025 UFA,1
nan,15918,,1,2025 UFA,1
nan,9861,,1,2025 UFA,1
nan,16456,,1,2025 UFA,1
nan,17342,,1,2025 UFA,1
nan,16715,,1,2025 UFA,1
locked,14252,1,2,2025 R/F,1
nan,17341,,1,2025 UFA,1
nan,16533,,1,2025 UFA,1
nan,14859,,1,2025 UFA,1
nan,14060,,1,2025 UFA,1
nan,16815,,1,2025 UFA,1
nan,16764,,1,2025 UFA,1
nan,17201,,1,2025 UFA,1
nan,16198,,1,2025 UFA,1
nan,16780,,1,2025 UFA,1
nan,15451,,1,2025 UFA,1
nan,15262,,1,2025 UFA,1
nan,16721,,1,2025 UFA,1
nan,12796,,1,2025 UFA,1
nan,11327,,1,2025 UFA,1
locked,14858,1,2,2025 R/F,1
nan,16919,,1,2025 UFA,1
nan,11286,,1,2025 UFA,1
nan,13288,,1,2025 UFA,1
nan,16957,,1,2025 UFA,1
locked,15989,1.80,1,2025 UFA,1
nan,17272,,1,2025 UFA,1
nan,16362,,1,2025 UFA,1
nan,12700,,1,2025 UFA,1
nan,15987,,1,2025 UFA,1
nan,15424,,1,2025 UFA,1
nan,15586,,1,2025 UFA,1
nan,16777,,1,2025 UFA,1
nan,14853,,1,2025 UFA,1
nan,16801,,1,2025 UFA,1
nan,14331,,1,2025 UFA,1
nan,16277,,1,2025 UFA,1
nan,16376,,1,2025 UFA,1
nan,16609,,1,2025 UFA,1
nan,14208,,1,2025 UFA,1
nan,16861,,1,2025 UFA,1
nan,17344,,1,2025 UFA,1
nan,15897,,1,2025 UFA,1
nan,17315,,1,2025 UFA,1
nan,14359,,1,2025 UFA,1
nan,14924,,1,2025 UFA,1
nan,15783,,1,2025 UFA,1
nan,13274,,1,2025 UFA,1
nan,9207,,1,2025 UFA,1
nan,16883,,1,2025 UFA,1
nan,14205,,1,2025 UFA,1
nan,17266,,1,2025 UFA,1
nan,15959,,1,2025 UFA,1
nan,15481,,1,2025 UFA,1
nan,17079,,1,2025 UFA,1
nan,14864,,1,2025 UFA,1
nan,16837,,1,2025 UFA,1
locked,13848,1,2,2025 R/F,1
nan,16055,,1,2025 UFA,1
nan,16357,,1,2025 UFA,1
nan,15165,,1,2025 UFA,1
nan,16476,,1,2025 UFA,1
nan,16203,,1,2025 UFA,1
nan,11793,,1,2025 UFA,1
nan,12745,,1,2025 UFA,1
nan,16709,,1,2025 UFA,1
nan,15881,,1,2025 UFA,1
nan,16714,,1,2025 UFA,1
nan,16026,,1,2025 UFA,1
nan,12988,,1,2025 UFA,1
nan,10271,,1,2025 UFA,1
nan,15241,,1,2025 UFA,1
nan,15618,,1,2025 UFA,1
nan,16370,,1,2025 UFA,1
locked,17170,0.90,3,2025 UDFA,1
nan,16005,,1,2025 UFA,1
nan,14828,,1,2025 UFA,1
locked,15863,1.80,1,2025 UFA,1
nan,15767,,1,2025 UFA,1
nan,16114,,1,2025 UFA,1
nan,13176,,1,2025 UFA,1
nan,15330,,1,2025 UFA,1
nan,16773,,1,2025 UFA,1
nan,16505,,1,2025 UFA,1
nan,13898,,1,2025 UFA,1
nan,15383,,1,2025 UFA,1
nan,9904,,1,2025 UFA,1
nan,17304,,1,2025 UFA,1
nan,12795,,1,2025 UFA,1
nan,17343,,1,2025 UFA,1
nan,11367,,1,2025 UFA,1
nan,16742,,1,2025 UFA,1
nan,16798,,1,2025 UFA,1
nan,14880,,1,2025 UFA,1
nan,13301,,1,2025 UFA,1
nan,12720,,1,2025 UFA,1
nan,14939,,1,2025 UFA,1
nan,10948,,1,2025 UFA,1
nan,14807,,1,2025 UFA,1
nan,13619,,1,2025 UFA,1
nan,16316,,1,2025 UFA,1
nan,15924,,1,2025 UFA,1
nan,12239,,1,2025 UFA,1
locked,17183,0.90,3,2025 UDFA,1
nan,14503,,1,2025 UFA,1
nan,17248,,1,2025 UFA,1
nan,15527,,1,2025 UFA,1
nan,16863,,1,2025 UFA,1
nan,15929,,1,2025 UFA,1
nan,12776,,1,2025 UFA,1
nan,17316,,1,2025 UFA,1
nan,17274,,1,2025 UFA,1
nan,13232,,1,2025 UFA,1
nan,16674,,1,2025 UFA,1
nan,13250,,1,2025 UFA,1
locked,17230,1,1,2025 UFA,1
locked,14899,1.80,1,2025 UFA,1
nan,15535,,1,2025 UFA,1
nan,17173,,1,2025 UFA,1
nan,17310,,1,2025 UFA,1
nan,15727,,1,2025 UFA,1
nan,14143,,1,2025 UFA,1
nan,16016,,1,2025 UFA,1
nan,15795,,1,2025 UFA,1
nan,17218,,1,2025 UFA,1
nan,13262,,1,2025 UFA,1
locked,17133,0.90,3,2025 UDFA,1
nan,17352,,1,2025 UFA,1
nan,15970,,1,2025 UFA,1
nan,17110,,1,2025 UFA,1
nan,14442,,1,2025 UFA,1
nan,16249,,1,2025 UFA,1
locked,17111,0.90,3,2025 UDFA,1
nan,16302,,1,2025 UFA,1
nan,14452,,1,2025 UFA,1
nan,15240,,1,2025 UFA,1
nan,16418,,1,2025 UFA,1
nan,11680,,1,2025 UFA,1
locked,17184,0.90,3,2025 UDFA,1
nan,17229,,1,2025 UFA,1
nan,17267,,1,2025 UFA,1
nan,17349,,1,2025 UFA,1
nan,16217,,1,2025 UFA,1
nan,16613,,1,2025 UFA,1
nan,13202,,1,2025 UFA,1
nan,12687,,1,2025 UFA,1
nan,16132,,1,2025 UFA,1
nan,13632,,1,2025 UFA,1
nan,15818,,1,2025 UFA,1
nan,16591,,1,2025 UFA,1
nan,13336,,1,2025 UFA,1
nan,16755,,1,2025 UFA,1
nan,16343,,1,2025 UFA,1
nan,15944,,1,2025 UFA,1
nan,17035,,1,2025 UFA,1
nan,13733,,1,2025 UFA,1
nan,16529,,1,2025 UFA,1
nan,15140,,1,2025 UFA,1
locked,13227,1,2,2025 R/F,1
nan,8269,,1,2025 UFA,1
locked,13687,1.10,1,2024 R/F,1
nan,17244,,1,2025 UFA,1
locked,16604,1.25,3,2024 3.08,1
nan,14057,,1,2025 UFA,1
nan,15094,,1,2025 UFA,1
nan,16768,,1,2025 UFA,1
nan,17253,,1,2025 UFA,1
locked,14268,1.90,1,2025 B/R,1
nan,14211,,1,2025 UFA,1
nan,15334,,1,2025 UFA,1
nan,17237,,1,2025 UFA,1
nan,15461,,1,2025 UFA,1
locked,15433,1,2,2025 R/F,1
nan,12791,,1,2025 UFA,1
nan,15945,,1,2025 UFA,1
nan,16391,,1,2025 UFA,1
nan,15958,,1,2025 UFA,1
nan,16315,,1,2025 UFA,1
nan,14951,,1,2025 UFA,1
nan,13234,,1,2025 UFA,1
nan,13767,,1,2025 UFA,1
nan,17063,,1,2025 UFA,1
nan,16730,,1,2025 UFA,1
nan,13909,,1,2025 UFA,1
nan,16220,,1,2025 UFA,1
nan,15867,,1,2025 UFA,1
nan,12955,,1,2025 UFA,1
locked,14985,1,1,2025 R/F,1
nan,16275,,1,2025 UFA,1
nan,12141,,1,2025 UFA,1
nan,17336,,1,2025 UFA,1
nan,17200,,1,2025 UFA,1
nan,15308,,1,2025 UFA,1
nan,16259,,1,2025 UFA,1
nan,13802,,1,2025 UFA,1
locked,11383,1,2,2025 R/F,1
nan,15771,,1,2025 UFA,1
nan,16831,,1,2025 UFA,1
nan,17340,,1,2025 UFA,1
nan,16868,,1,2025 UFA,1
nan,17054,,1,2025 UFA,1
nan,16004,,1,2025 UFA,1
nan,12851,,1,2025 UFA,1
nan,17259,,1,2025 UFA,1
nan,11313,,1,2025 UFA,1
nan,15876,,1,2025 UFA,1
nan,16329,,1,2025 UFA,1
nan,15820,,1,2025 UFA,1
nan,16335,,1,2025 UFA,1
nan,15951,,1,2025 UFA,1
nan,11676,,1,2025 UFA,1
nan,16501,,1,2025 UFA,1
nan,17208,,1,2025 UFA,1
nan,13547,,1,2025 UFA,1
nan,13252,,1,2025 UFA,1
nan,16212,,1,2025 UFA,1
nan,16856,,1,2025 UFA,1
nan,16848,,1,2025 UFA,1
nan,16179,,1,2025 UFA,1
nan,12311,,1,2025 UFA,1
nan,16605,,1,2025 UFA,1
nan,15614,,1,2025 UFA,1
nan,16912,,1,2025 UFA,1
nan,16571,,1,2025 UFA,1
nan,17038,,1,2025 UFA,1
nan,15743,,1,2025 UFA,1
nan,16063,,1,2025 UFA,1
nan,15849,,1,2025 UFA,1
nan,15993,,1,2025 UFA,1
nan,17356,,1,2025 UFA,1
nan,16890,,1,2025 UFA,1
nan,16894,,1,2025 UFA,1
locked,15450,1.80,1,2025 UFA,1
nan,16170,,1,2025 UFA,1
locked,15702,1,1,2025 UFA,1
nan,13313,,1,2025 UFA,1
nan,15097,,1,2025 UFA,1
nan,13205,,1,2025 UFA,1
nan,11761,,1,2025 UFA,1
nan,15333,,1,2025 UFA,1
nan,16765,,1,2025 UFA,1
nan,16535,,1,2025 UFA,1
nan,17225,,1,2025 UFA,1
nan,11017,,1,2025 UFA,1
nan,13222,,1,2025 UFA,1
nan,16769,,1,2025 UFA,1
nan,17339,,1,2025 UFA,1
nan,13143,,1,2025 UFA,1
nan,15417,,1,2025 UFA,1
nan,15368,,1,2025 UFA,1
nan,17197,,1,2025 UFA,1
nan,16751,,1,2025 UFA,1
locked,17233,0.90,3,2025 UDFA,1
nan,17334,,1,2025 UFA,1
nan,17238,,1,2025 UFA,1
nan,16695,,1,2025 UFA,1
nan,16438,,1,2025 UFA,1
nan,16463,,1,2025 UFA,1
nan,17227,,1,2025 UFA,1
nan,15759,,1,2025 UFA,1
nan,16843,,1,2025 UFA,1
nan,17239,,1,2025 UFA,1
nan,13639,,1,2025 UFA,1
nan,17240,,1,2025 UFA,1
nan,16687,,1,2025 UFA,1
nan,16958,,1,2025 UFA,1
nan,14280,,1,2025 UFA,1
nan,16296,,1,2025 UFA,1
locked,10267,1,2,2025 R/F,1
nan,15252,,1,2025 UFA,1
nan,12716,,1,2025 UFA,1
nan,15326,,1,2025 UFA,1
nan,16606,,1,2025 UFA,1
nan,14846,,1,2025 UFA,1
nan,16424,,1,2025 UFA,1
nan,16197,,1,2025 UFA,1
nan,17264,,1,2025 UFA,1
nan,14067,,1,2025 UFA,1
nan,16309,,1,2025 UFA,1
nan,15909,,1,2025 UFA,1
nan,15243,,1,2025 UFA,1
locked,17140,0.90,3,2025 UDFA,1
nan,14486,,1,2025 UFA,1
locked,16286,1.09,2,2023 4.18,1
nan,16494,,1,2025 UFA,1
nan,12773,,1,2025 UFA,1
nan,13348,,1,2025 UFA,1
nan,17305,,1,2025 UFA,1
nan,15283,,1,2025 UFA,1
nan,13752,,1,2025 UFA,1
nan,16814,,1,2025 UFA,1
nan,13270,,1,2025 UFA,1
nan,14239,,1,2025 UFA,1
nan,14131,,1,2025 UFA,1
nan,17288,,1,2025 UFA,1
nan,16232,,1,2025 UFA,1
nan,15341,,1,2025 UFA,1
locked,17129,0.90,3,2025 UDFA,1
nan,13426,,1,2025 UFA,1
nan,9596,,1,2025 UFA,1
nan,16082,,1,2025 UFA,1
nan,13998,,1,2025 UFA,1
locked,11728,1,2,2025 R/F,1
nan,14798,,1,2025 UFA,1
locked,12447,1,1,2025 UFA,1
nan,16759,,1,2025 UFA,1
nan,13330,,1,2025 UFA,1
nan,15476,,1,2025 UFA,1
nan,14181,,1,2025 UFA,1
nan,13968,,1,2025 UFA,1
nan,15830,,1,2025 UFA,1
nan,17254,,1,2025 UFA,1
nan,13940,,1,2025 UFA,1
nan,16440,,1,2025 UFA,1
nan,16659,,1,2025 UFA,1
nan,17331,,1,2025 UFA,1
locked,16224,1.47,2,2023 3.01,1
nan,14199,,1,2025 UFA,1
nan,11390,,1,2025 UFA,1
nan,15937,,1,2025 UFA,1
nan,14938,,1,2025 UFA,1
locked,16215,1.64,2,2023 2.12,1
nan,12437,,1,2025 UFA,1
locked,15786,1.80,1,2025 UFA,1
nan,16873,,1,2025 UFA,1
locked,17100,0.90,3,2025 UDFA,1
nan,12736,,1,2025 UFA,1
nan,14028,,1,2025 UFA,1
nan,13785,,1,2025 UFA,1
nan,14722,,1,2025 UFA,1
nan,14154,,1,2025 UFA,1
nan,12291,,1,2025 UFA,1
nan,16737,,1,2025 UFA,1
locked,17275,1,1,2025 UFA,1
nan,12756,,1,2025 UFA,1
nan,16250,,1,2025 UFA,1
nan,13777,,1,2025 UFA,1
nan,16359,,1,2025 UFA,1
nan,13913,,1,2025 UFA,1
nan,15456,,1,2025 UFA,1
nan,16828,,1,2025 UFA,1
nan,13745,,1,2025 UFA,1
nan,17291,,1,2025 UFA,1
nan,16532,,1,2025 UFA,1
nan,17279,,1,2025 UFA,1
nan,15414,,1,2025 UFA,1
locked,13704,1.80,1,2025 UFA,1
nan,16443,,1,2025 UFA,1
nan,13365,,1,2025 UFA,1
nan,11840,,1,2025 UFA,1
nan,13929,,1,2025 UFA,1
nan,13939,,1,2025 UFA,1
nan,12691,,1,2025 UFA,1
nan,15521,,1,2025 UFA,1
nan,15898,,1,2025 UFA,1
nan,15916,,1,2025 UFA,1
nan,13148,,1,2025 UFA,1
nan,15453,,1,2025 UFA,1
nan,13265,,1,2025 UFA,1
nan,15807,,1,2025 UFA,1
nan,16077,,1,2025 UFA,1
nan,14902,,1,2025 UFA,1
nan,14929,,1,2025 UFA,1
nan,14873,,1,2025 UFA,1
nan,16750,,1,2025 UFA,1
nan,16975,,1,2025 UFA,1
nan,17206,,1,2025 UFA,1
nan,13709,,1,2025 UFA,1
nan,14209,,1,2025 UFA,1
nan,14555,,1,2025 UFA,1
nan,16138,,1,2025 UFA,1
nan,14254,,1,2025 UFA,1
locked,12782,1.80,1,2025 UFA,1
nan,16436,,1,2025 UFA,1
nan,14245,,1,2025 UFA,1
nan,14977,,1,2025 UFA,1
nan,15902,,1,2025 UFA,1
nan,17215,,1,2025 UFA,1
nan,17278,,1,2025 UFA,1
nan,16372,,1,2025 UFA,1
nan,16849,,1,2025 UFA,1
nan,16880,,1,2025 UFA,1
nan,16763,,1,2025 UFA,1
nan,16199,,1,2025 UFA,1
nan,17313,,1,2025 UFA,1
nan,16237,,1,2025 UFA,1
nan,14341,,1,2025 UFA,1
nan,14871,,1,2025 UFA,1
nan,17065,,1,2025 UFA,1
locked,17163,0.90,3,2025 UDFA,1
nan,13488,,1,2025 UFA,1
locked,13377,1.10,1,2024 R/F,1
nan,11225,,1,2025 UFA,1
nan,15260,,1,2025 UFA,1
nan,15369,,1,2025 UFA,1
locked,17212,0.97,4,2025 4.16,1
nan,16832,,1,2025 UFA,1
nan,16897,,1,2025 UFA,1
locked,17236,0.90,3,2025 UDFA,1
nan,16901,,1,2025 UFA,1
nan,17219,,1,2025 UFA,1
nan,11970,,1,2025 UFA,1
nan,13608,,1,2025 UFA,1
nan,14857,,1,2025 UFA,1
locked,13231,1.90,1,2025 UFA,1
nan,14806,,1,2025 UFA,1
nan,13133,,1,2025 UFA,1
nan,16196,,1,2025 UFA,1
nan,10260,,1,2025 UFA,1
nan,13634,,1,2025 UFA,1
nan,16900,,1,2025 UFA,1
locked,16510,1,2,2025 R/F,1
nan,15901,,1,2025 UFA,1
nan,16293,,1,2025 UFA,1
nan,14467,,1,2025 UFA,1
nan,14890,,1,2025 UFA,1
nan,12229,,1,2025 UFA,1
locked,17196,0.90,3,2025 UDFA,1
nan,16270,,1,2025 UFA,1
locked,15717,1,1,2025 UFA,1
locked,12952,1.10,1,2024 R/F,1
nan,15124,,1,2025 UFA,1
nan,13719,,1,2025 UFA,1
nan,12323,,1,2025 UFA,1
nan,14506,,1,2025 UFA,1
nan,16838,,1,2025 UFA,1
nan,16592,,1,2025 UFA,1
nan,16631,,1,2025 UFA,1
nan,17361,,1,2025 UFA,1
nan,13910,,1,2025 UFA,1
nan,15316,,1,2025 UFA,1
nan,17345,,1,2025 UFA,1
nan,17235,,1,2025 UFA,1
nan,11317,,1,2025 UFA,1
nan,8930,,1,2025 UFA,1
locked,17101,0.90,3,2025 UDFA,1
nan,16588,,1,2025 UFA,1
nan,15650,,1,2025 UFA,1
nan,17321,,1,2025 UFA,1
nan,17360,,1,2025 UFA,1
nan,16739,,1,2025 UFA,1
nan,16380,,1,2025 UFA,1
nan,13863,,1,2025 UFA,1
nan,17293,,1,2025 UFA,1
nan,16728,,1,2025 UFA,1
nan,14848,,1,2025 UFA,1
nan,12309,,1,2025 UFA,1
nan,16015,,1,2025 UFA,1
nan,14958,,1,2025 UFA,1
nan,15905,,1,2025 UFA,1
nan,16701,,1,2025 UFA,1
nan,16332,,1,2025 UFA,1
nan,12735,,1,2025 UFA,1
nan,15998,,1,2025 UFA,1
nan,13066,,1,2025 UFA,1
locked,12802,1.80,1,2025 UFA,1
nan,14839,,1,2025 UFA,1
nan,14434,,1,2025 UFA,1
nan,16927,,1,2025 UFA,1
nan,16804,,1,2025 UFA,1
locked,13774,1.80,1,2025 UFA,1
nan,16334,,1,2025 UFA,1
nan,17326,,1,2025 UFA,1
locked,14672,1,2,2025 R/F,1
nan,16683,,1,2025 UFA,1
nan,16459,,1,2025 UFA,1
nan,13293,,1,2025 UFA,1
nan,16887,,1,2025 UFA,1
nan,16926,,1,2025 UFA,1
nan,16706,,1,2025 UFA,1
nan,16422,,1,2025 UFA,1
nan,14123,,1,2025 UFA,1
locked,17077,0.90,3,2025 UDFA,1
nan,14727,,1,2025 UFA,1
nan,15538,,1,2025 UFA,1
nan,13455,,1,2025 UFA,1
nan,15054,,1,2025 UFA,1
locked,16623,0.99,3,2024 5.08,1
nan,15399,,1,2025 UFA,1
nan,16720,,1,2025 UFA,1
nan,16933,,1,2025 UFA,1
nan,17322,,1,2025 UFA,1
nan,16869,,1,2025 UFA,1
nan,16454,,1,2025 UFA,1
nan,15697,,1,2025 UFA,1
nan,15910,,1,2025 UFA,1
nan,13220,,1,2025 UFA,1
nan,16363,,1,2025 UFA,1
nan,17187,,1,2025 UFA,1
nan,16242,,1,2025 UFA,1
nan,15726,,1,2025 UFA,1
nan,16347,,1,2025 UFA,1
locked,17204,0.90,3,2025 UDFA,1
nan,15920,,1,2025 UFA,1
nan,13434,,1,2025 UFA,1
nan,11678,,1,2025 UFA,1
nan,15622,,1,2025 UFA,1
locked,12785,1,1,2025 UFA,1
nan,14813,,1,2025 UFA,1
nan,16310,,1,2025 UFA,1
nan,15421,,1,2025 UFA,1
nan,16748,,1,2025 UFA,1
nan,15936,,1,2025 UFA,1
nan,17251,,1,2025 UFA,1
nan,17189,,1,2025 UFA,1
nan,16298,,1,2025 UFA,1
locked,17176,0.90,3,2025 UDFA,1
locked,15757,1.38,1,2022 3.12,1
nan,15420,,1,2025 UFA,1
nan,14997,,1,2025 UFA,1
nan,16174,,1,2025 UFA,1
nan,15914,,1,2025 UFA,1
nan,17346,,1,2025 UFA,1
nan,16795,,1,2025 UFA,1
nan,16907,,1,2025 UFA,1
nan,16405,,1,2025 UFA,1
nan,15684,,1,2025 UFA,1
nan,13155,,1,2025 UFA,1
nan,16008,,1,2025 UFA,1
nan,15763,,1,2025 UFA,1
locked,17041,0.90,3,2025 UDFA,1
nan,16308,,1,2025 UFA,1
locked,15796,1.09,1,2022 5.19,1
nan,13595,,1,2025 UFA,1
nan,14834,,1,2025 UFA,1
nan,15413,,1,2025 UFA,1
locked,13124,1,1,2025 UFA,1
nan,16307,,1,2025 UFA,1
nan,16496,,1,2025 UFA,1
nan,16094,,1,2025 UFA,1
nan,14065,,1,2025 UFA,1
nan,15408,,1,2025 UFA,1
nan,14146,,1,2025 UFA,1
nan,15384,,1,2025 UFA,1
locked,13157,4.39,1,2024 UFA,1
locked,15975,1.10,1,2024 R/F,1
nan,14079,,1,2025 UFA,1
nan,17062,,1,2025 UFA,1
nan,17290,,1,2025 UFA,1
nan,11945,,1,2025 UFA,1
nan,13315,,1,2025 UFA,1
nan,14197,,1,2025 UFA,1
locked,17116,0.90,3,2025 UDFA,1
nan,16045,,1,2025 UFA,1
nan,16221,,1,2025 UFA,1
nan,16600,,1,2025 UFA,1
nan,15296,,1,2025 UFA,1
nan,13814,,1,2025 UFA,1
nan,16317,,1,2025 UFA,1
nan,17302,,1,2025 UFA,1
nan,13791,,1,2025 UFA,1
nan,16205,,1,2025 UFA,1
nan,17337,,1,2025 UFA,1
nan,14258,,1,2025 UFA,1
nan,15257,,1,2025 UFA,1
nan,13694,,1,2025 UFA,1
nan,16461,,1,2025 UFA,1
nan,16238,,1,2025 UFA,1
nan,16932,,1,2025 UFA,1
nan,16451,,1,2025 UFA,1
nan,14228,,1,2025 UFA,1
nan,14278,,1,2025 UFA,1
nan,14838,,1,2025 UFA,1
nan,12658,,1,2025 UFA,1
locked,13744,1.10,1,2024 R/F,1
nan,13893,,1,2025 UFA,1
locked,16601,0.94,2,2024 UDFA,1
nan,16210,,1,2025 UFA,1
nan,16896,,1,2025 UFA,1
nan,12381,,1,2025 UFA,1
nan,17207,,1,2025 UFA,1
nan,14110,,1,2025 UFA,1
nan,16355,,1,2025 UFA,1
nan,17312,,1,2025 UFA,1
nan,16745,,1,2025 UFA,1
nan,16483,,1,2025 UFA,1
nan,14613,,1,2025 UFA,1
nan,17318,,1,2025 UFA,1
locked,14080,1.80,1,2025 UFA,1
nan,16247,,1,2025 UFA,1
nan,17311,,1,2025 UFA,1
nan,15491,,1,2025 UFA,1
nan,15446,,1,2025 UFA,1
nan,16682,,1,2025 UFA,1
nan,14600,,1,2025 UFA,1
nan,16607,,1,2025 UFA,1
nan,16113,,1,2025 UFA,1
locked,16686,0.94,2,2024 UDFA,1
nan,15828,,1,2025 UFA,1
nan,16243,,1,2025 UFA,1
nan,16321,,1,2025 UFA,1
nan,15411,,1,2025 UFA,1
nan,14141,,1,2025 UFA,1
nan,17168,,1,2025 UFA,1
nan,12701,,1,2025 UFA,1
nan,16916,,1,2025 UFA,1
nan,12270,,1,2025 UFA,1
nan,16319,,1,2025 UFA,1
nan,17224,,1,2025 UFA,1
nan,13645,,1,2025 UFA,1
nan,13811,,1,2025 UFA,1
nan,15896,,1,2025 UFA,1
nan,16428,,1,2025 UFA,1
locked,12301,1.80,1,2025 UFA,1
nan,15434,,1,2025 UFA,1
nan,13156,,1,2025 UFA,1
nan,16741,,1,2025 UFA,1
nan,15007,,1,2025 UFA,1
nan,13267,,1,2025 UFA,1
nan,13676,,1,2025 UFA,1
nan,15515,,1,2025 UFA,1
nan,16749,,1,2025 UFA,1
nan,16647,,1,2025 UFA,1
nan,15939,,1,2025 UFA,1
nan,16345,,1,2025 UFA,1
nan,15709,,1,2025 UFA,1
nan,15392,,1,2025 UFA,1
nan,13637,,1,2025 UFA,1
nan,17330,,1,2025 UFA,1
nan,16911,,1,2025 UFA,1
nan,16612,,1,2025 UFA,1
nan,16433,,1,2025 UFA,1
nan,15405,,1,2025 UFA,1
nan,15430,,1,2025 UFA,1
nan,13736,,1,2025 UFA,1
nan,17280,,1,2025 UFA,1
nan,14069,,1,2025 UFA,1
nan,14063,,1,2025 UFA,1
nan,16754,,1,2025 UFA,1
nan,16091,,1,2025 UFA,1
nan,16344,,1,2025 UFA,1
nan,15377,,1,2025 UFA,1
nan,15541,,1,2025 UFA,1
nan,16011,,1,2025 UFA,1
nan,16840,,1,2025 UFA,1
nan,15884,,1,2025 UFA,1
nan,17169,,1,2025 UFA,1
nan,15478,,1,2025 UFA,1
nan,13769,,1,2025 UFA,1
nan,17270,,1,2025 UFA,1
nan,14979,,1,2025 UFA,1
nan,13840,,1,2025 UFA,1
nan,15733,,1,2025 UFA,1
nan,17217,,1,2025 UFA,1
nan,15498,,1,2025 UFA,1
nan,15026,,1,2025 UFA,1
nan,14292,,1,2025 UFA,1
nan,15353,,1,2025 UFA,1
nan,13276,,1,2025 UFA,1
nan,12378,,1,2025 UFA,1
nan,17198,,1,2025 UFA,1
nan,16419,,1,2025 UFA,1
nan,16590,,1,2025 UFA,1
nan,16888,,1,2025 UFA,1
nan,14212,,1,2025 UFA,1
