contractYear,salary,contractInfo,id,conference
1,,2025 UFA,17309,1
1,,2025 UFA,16877,1
1,,2025 UFA,15931,1
1,,2025 UFA,14987,1
1,,2025 UFA,15738,1
1,,2025 UFA,13479,1
1,,2025 UFA,14898,1
1,,2025 UFA,14996,1
1,,2025 UFA,15746,1
1,,2025 UFA,12771,1
1,,2025 UFA,16441,1
1,,2025 UFA,14876,1
1,,2025 UFA,17294,1
1,,2025 UFA,16484,1
1,,2025 UFA,16439,1
1,,2025 UFA,16756,1
1,,2025 UFA,13927,1
1,,2025 UFA,17262,1
1,,2025 UFA,12349,1
1,,2025 UFA,14805,1
1,,2025 UFA,15468,1
1,,2025 UFA,17281,1
1,,2025 UFA,13763,1
1,,2025 UFA,12842,1
1,,2025 UFA,13119,1
1,,2025 UFA,17265,1
1,,2025 UFA,12188,1
1,,2025 UFA,15129,1
1,,2025 UFA,14108,1
1,,2025 UFA,16409,1
1,,2025 UFA,15755,1
1,,2025 UFA,16354,1
1,,2025 UFA,12623,1
1,,2025 UFA,16429,1
1,,2025 UFA,16374,1
1,,2025 UFA,16889,1
1,,2025 UFA,14315,1
1,,2025 UFA,12234,1
1,,2025 UFA,15888,1
1,,2025 UFA,16520,1
1,,2025 UFA,16218,1
1,,2025 UFA,14847,1
1,,2025 UFA,13988,1
1,,2025 UFA,14953,1
1,,2025 UFA,15851,1
1,,2025 UFA,15464,1
1,,2025 UFA,13726,1
1,,2025 UFA,17422,1
1,,2025 UFA,13716,1
1,,2025 UFA,17057,1
1,,2025 UFA,13850,1
1,,2025 UFA,17390,1
1,,2025 UFA,12219,1
1,,2025 UFA,14222,1
1,,2025 UFA,14803,1
1,,2025 UFA,14401,1
1,,2025 UFA,15250,1
1,,2025 UFA,16666,1
1,,2025 UFA,14670,1
1,,2025 UFA,15847,1
1,,2025 UFA,12625,1
1,,2025 UFA,14934,1
1,,2025 UFA,15681,1
1,,2025 UFA,17067,1
1,,2025 UFA,15813,1
1,,2025 UFA,14270,1
1,,2025 UFA,15302,1
1,,2025 UFA,16595,1
1,,2025 UFA,15880,1
1,,2025 UFA,15275,1
1,,2025 UFA,14808,1
1,,2025 UFA,17109,1
1,,2025 UFA,13699,1
1,,2025 UFA,16163,1
1,,2025 UFA,13236,1
1,,2025 UFA,15780,1
1,,2025 UFA,16986,1
1,,2025 UFA,15360,1
1,,2025 UFA,17191,1
1,,2025 UFA,15335,1
1,,2025 UFA,15883,1
1,,2025 UFA,13798,1
1,,2025 UFA,15303,1
1,,2025 UFA,15270,1
1,,2025 UFA,17243,1
1,,2025 UFA,15431,1
1,,2025 UFA,16515,1
1,,2025 UFA,13919,1
1,,2025 UFA,16557,1
1,,2025 UFA,15925,1
1,,2025 UFA,17277,1
1,,2025 UFA,15407,1
1,,2025 UFA,15117,1
1,,2025 UFA,17090,1
1,,2025 UFA,17314,1
1,,2025 UFA,15866,1
1,,2025 UFA,16064,1
1,,2025 UFA,13778,1
1,,2025 UFA,12734,1
1,,2025 UFA,16669,1
1,,2025 UFA,15713,1
1,,2025 UFA,15942,1
1,,2025 UFA,14012,1
1,,2025 UFA,16379,1
1,,2025 UFA,13134,1
1,,2025 UFA,15437,1
1,,2025 UFA,15070,1
1,,2025 UFA,16260,1
1,,2025 UFA,14946,1
1,,2025 UFA,13129,1
1,,2025 UFA,13085,1
1,,2025 UFA,16030,1
1,,2025 UFA,15148,1
1,,2025 UFA,15244,1
1,,2025 UFA,17210,1
1,,2025 UFA,13617,1
1,,2025 UFA,14781,1
1,,2025 UFA,14991,1
1,,2025 UFA,12714,1
1,,2025 UFA,14904,1
1,,2025 UFA,16892,1
1,,2025 UFA,13809,1
1,,2025 UFA,16884,1
1,,2025 UFA,14237,1
1,,2025 UFA,14901,1
1,,2025 UFA,13646,1
1,,2025 UFA,9694,1
1,,2025 UFA,16841,1
1,,2025 UFA,16144,1
1,,2025 UFA,14081,1
1,,2025 UFA,14926,1
1,,2025 UFA,16925,1
1,,2025 UFA,17300,1
1,,2025 UFA,11265,1
1,,2025 UFA,14852,1
1,,2025 UFA,14495,1
1,,2025 UFA,14737,1
1,,2025 UFA,15141,1
1,,2025 UFA,15957,1
1,,2025 UFA,14489,1
1,,2025 UFA,15103,1
1,,2025 UFA,15499,1
1,,2025 UFA,10789,1
1,,2025 UFA,11010,1
1,,2025 UFA,14962,1
1,,2025 UFA,16416,1
1,,2025 UFA,14652,1
1,,2025 UFA,12271,1
1,,2025 UFA,15397,1
1,,2025 UFA,13347,1
1,,2025 UFA,15935,1
1,,2025 UFA,17384,1
1,,2025 UFA,15730,1
1,,2025 UFA,12978,1
1,,2025 UFA,11239,1
1,,2025 UFA,15852,1
1,,2025 UFA,12151,1
1,,2025 UFA,16599,1
1,,2025 UFA,12751,1
1,,2025 UFA,16732,1
1,,2025 UFA,9826,1
1,,2025 UFA,16373,1
1,,2025 UFA,15429,1
1,,2025 UFA,16979,1
1,,2025 UFA,15419,1
1,,2025 UFA,15381,1
1,,2025 UFA,15782,1
1,,2025 UFA,16173,1
1,,2025 UFA,13942,1
1,,2025 UFA,15229,1
1,,2025 UFA,16349,1
1,,2025 UFA,16922,1
1,,2025 UFA,17351,1
1,,2025 UFA,17417,1
1,,2025 UFA,16956,1
1,,2025 UFA,14062,1
1,,2025 UFA,16833,1
1,,2025 UFA,13273,1
1,,2025 UFA,17298,1
1,,2025 UFA,14878,1
1,,2025 UFA,12828,1
1,,2025 UFA,16444,1
1,,2025 UFA,10457,1
1,,2025 UFA,14337,1
1,,2025 UFA,16776,1
1,,2025 UFA,16156,1
1,,2025 UFA,16531,1
1,,2025 UFA,16025,1
1,,2025 UFA,16874,1
1,,2025 UFA,14964,1
1,,2025 UFA,15406,1
1,,2025 UFA,16235,1
1,,2025 UFA,16154,1
1,,2025 UFA,15547,1
1,,2025 UFA,15812,1
1,,2025 UFA,16340,1
1,,2025 UFA,12923,1
1,,2025 UFA,12976,1
1,,2025 UFA,14930,1
1,,2025 UFA,17245,1
1,,2025 UFA,17199,1
1,,2025 UFA,14837,1
1,,2025 UFA,16744,1
1,,2025 UFA,16318,1
1,,2025 UFA,17211,1
1,,2025 UFA,11281,1
1,,2025 UFA,16019,1
1,,2025 UFA,16784,1
1,,2025 UFA,14113,1
1,,2025 UFA,15943,1
1,,2025 UFA,16928,1
1,,2025 UFA,16800,1
1,,2025 UFA,13204,1
1,,2025 UFA,15823,1
1,,2025 UFA,14543,1
1,,2025 UFA,14716,1
1,,2025 UFA,15719,1
1,,2025 UFA,17221,1
1,,2025 UFA,11872,1
1,,2025 UFA,14891,1
1,,2025 UFA,13715,1
1,,2025 UFA,16587,1
1,,2025 UFA,14558,1
1,,2025 UFA,15720,1
1,,2025 UFA,17226,1
1,,2025 UFA,14821,1
1,,2025 UFA,16043,1
1,,2025 UFA,17213,1
1,,2025 UFA,16341,1
1,,2025 UFA,16886,1
1,,2025 UFA,16326,1
1,,2025 UFA,13771,1
1,,2025 UFA,16413,1
1,,2025 UFA,16458,1
1,,2025 UFA,12476,1
1,,2025 UFA,10945,1
1,,2025 UFA,16352,1
1,,2025 UFA,17190,1
1,,2025 UFA,16000,1
1,,2025 UFA,14905,1
1,,2025 UFA,14087,1
1,,2025 UFA,17283,1
1,,2025 UFA,16306,1
1,,2025 UFA,15271,1
1,,2025 UFA,13914,1
1,,2025 UFA,16058,1
1,,2025 UFA,15564,1
1,,2025 UFA,12481,1
1,,2025 UFA,15800,1
1,,2025 UFA,17000,1
1,,2025 UFA,15956,1
1,,2025 UFA,16727,1
1,,2025 UFA,12287,1
1,,2025 UFA,12678,1
1,,2025 UFA,17286,1
1,,2025 UFA,16761,1
1,,2025 UFA,16425,1
1,,2025 UFA,13424,1
1,,2025 UFA,12589,1
1,,2025 UFA,13414,1
1,,2025 UFA,13622,1
1,,2025 UFA,16007,1
1,,2025 UFA,15441,1
1,,2025 UFA,13963,1
1,,2025 UFA,14849,1
1,,2025 UFA,15565,1
1,,2025 UFA,16608,1
1,,2025 UFA,17301,1
1,,2025 UFA,16807,1
1,,2025 UFA,14266,1
1,,2025 UFA,14944,1
1,,2025 UFA,13755,1
1,,2025 UFA,14083,1
1,,2025 UFA,16151,1
1,,2025 UFA,13228,1
1,,2025 UFA,12677,1
1,,2025 UFA,11387,1
1,,2025 UFA,16710,1
1,,2025 UFA,16290,1
1,,2025 UFA,15983,1
1,,2025 UFA,12742,1
1,,2025 UFA,16311,1
1,,2025 UFA,15693,1
1,,2025 UFA,13684,1
1,,2025 UFA,14966,1
1,,2025 UFA,17095,1
1,,2025 UFA,14370,1
1,,2025 UFA,9853,1
1,,2025 UFA,13731,1
1,,2025 UFA,16180,1
1,,2025 UFA,16017,1
1,,2025 UFA,14118,1
1,,2025 UFA,17350,1
1,,2025 UFA,13680,1
1,,2025 UFA,13691,1
1,,2025 UFA,16201,1
1,,2025 UFA,16183,1
1,,2025 UFA,11382,1
1,,2025 UFA,17188,1
1,,2025 UFA,14919,1
1,,2025 UFA,16285,1
1,,2025 UFA,16485,1
1,,2025 UFA,17423,1
1,,2025 UFA,14420,1
1,,2025 UFA,16059,1
1,,2025 UFA,15734,1
1,,2025 UFA,17193,1
1,,2025 UFA,14551,1
1,,2025 UFA,14121,1
1,,2025 UFA,16366,1
1,,2025 UFA,17287,1
1,,2025 UFA,16457,1
1,,2025 UFA,13226,1
1,,2025 UFA,16740,1
1,,2025 UFA,17194,1
1,,2025 UFA,17289,1
1,,2025 UFA,15899,1
1,,2025 UFA,15016,1
1,,2025 UFA,15277,1
1,,2025 UFA,15811,1
1,,2025 UFA,13229,1
1,,2025 UFA,17297,1
1,,2025 UFA,17329,1
1,,2025 UFA,16964,1
1,,2025 UFA,16758,1
1,,2025 UFA,15918,1
1,,2025 UFA,9861,1
1,,2025 UFA,16456,1
1,,2025 UFA,17398,1
1,,2025 UFA,17117,1
1,,2025 UFA,17342,1
1,,2025 UFA,16715,1
1,,2025 UFA,17341,1
1,,2025 UFA,16533,1
1,,2025 UFA,15921,1
1,,2025 UFA,14859,1
1,,2025 UFA,14060,1
1,,2025 UFA,16815,1
1,,2025 UFA,16764,1
1,,2025 UFA,16431,1
1,,2025 UFA,16198,1
1,,2025 UFA,16780,1
1,,2025 UFA,15451,1
1,,2025 UFA,15262,1
1,,2025 UFA,16721,1
1,,2025 UFA,12796,1
1,,2025 UFA,14858,1
1,,2025 UFA,16919,1
1,,2025 UFA,11286,1
1,,2025 UFA,17373,1
1,,2025 UFA,13288,1
1,,2025 UFA,14894,1
1,,2025 UFA,16957,1
1,,2025 UFA,13702,1
1,,2025 UFA,15989,1
1,,2025 UFA,17272,1
1,,2025 UFA,16362,1
1,,2025 UFA,12700,1
1,,2025 UFA,17433,1
1,,2025 UFA,15987,1
1,,2025 UFA,15424,1
1,,2025 UFA,15586,1
1,,2025 UFA,16777,1
1,,2025 UFA,14853,1
1,,2025 UFA,16801,1
1,,2025 UFA,14331,1
1,,2025 UFA,16277,1
1,,2025 UFA,16376,1
1,,2025 UFA,16609,1
1,,2025 UFA,14208,1
1,,2025 UFA,16861,1
1,,2025 UFA,17344,1
1,,2025 UFA,15897,1
1,,2025 UFA,17315,1
1,,2025 UFA,14359,1
1,,2025 UFA,14924,1
1,,2025 UFA,15783,1
1,,2025 UFA,13274,1
1,,2025 UFA,9207,1
1,,2025 UFA,16883,1
1,,2025 UFA,14205,1
1,,2025 UFA,17266,1
1,,2025 UFA,15959,1
1,,2025 UFA,15481,1
1,,2025 UFA,14864,1
1,,2025 UFA,14095,1
1,,2025 UFA,16837,1
1,,2025 UFA,13848,1
1,,2025 UFA,16055,1
1,,2025 UFA,16357,1
1,,2025 UFA,15165,1
1,,2025 UFA,16476,1
1,,2025 UFA,17383,1
1,,2025 UFA,16203,1
1,,2025 UFA,11793,1
1,,2025 UFA,12745,1
1,,2025 UFA,16709,1
1,,2025 UFA,15881,1
1,,2025 UFA,17416,1
1,,2025 UFA,16026,1
1,,2025 UFA,12988,1
1,,2025 UFA,10271,1
1,,2025 UFA,15618,1
1,,2025 UFA,16370,1
1,,2025 UFA,17170,1
1,,2025 UFA,16005,1
1,,2025 UFA,14828,1
1,,2025 UFA,17016,1
1,,2025 UFA,15767,1
1,,2025 UFA,16114,1
1,,2025 UFA,13176,1
1,,2025 UFA,15330,1
1,,2025 UFA,16773,1
1,,2025 UFA,16505,1
1,,2025 UFA,13898,1
1,,2025 UFA,15383,1
1,,2025 UFA,9904,1
1,,2025 UFA,17304,1
1,,2025 UFA,12795,1
1,,2025 UFA,17343,1
1,,2025 UFA,11367,1
1,,2025 UFA,17415,1
1,,2025 UFA,16135,1
1,,2025 UFA,17414,1
1,,2025 UFA,16742,1
1,,2025 UFA,15612,1
1,,2025 UFA,16798,1
1,,2025 UFA,14880,1
1,,2025 UFA,13301,1
1,,2025 UFA,12720,1
1,,2025 UFA,14939,1
1,,2025 UFA,10948,1
1,,2025 UFA,14807,1
1,,2025 UFA,13619,1
1,,2025 UFA,16316,1
1,,2025 UFA,15924,1
1,,2025 UFA,17183,1
1,,2025 UFA,14503,1
1,,2025 UFA,17248,1
1,,2025 UFA,13682,1
1,,2025 UFA,15527,1
1,,2025 UFA,17371,1
1,,2025 UFA,16863,1
1,,2025 UFA,15929,1
1,,2025 UFA,12776,1
1,,2025 UFA,17316,1
1,,2025 UFA,17274,1
1,,2025 UFA,13232,1
1,,2025 UFA,16674,1
1,,2025 UFA,13250,1
1,,2025 UFA,17230,1
1,,2025 UFA,14899,1
1,,2025 UFA,15535,1
1,,2025 UFA,17173,1
1,,2025 UFA,17310,1
1,,2025 UFA,16699,1
1,,2025 UFA,17376,1
1,,2025 UFA,14143,1
1,,2025 UFA,16016,1
1,,2025 UFA,15795,1
1,,2025 UFA,17218,1
1,,2025 UFA,13403,1
1,,2025 UFA,15395,1
1,,2025 UFA,13262,1
1,,2025 UFA,17133,1
1,,2025 UFA,17352,1
1,,2025 UFA,15970,1
1,,2025 UFA,17110,1
1,,2025 UFA,14442,1
1,,2025 UFA,16249,1
1,,2025 UFA,17111,1
1,,2025 UFA,16302,1
1,,2025 UFA,14452,1
1,,2025 UFA,15240,1
1,,2025 UFA,16418,1
1,,2025 UFA,11680,1
1,,2025 UFA,17229,1
1,,2025 UFA,17267,1
1,,2025 UFA,17349,1
1,,2025 UFA,13224,1
1,,2025 UFA,16217,1
1,,2025 UFA,17419,1
1,,2025 UFA,16613,1
1,,2025 UFA,13202,1
1,,2025 UFA,12687,1
1,,2025 UFA,16132,1
1,,2025 UFA,13632,1
1,,2025 UFA,15818,1
1,,2025 UFA,16591,1
1,,2025 UFA,13336,1
1,,2025 UFA,16755,1
1,,2025 UFA,16343,1
1,,2025 UFA,15944,1
1,,2025 UFA,17035,1
1,,2025 UFA,13733,1
1,,2025 UFA,16529,1
1,,2025 UFA,15140,1
1,,2025 UFA,13227,1
1,,2025 UFA,8269,1
1,,2025 UFA,13687,1
1,,2025 UFA,17244,1
1,,2025 UFA,14057,1
1,,2025 UFA,15094,1
1,,2025 UFA,12187,1
1,,2025 UFA,16768,1
1,,2025 UFA,17253,1
1,,2025 UFA,16513,1
1,,2025 UFA,14268,1
1,,2025 UFA,14211,1
1,,2025 UFA,15334,1
1,,2025 UFA,17237,1
1,,2025 UFA,15461,1
1,,2025 UFA,15433,1
1,,2025 UFA,17255,1
1,,2025 UFA,17394,1
1,,2025 UFA,12791,1
1,,2025 UFA,15945,1
1,,2025 UFA,16391,1
1,,2025 UFA,15958,1
1,,2025 UFA,16315,1
1,,2025 UFA,12956,1
1,,2025 UFA,14951,1
1,,2025 UFA,13234,1
1,,2025 UFA,17063,1
1,,2025 UFA,16730,1
1,,2025 UFA,17426,1
1,,2025 UFA,13909,1
1,,2025 UFA,16220,1
1,,2025 UFA,15867,1
1,,2025 UFA,12955,1
1,,2025 UFA,16275,1
1,,2025 UFA,17336,1
1,,2025 UFA,17200,1
1,,2025 UFA,15308,1
1,,2025 UFA,16259,1
1,,2025 UFA,17421,1
1,,2025 UFA,13802,1
1,,2025 UFA,17368,1
1,,2025 UFA,11383,1
1,,2025 UFA,15771,1
1,,2025 UFA,16831,1
1,,2025 UFA,17340,1
1,,2025 UFA,16868,1
1,,2025 UFA,17054,1
1,,2025 UFA,17379,1
1,,2025 UFA,16004,1
1,,2025 UFA,12851,1
1,,2025 UFA,17259,1
1,,2025 UFA,11313,1
1,,2025 UFA,15876,1
1,,2025 UFA,16329,1
1,,2025 UFA,15820,1
1,,2025 UFA,16335,1
1,,2025 UFA,15951,1
1,,2025 UFA,11676,1
1,,2025 UFA,16501,1
1,,2025 UFA,17208,1
1,,2025 UFA,13547,1
1,,2025 UFA,17367,1
1,,2025 UFA,13252,1
1,,2025 UFA,16212,1
1,,2025 UFA,16856,1
1,,2025 UFA,16848,1
1,,2025 UFA,16179,1
1,,2025 UFA,12311,1
1,,2025 UFA,16605,1
1,,2025 UFA,15614,1
1,,2025 UFA,13641,1
1,,2025 UFA,16912,1
1,,2025 UFA,16571,1
1,,2025 UFA,15895,1
1,,2025 UFA,17038,1
1,,2025 UFA,15743,1
1,,2025 UFA,16063,1
1,,2025 UFA,15849,1
1,,2025 UFA,15993,1
1,,2025 UFA,17356,1
1,,2025 UFA,15473,1
1,,2025 UFA,15845,1
1,,2025 UFA,15890,1
1,,2025 UFA,16890,1
1,,2025 UFA,16894,1
1,,2025 UFA,15450,1
1,,2025 UFA,16300,1
1,,2025 UFA,16170,1
1,,2025 UFA,13313,1
1,,2025 UFA,15097,1
1,,2025 UFA,13205,1
1,,2025 UFA,11761,1
1,,2025 UFA,15333,1
1,,2025 UFA,16765,1
1,,2025 UFA,16390,1
1,,2025 UFA,16535,1
1,,2025 UFA,17225,1
1,,2025 UFA,11017,1
1,,2025 UFA,13222,1
1,,2025 UFA,17365,1
1,,2025 UFA,16769,1
1,,2025 UFA,15417,1
1,,2025 UFA,15368,1
1,,2025 UFA,17197,1
1,,2025 UFA,16751,1
1,,2025 UFA,17233,1
1,,2025 UFA,17334,1
1,,2025 UFA,17238,1
1,,2025 UFA,15785,1
1,,2025 UFA,16695,1
1,,2025 UFA,16438,1
1,,2025 UFA,16463,1
1,,2025 UFA,17227,1
1,,2025 UFA,15759,1
1,,2025 UFA,16843,1
1,,2025 UFA,13307,1
1,,2025 UFA,13639,1
1,,2025 UFA,17240,1
1,,2025 UFA,16687,1
1,,2025 UFA,16958,1
1,,2025 UFA,14280,1
1,,2025 UFA,16296,1
1,,2025 UFA,10267,1
1,,2025 UFA,12716,1
1,,2025 UFA,15326,1
1,,2025 UFA,16606,1
1,,2025 UFA,14846,1
1,,2025 UFA,16424,1
1,,2025 UFA,16197,1
1,,2025 UFA,17264,1
1,,2025 UFA,14067,1
1,,2025 UFA,16309,1
1,,2025 UFA,15263,1
1,,2025 UFA,15909,1
1,,2025 UFA,17375,1
1,,2025 UFA,15402,1
1,,2025 UFA,15243,1
1,,2025 UFA,17140,1
1,,2025 UFA,16974,1
1,,2025 UFA,14486,1
1,,2025 UFA,16286,1
1,,2025 UFA,16494,1
1,,2025 UFA,12773,1
1,,2025 UFA,13348,1
1,,2025 UFA,17305,1
1,,2025 UFA,15283,1
1,,2025 UFA,15766,1
1,,2025 UFA,13752,1
1,,2025 UFA,16814,1
1,,2025 UFA,13270,1
1,,2025 UFA,14239,1
1,,2025 UFA,14131,1
1,,2025 UFA,17288,1
1,,2025 UFA,16232,1
1,,2025 UFA,15341,1
1,,2025 UFA,13426,1
1,,2025 UFA,9596,1
1,,2025 UFA,16082,1
1,,2025 UFA,13998,1
1,,2025 UFA,11728,1
1,,2025 UFA,14798,1
1,,2025 UFA,12447,1
1,,2025 UFA,16759,1
1,,2025 UFA,15476,1
1,,2025 UFA,14181,1
1,,2025 UFA,13968,1
1,,2025 UFA,17050,1
1,,2025 UFA,15830,1
1,,2025 UFA,17254,1
1,,2025 UFA,13940,1
1,,2025 UFA,14975,1
1,,2025 UFA,16440,1
1,,2025 UFA,16659,1
1,,2025 UFA,17331,1
1,,2025 UFA,14199,1
1,,2025 UFA,11390,1
1,,2025 UFA,15937,1
1,,2025 UFA,14938,1
1,,2025 UFA,16553,1
1,,2025 UFA,16873,1
1,,2025 UFA,17100,1
1,,2025 UFA,17409,1
1,,2025 UFA,16685,1
1,,2025 UFA,12736,1
1,,2025 UFA,14028,1
1,,2025 UFA,13785,1
1,,2025 UFA,14722,1
1,,2025 UFA,12291,1
1,,2025 UFA,16737,1
1,,2025 UFA,17275,1
1,,2025 UFA,12756,1
1,,2025 UFA,16250,1
1,,2025 UFA,13777,1
1,,2025 UFA,16359,1
1,,2025 UFA,13797,1
1,,2025 UFA,13913,1
1,,2025 UFA,15456,1
1,,2025 UFA,16828,1
1,,2025 UFA,13745,1
1,,2025 UFA,17291,1
1,,2025 UFA,16532,1
1,,2025 UFA,17279,1
1,,2025 UFA,12361,1
1,,2025 UFA,15414,1
1,,2025 UFA,13704,1
1,,2025 UFA,16443,1
1,,2025 UFA,13365,1
1,,2025 UFA,11840,1
1,,2025 UFA,17412,1
1,,2025 UFA,13929,1
1,,2025 UFA,13939,1
1,,2025 UFA,12691,1
1,,2025 UFA,15521,1
1,,2025 UFA,15898,1
1,,2025 UFA,15916,1
1,,2025 UFA,13148,1
1,,2025 UFA,15453,1
1,,2025 UFA,13265,1
1,,2025 UFA,15807,1
1,,2025 UFA,16572,1
1,,2025 UFA,17389,1
1,,2025 UFA,16077,1
1,,2025 UFA,14902,1
1,,2025 UFA,14929,1
1,,2025 UFA,14873,1
1,,2025 UFA,16750,1
1,,2025 UFA,15948,1
1,,2025 UFA,16975,1
1,,2025 UFA,17206,1
1,,2025 UFA,13709,1
1,,2025 UFA,14209,1
1,,2025 UFA,14555,1
1,,2025 UFA,16138,1
1,,2025 UFA,14254,1
1,,2025 UFA,16436,1
1,,2025 UFA,14245,1
1,,2025 UFA,14977,1
1,,2025 UFA,15902,1
1,,2025 UFA,17215,1
1,,2025 UFA,17278,1
1,,2025 UFA,16372,1
1,,2025 UFA,16849,1
1,,2025 UFA,16880,1
1,,2025 UFA,16763,1
1,,2025 UFA,16199,1
1,,2025 UFA,17313,1
1,,2025 UFA,16237,1
1,,2025 UFA,14341,1
1,,2025 UFA,14871,1
1,,2025 UFA,17065,1
1,,2025 UFA,13488,1
1,,2025 UFA,15855,1
1,,2025 UFA,13377,1
1,,2025 UFA,11225,1
1,,2025 UFA,15260,1
1,,2025 UFA,17212,1
1,,2025 UFA,16832,1
1,,2025 UFA,16897,1
1,,2025 UFA,17236,1
1,,2025 UFA,16901,1
1,,2025 UFA,17219,1
1,,2025 UFA,11970,1
1,,2025 UFA,13608,1
1,,2025 UFA,14857,1
1,,2025 UFA,13231,1
1,,2025 UFA,14806,1
1,,2025 UFA,16196,1
1,,2025 UFA,10260,1
1,,2025 UFA,13634,1
1,,2025 UFA,16900,1
1,,2025 UFA,16510,1
1,,2025 UFA,15901,1
1,,2025 UFA,16293,1
1,,2025 UFA,14467,1
1,,2025 UFA,14890,1
1,,2025 UFA,12229,1
1,,2025 UFA,17196,1
1,,2025 UFA,16270,1
1,,2025 UFA,15717,1
1,,2025 UFA,12952,1
1,,2025 UFA,15124,1
1,,2025 UFA,9833,1
1,,2025 UFA,16486,1
1,,2025 UFA,14506,1
1,,2025 UFA,16838,1
1,,2025 UFA,16592,1
1,,2025 UFA,16102,1
1,,2025 UFA,16631,1
1,,2025 UFA,17361,1
1,,2025 UFA,13910,1
1,,2025 UFA,15316,1
1,,2025 UFA,17345,1
1,,2025 UFA,17235,1
1,,2025 UFA,11317,1
1,,2025 UFA,17101,1
1,,2025 UFA,16588,1
1,,2025 UFA,15650,1
1,,2025 UFA,17321,1
1,,2025 UFA,17360,1
1,,2025 UFA,16739,1
1,,2025 UFA,16380,1
1,,2025 UFA,13863,1
1,,2025 UFA,17293,1
1,,2025 UFA,16728,1
1,,2025 UFA,14848,1
1,,2025 UFA,12309,1
1,,2025 UFA,16015,1
1,,2025 UFA,14958,1
1,,2025 UFA,15905,1
1,,2025 UFA,16701,1
1,,2025 UFA,16332,1
1,,2025 UFA,12735,1
1,,2025 UFA,17374,1
1,,2025 UFA,15998,1
1,,2025 UFA,13066,1
1,,2025 UFA,12802,1
1,,2025 UFA,14839,1
1,,2025 UFA,13245,1
1,,2025 UFA,16804,1
1,,2025 UFA,12698,1
1,,2025 UFA,17223,1
1,,2025 UFA,16334,1
1,,2025 UFA,17326,1
1,,2025 UFA,14672,1
1,,2025 UFA,16683,1
1,,2025 UFA,16459,1
1,,2025 UFA,13293,1
1,,2025 UFA,17362,1
1,,2025 UFA,16926,1
1,,2025 UFA,16706,1
1,,2025 UFA,16422,1
1,,2025 UFA,14123,1
1,,2025 UFA,17077,1
1,,2025 UFA,14727,1
1,,2025 UFA,13168,1
1,,2025 UFA,15538,1
1,,2025 UFA,13455,1
1,,2025 UFA,15054,1
1,,2025 UFA,15399,1
1,,2025 UFA,16720,1
1,,2025 UFA,16933,1
1,,2025 UFA,17322,1
1,,2025 UFA,16869,1
1,,2025 UFA,16454,1
1,,2025 UFA,15697,1
1,,2025 UFA,15910,1
1,,2025 UFA,13220,1
1,,2025 UFA,16363,1
1,,2025 UFA,16242,1
1,,2025 UFA,15726,1
1,,2025 UFA,16347,1
1,,2025 UFA,12831,1
1,,2025 UFA,17204,1
1,,2025 UFA,15920,1
1,,2025 UFA,13434,1
1,,2025 UFA,11678,1
1,,2025 UFA,15622,1
1,,2025 UFA,12785,1
1,,2025 UFA,14813,1
1,,2025 UFA,16310,1
1,,2025 UFA,15421,1
1,,2025 UFA,16748,1
1,,2025 UFA,15936,1
1,,2025 UFA,17251,1
1,,2025 UFA,17189,1
1,,2025 UFA,17176,1
1,,2025 UFA,15420,1
1,,2025 UFA,15914,1
1,,2025 UFA,17346,1
1,,2025 UFA,16795,1
1,,2025 UFA,16907,1
1,,2025 UFA,16405,1
1,,2025 UFA,15684,1
1,,2025 UFA,13155,1
1,,2025 UFA,16008,1
1,,2025 UFA,15763,1
1,,2025 UFA,17041,1
1,,2025 UFA,16308,1
1,,2025 UFA,17407,1
1,,2025 UFA,15796,1
1,,2025 UFA,13595,1
1,,2025 UFA,14834,1
1,,2025 UFA,15413,1
1,,2025 UFA,17385,1
1,,2025 UFA,13124,1
1,,2025 UFA,16307,1
1,,2025 UFA,16496,1
1,,2025 UFA,16094,1
1,,2025 UFA,14065,1
1,,2025 UFA,15408,1
1,,2025 UFA,14146,1
1,,2025 UFA,15384,1
1,,2025 UFA,13157,1
1,,2025 UFA,15975,1
1,,2025 UFA,13832,1
1,,2025 UFA,14079,1
1,,2025 UFA,17062,1
1,,2025 UFA,17290,1
1,,2025 UFA,11945,1
1,,2025 UFA,13315,1
1,,2025 UFA,17434,1
1,,2025 UFA,14197,1
1,,2025 UFA,16850,1
1,,2025 UFA,16045,1
1,,2025 UFA,16221,1
1,,2025 UFA,16600,1
1,,2025 UFA,15296,1
1,,2025 UFA,13814,1
1,,2025 UFA,16317,1
1,,2025 UFA,17302,1
1,,2025 UFA,13791,1
1,,2025 UFA,16205,1
1,,2025 UFA,17337,1
1,,2025 UFA,14258,1
1,,2025 UFA,15257,1
1,,2025 UFA,13694,1
1,,2025 UFA,16461,1
1,,2025 UFA,16238,1
1,,2025 UFA,16932,1
1,,2025 UFA,16451,1
1,,2025 UFA,14228,1
1,,2025 UFA,14278,1
1,,2025 UFA,14838,1
1,,2025 UFA,12658,1
1,,2025 UFA,13744,1
1,,2025 UFA,13893,1
1,,2025 UFA,16891,1
1,,2025 UFA,16601,1
1,,2025 UFA,16210,1
1,,2025 UFA,16896,1
1,,2025 UFA,12381,1
1,,2025 UFA,14110,1
1,,2025 UFA,17428,1
1,,2025 UFA,16355,1
1,,2025 UFA,17388,1
