year,draft_year,team,position,id,stats_global_id,draft_team,name,twitter_username,cbs_id,fleaflicker_id,stats_id,status,sportsdata_id,height,rotowire_id,draft_round,weight,college,rotoworld_id,jersey,espn_id,birthdate,draft_pick,nfl_id
2022,2014,FA,DT,11993,495347,FA,"Kerr, Zach",,2130863,,27905,,5165ce25-382b-4809-83b7-8c66d93c2aef,74,9637,,334,Delaware,9787,92,17071,651906000,,
2022,2014,DEN,CB,12015,554005,FA,"Williams, K'Waun",,2132716,,28265,,63a656b9-bcbb-44a3-95c8-e8a63660e71b,69,9953,,185,Pittsburgh,10192,8,17444,679294800,,k'waunwilliams/2550654
2022,2014,ATL,RB,12040,558973,FA,"Smith, Keith",,2130290,,28141,,955093e0-39aa-48b4-b34d-259b369e6535,72,9990,,240,San Jose State,10076,40,17315,702709200,,keithsmith/2550400
2022,2014,TBB,DE,12075,602273,FA,"Barrett, Shaq",,2130832,,27820,,df483199-088f-47d6-b8fc-1574f74bb4e2,74,9995,,250,Colorado State,9577,56,16967,721976400,,shaquilbarrett/2550541
2022,2014,TEN,DE,12083,652571,FA,"Autry, Denico",,2132722,,28266,,a21d1e4a-aae6-4ebe-8f70-1087151b2b50,77,9746,,285,Mississippi State,9778,96,17447,648018000,,denicoautry/2550646
2022,2014,NEP,S,12088,555857,FA,"Phillips, Adrian",,2133817,,28303,,3c119ef7-fe68-439d-93e4-89ab4fd1df44,71,10002,,208,Texas,10229,21,17487,701758800,,adrianphillips/2550842
2022,2014,TBB,TE,12110,552926,FA,"Brate, Cameron",,2132787,,28267,,5afe93fd-0caf-4cca-83fc-7f405bebfa3e,77,10008,,245,Harvard,10193,84,17453,678517200,,
2022,2013,DEN,DT,12126,495939,FA,"Purcell, Mike",,2058552,,27217,,291aca07-a3b7-4666-a8c0-2e0c01024de5,75,9935,,328,Wyoming,8997,58,16377,672123600,,
2022,2015,NOS,QB,12140,691536,TBB,"Winston, Jameis",Jaboowins,1998197,,28389,,fb3b36fc-b985-4807-8199-d038d7e62a93,76,10037,1,231,Florida State,9376,19,2969939,757832400,1,
2022,2015,ATL,QB,12141,607843,TEN,"Mariota, Marcus",,1880862,,28390,,7c16c04c-04de-41f3-ac16-ad6a9435e3f7,76,10074,1,222,Oregon,9385,18,2576980,751957200,2,marcusmariota/2552466
2022,2015,FA,QB,12142,590420,GBP,"Hundley, Brett",BrettHundley17,1824723,,28535,,e97f5ca9-186e-4346-ae65-1cd757ada455,75,9706,5,226,UCLA,10402,3,2577189,740120400,11,
2022,2015,FA,QB,12145,557860,FA,"Mannion, Sean",seanmannion4,1737484,,28477,,91ead748-e3b0-4926-bd3b-3e327b44e6bc,78,10176,3,230,Oregon State,10409,19,2517017,704178000,25,
2022,2015,FA,RB,12150,694641,FA,"Gurley, Todd",TG3II,2000877,,28398,,14263792-d1d3-4b0c-85f7-2a85b4aed6f1,73,10147,1,227,,10288,21,2977644,775890000,10,
2022,2015,KCC,RB,12151,606516,FA,"Gordon, Melvin",Melvingordon25,1871347,,28403,,0f8ccece-d663-4069-944b-f318f64c60b7,73,10064,1,215,Wisconsin,10284,33,2576434,734677200,15,melvingordon/2552469
2022,2015,FA,RB,12152,696080,ATL,"Coleman, Tevin",Teco_Raww,2001839,,28461,,5827b78b-5150-4ba9-bc46-902428e99a31,73,10081,3,210,Indiana,10359,23,2979477,734936400,9,
2022,2015,FA,RB,12153,651103,JAC,"Yeldon, T.J.",T_Yeldon,1984224,,28424,,d28afbc1-16c0-4012-b24a-1bd99817e8a9,73,10056,2,223,Alabama,10311,22,2976516,749538000,4,t.j.yeldon/2552471
2022,2015,LVR,RB,12155,590796,DET,"Abdullah, Ameer",Ameerguapo,1824308,,28442,,c5e430c5-7a8e-4e29-b30f-1a527f05cb89,69,10126,2,203,Nebraska,10338,38,2576336,739947600,22,
2022,2015,FA,RB,12157,691583,CLE,"Johnson, Duke",DukeJohnson,1998316,,28465,,31c376b7-2e10-473a-aa54-d9f709a5b93e,69,10084,3,210,Miami,10358,25,2969962,748760400,13,dukejohnson/2552461
2022,2015,FA,RB,12164,694015,SFO,"Davis, Mike",,2000079,,28514,,e311a7a2-eddb-439c-86b4-b1f1984186bc,69,10083,4,217,South Carolina,10378,28,3025433,730098000,27,
2022,2015,NOS,RB,12171,552409,ARI,"Johnson, David",,1760290,,28474,,2c8670ae-0c23-4d20-9d2b-f4c3e25f8938,73,10148,3,224,Northern Iowa,10404,31,2508176,692859600,22,davidjohnson/2553435
2022,2015,FA,DT,12173,691336,NEP,"Brown, Malcom",MallyCat_28,1996819,,28420,,7f911008-146b-43e9-a292-9ad90c621087,74,10058,1,320,Texas,10313,90,2971698,760165200,32,malcombrown/2552483
2022,2015,CLE,WR,12175,650914,FA,"Cooper, Amari",AmariCooper9,1984220,,28392,,00f88be8-45f9-4237-b2b8-3271ec790d07,73,10055,1,210,Alabama,10310,18,2976499,771829200,4,amaricooper/2552487
2022,2015,NEP,WR,12176,602241,MIA,"Parker, DeVante",DeVanteParker09,1851283,,28402,,e9ee9209-dd8f-4e4a-be3c-407756a2749c,75,10152,1,218,Louisville,10415,13,2576623,727506000,14,devanteparker/2552409
2022,2015,FA,WR,12177,728038,CHI,"White, Kevin",kwhite8,2060558,,28395,,5b496c58-83ef-4763-b1e0-5f052af46b3e,75,10151,1,216,West Virginia,10427,18,3042435,709448400,7,kevinwhite/2553432
2022,2015,NEP,WR,12181,691055,PHI,"Agholor, Nelson",nelsonagholor,1996508,,28408,,cfb0ff68-51cb-4dad-ba81-f9e019a93a91,72,10132,1,200,USC,10360,15,2971618,738219600,20,nelsonagholor/2552600
2022,2015,FA,WR,12182,462223,NYJ,"Smith, Devin",dsmithosu,1871319,,28425,,ca2d277b-835d-4f4b-bf3a-3993001d71d8,73,10209,2,205,Ohio State,10423,19,2576395,699598800,5,devinsmith/2553434
2022,2015,BUF,WR,12184,599649,WAS,"Crowder, Jamison",,1850749,,28493,,8002dd5e-a75a-4d72-9a8c-0f4dbc80d459,69,10224,4,177,Duke,10373,80,2576716,740293200,6,jamisoncrowder/2552415
2022,2015,BUF,WR,12186,694041,MIN,"Diggs, Stefon",stefon_diggs,2000038,,28534,,a1c40664-b265-4083-aad2-54b4c734f2c5,72,10133,5,191,Maryland,10380,8,2976212,754549200,10,
2022,2015,SEA,WR,12187,605242,SEA,"Lockett, Tyler",TDLockett12,1860834,,28457,,dffa69ad-331e-4f09-ae38-40a5a4406be6,70,10161,3,182,Kansas State,10408,4,2577327,717656400,5,tylerlockett/2552430
2022,2015,HOU,WR,12188,596417,IND,"Dorsett, Phillip",Dorsett_4,1836058,,28417,,c682e8ea-fe48-45d2-af60-682a6125ab22,70,10208,1,185,Miami,10381,13,2579604,726210000,29,
2022,2015,TBB,WR,12197,652808,BAL,"Perriman, Breshad",B_Perriman11,1984950,,28414,,0dc98d11-34e4-46f6-96a6-7707c6f29500,74,10069,1,215,Central Florida,10357,16,2972460,747637200,26,
2022,2015,FA,TE,12205,696127,CAR,"Funchess, Devin",D_FUNCH,2001877,,28429,,7f5f2a81-ac40-420c-9421-5b9e2a21faf8,76,10138,2,225,Michigan,10391,11,2977609,769496400,9,
2022,2015,ARI,TE,12206,651658,BAL,"Williams, Maxx",williams_maxx,1983769,,28443,,52f4a43a-64a9-4d69-a9e2-28bd60f68e49,76,10128,2,252,Minnesota,10298,87,2970726,766126800,23,
2022,2015,CLE,TE,12211,652019,PIT,"James, Jesse",,1983808,,28548,,a37a5bfd-b48c-4d8b-817a-d8ce7ca3592d,79,10150,5,261,Penn State,10403,81,2979590,770706000,24,jessejames/2552633
2022,2015,SFO,TE,12212,592268,CIN,"Kroft, Tyler",Kroft86,1824200,,28473,,36f54823-9d51-4180-9c91-d10281deb4bf,78,10247,3,252,Rutgers,10490,82,2582410,719125200,21,tylerkroft/2552586
2022,2015,KCC,TE,12213,542871,SFO,"Bell, Blake",B_Bell10,1737101,,28505,,0cc4e449-185a-4b08-9f07-c907ad0c3e05,78,10248,4,252,Oklahoma,10366,81,2514206,681541200,18,
2022,2015,DEN,DE,12215,728288,DAL,"Gregory, Randy",RandyGregory_4,2060630,,28448,,5c913725-c52a-4633-b3b9-efa6a9d2cf05,77,10168,2,255,Nebraska,10292,56,3040479,722494800,28,randygregory/2552446
2022,2015,DAL,DE,12217,694612,JAC,"Fowler, Dante",dantefowler,2173899,,28391,,6bc85af5-fc58-4656-82da-d02780a0f6f6,75,10349,1,261,Florida,10389,13,2980100,775890000,3,dantefowler/2553431
2022,2015,SFO,DT,12218,689658,SFO,"Armstead, Arik",arikarmstead,1996151,,28405,,acb7169f-3ffa-4386-9866-e06af6ed7fef,79,10309,1,290,Oregon,10363,91,2971275,753339600,17,
2022,2015,TEN,DT,12219,0,FA,"Edwards, Mario",,1998180,,28423,,fdfb980b-1493-4698-9b97-f445a8f495da,75,10450,2,280,Florida State,10475,97,2969921,759474000,3,marioedwards/2553433
2022,2015,MIN,DE,12221,651016,MIN,"Hunter, Danielle",DHunt94_TX,1984262,,28476,,ba7fe857-df63-4aed-803a-80993b157be4,77,10318,3,263,LSU,10470,55,2976560,783406800,24,
2022,2015,MIA,DE,12222,604396,NEP,"Flowers, Trey",III_Flowers,1852882,,28489,,57deb6ba-ce26-4ccc-a859-adf0564fb78e,74,10323,4,265,Arkansas,10388,58,2574519,745477200,2,treyflowers/2552278
2022,2015,FA,DE,12223,591928,CLE,"Orchard, Nate",nateorchard44,1825042,,28439,,f024c29d-c4e6-4f23-b8e5-c7788bc87e47,76,10317,2,251,Utah,10478,4,3052511,726210000,19,nateorchard/2552299
2022,2015,NYG,DT,12225,691071,NYJ,"Williams, Leonard",leonardwilliams,1996523,,28394,,2b5152aa-cbcc-439c-b72a-ac7577c8422b,77,10307,1,310,USC,10428,99,2971622,772088400,6,leonardwilliams/2552486
2022,2015,KCC,DT,12226,608018,CLE,"Shelton, Danny",Danny_Shelton55,1884455,,28400,,cb491475-1814-4914-9777-fb865ae0d70b,74,10310,1,345,Washington,10339,71,2578384,745822800,12,dannyshelton/2552325
2022,2015,NEP,DT,12227,553667,BAL,"Davis, Carl",,1759544,,28478,,50de642a-7e6c-4625-9966-ed8fc64acfa0,77,10313,3,335,Iowa,10376,77,2511690,699512400,26,
2022,2015,BUF,DT,12229,608199,MIA,"Phillips, Jordan",bigj9797,1886787,,28440,,023af11a-3aa1-4266-b163-31cf6369ef3b,78,10311,2,341,Oklahoma,10457,97,2577466,717051600,20,jordanphillips/2552492
2022,2015,FA,DE,12230,560234,ATL,"Beasley, Vic",VicBeasley3,1765885,,28396,,d1d46ded-4585-4760-81b4-62b80d31a3b0,75,9261,1,246,Clemson,10365,44,2512400,710571600,8,
2022,2015,CAR,LB,12231,695206,CAR,"Thompson, Shaq",ShaqThompson_7,2001231,,28413,,3bf0711c-793a-47e7-bcbd-a0ddf350fef4,72,10034,1,230,Washington,10424,45,2978313,766904400,25,
2022,2015,NYJ,LB,12233,651006,TBB,"Alexander, Kwon",kwon,1984250,,28512,,fd3bd475-4327-4ba7-8540-ab6cc8ecf12f,73,10360,4,227,LSU,10510,10,2976541,775890000,25,
2022,2015,TEN,DE,12234,607147,PIT,"Dupree, Bud",Bud_Dupree,1877307,,28410,,48dca4c3-c6ac-4122-aee6-26f7cd259824,76,10351,1,269,Kentucky,10382,48,2576702,729493200,22,buddupree/2552289
2022,2015,LVR,LB,12238,605473,FA,"Perryman, Denzel",D_Perryman52,1860814,,28436,,9fc6e49f-c863-419d-9dca-8f0da3f3c9c7,71,10356,2,240,Miami,10417,6,2579621,723531600,16,denzelperryman/2552310
2022,2015,MIN,LB,12239,553123,MIN,"Kendricks, Eric",EKLA6,1737773,,28433,,b345f3db-d5aa-43ba-9f17-914c54864236,72,10353,2,232,UCLA,10362,50,2510863,699339600,13,
2022,2018,FA,LB,12241,598674,FA,"Johnson, Alexander",,2977040,,31792,,e9b50746-32c9-478c-a8cc-3f037e762ecc,74,13391,,255,Tennessee,13921,45,,693550800,,
2022,2015,BAL,CB,12245,608013,KCC,"Peters, Marcus",marcuspeters,1884451,,28406,,402f063b-4703-4729-b6ea-3a9d45a314c7,72,10407,1,197,Washington,10418,24,2578378,726555600,18,marcuspeters/2552488
2022,2015,NOS,S,12246,691535,NOS,"Williams, P.J.",PjWilliams_26,1998196,,28466,,36538da8-9ac7-4f7d-beb4-8b773da4a080,72,10409,3,196,Florida State,10449,26,2977661,738910800,14,
2022,2015,FA,CB,12248,606124,MIN,"Waynes, Trae",TWaynes_15,1868411,,28399,,338adc8a-173d-4b1b-a5de-92818bf96823,72,10028,1,190,Michigan State,10426,26,2576283,712040400,11,
2022,2015,NYG,S,12250,694586,NYG,"Collins, Landon",TheHumble_21,2000901,,28421,,a9c41c5b-0dcf-40cc-a76c-644307f2f2df,72,10057,2,218,Alabama,10372,26,2979841,758178000,1,landoncollins/2552454
2022,2015,PHI,S,12252,605782,FA,"Harris, Anthony",,1865418,,28838,,a7413fb5-8d05-457f-a97f-504bee73a910,73,10389,,202,Virginia,10629,28,2577814,686984400,,
2022,2015,TEN,WR,12257,591801,KCC,"Conley, Chris",_Flight_31,1824756,,28464,,bd01d907-cd57-48cb-9136-5692a4764a20,75,10210,3,205,Georgia,10432,18,2578533,719989200,12,chrisconley/2552652
2022,2015,NEP,RB,12261,598969,GBP,"Montgomery, Ty",,1851149,,28482,,0c39e276-7a5b-448f-a696-532506f1035a,72,10216,3,220,Standford,10413,14,2577134,727678800,30,
2022,2015,LVR,TE,12263,600191,BAL,"Waller, Darren",,1850793,,28592,,14c97c9f-26e8-4944-9299-f90de6aeada3,78,10215,6,238,Georgia Tech,10433,83,2576925,716360400,28,
2022,2015,FA,PN,12266,516117,FA,"Berry, Jordan",,2172367,,28388,,e20a7609-8129-400f-87b9-d11dda3836b4,77,10172,,195,Eastern Kentucky,10450,3,2472364,669272400,,jordanberry/2553348
2022,2015,MIA,CB,12268,558666,DAL,"Jones, Byron",Byron31Jump,1763472,,28415,,64b1bda8-8c0d-4c17-b8a9-6b5ef292c924,73,10412,1,200,Connecticut,10447,24,2513035,714805200,27,byronjones/2552568
2022,2015,FA,CB,12269,732792,GBP,"Randall, Damarious",RandallTime,2061049,,28418,,b9e6500f-2bb4-47b1-a3ea-1e3f925a3743,71,10387,1,196,Arizona State,10452,23,3043258,715064400,30,
2022,2015,GBP,DE,12270,604798,WAS,"Smith, Preston",PrestonSmith94,1852914,,28426,,ede260be-5ae6-4a06-887b-e4a130932705,77,10316,2,271,Mississippi State,10458,91,2577446,721976400,6,prestonsmith/2552276
2022,2015,FA,DT,12271,691519,CHI,"Goldman, Eddie",EddieGoldman,1998182,,28427,,881eb214-c981-46c0-a0cf-34023e773754,75,10067,2,320,Florida State,10460,97,2969924,757832400,7,eddiegoldman/2552489
2022,2015,FA,LB,12272,604790,HOU,"McKinney, Benardrick",bm1157,1852910,,28431,,5aac7b03-3b39-4084-bda5-8423abf28903,76,10354,2,257,Mississippi State,10451,55,2577429,722149200,11,
2022,2015,FA,S,12274,556639,SFO,"Tartt, Jaquiski",,1761394,,28434,,92da4f95-8f58-4379-b236-ee4ab8ff5daf,73,10451,2,215,Samford,10476,3,2509844,698389200,14,
2022,2015,MIA,S,12275,591940,PHI,"Rowe, Eric",EricRowe32,1825060,,28435,,30b045f1-b8e4-4ae9-b062-5181847b508c,73,10416,2,210,Utah,10459,20,2576002,718088400,15,ericrowe/2552255
2022,2015,DEN,CB,12276,691515,BUF,"Darby, Ronald",realronalddarby,1998179,,28438,,c63eb787-fa1f-406b-82a1-2eed0a65b58c,71,10408,2,193,Florida State,10375,21,2969920,757486800,18,ronalddarby/2552689
2022,2015,ARI,DE,12278,689894,ARI,"Golden, Markus",markusgolden,1996128,,28446,,78eb0872-fff0-4fc2-94ee-6a5c518ecaa5,74,10329,2,260,Missouri,10480,91,2971432,668840400,26,markusgolden/2552273
2022,2015,KCC,DE,12280,606080,SEA,"Clark, Frank",TheRealFrankC_,1868369,,28451,,490c15eb-accc-4441-be7d-c7114e1e42fc,75,10322,2,265,Michigan,10467,57,2576242,740034000,31,frankclark/2552629
2022,2015,MIN,LB,12287,555846,PHI,"Hicks, Jordan",JordanHicks,1759912,,28472,,4f090881-03fc-4a34-b02f-fd1df1e411de,73,10452,3,235,Texas,10489,58,2514270,709621200,20,jordanhicks/2552315
2022,2015,CAR,DT,12288,553067,IND,"Anderson, Henry",HenryAnderson91,1737505,,28481,,2d3a6c81-183f-431b-9b3f-d7f1ce2b294b,78,10324,3,300,Stanford,10472,94,2517752,681195600,29,
2022,2015,HOU,CB,12291,729493,KCC,"Nelson, Steven",Nelson_Island,2061065,,28486,,c2e80cfc-33a8-43f4-a61e-57048244e4f8,70,10419,3,194,Oregon State,10495,21,3045287,727678800,34,stevennelson/2552265
2022,2015,CHI,DT,12292,593288,TEN,"Blackson, Angelo",,1824792,,28488,,e9799059-f592-47e8-aab3-e2027fe7b148,76,10453,4,318,Auburn,10497,90,2574582,721717200,1,angeloblackson/2552670
2022,2015,FA,S,12297,546171,CLE,"Campbell, Ibraheim",OOIbro,1737451,,28503,,294b8433-6560-4117-82e9-79f51d361b0b,71,10404,4,210,Northwestern,10504,35,2511090,705733200,16,ibraheimcampbell/2552605
2022,2015,MIN,DE,12301,732570,BAL,"Smith, Za'Darius",TheRealZSmith,2061139,,28510,,af3599a5-5eb4-4dd4-87ab-e0032ebfa644,76,10328,4,270,Kentucky,10509,99,3043168,715928400,23,
2022,2015,CAR,LB,12302,728266,DAL,"Wilson, Damien",dwilson_6,2060755,,28515,,96c822e6-5484-476b-8ab0-64b3cff791ef,73,10374,4,245,Minnesota,10511,45,3040207,738565200,28,damienwilson/2552686
2022,2015,ATL,DT,12305,602098,ATL,"Jarrett, Grady",GradyJarrett,1850730,,28525,,e1fe1900-fae3-414e-8530-55eece80471f,73,10458,5,294,Clemson,10519,50,2576492,735973200,1,
2022,2015,GBP,S,12308,609401,CHI,"Amos, Adrian",SmashAmos38,1889909,,28530,,81aaf55d-df8f-47d6-9bf1-06b78df37bf6,72,10390,5,214,Penn State,10469,43,2582132,736059600,6,adrianamos/2552385
2022,2015,ATL,TE,12309,552586,MIN,"Pruitt, MyCole",flyyCole_x4,1760327,,28531,,f22b34cf-6ecf-4522-9c77-1da275dfda7d,74,10251,5,258,Southern Illinois,10522,81,2508256,701413200,7,
2022,2015,WAS,S,12311,592302,MIA,"McCain, Bobby",,1825152,,28533,,7f32c3e6-113f-4922-b51d-a1a5a1d43bcf,70,10422,5,194,Memphis,10524,28,2575606,745650000,9,bobbymccain/2552434
2022,2015,LAC,DT,12316,562339,NOS,"Davison, Tyeler",DavisonTyeler,1766827,,28542,,be07b323-a23c-4589-9fe0-29ae6a537de9,74,10325,5,309,Fresno State,10531,96,2517230,715496400,18,
2022,2015,NYJ,TE,12317,593305,CIN,"Uzomah, C.J.",cjuzomah81,2174118,,28545,,19858900-5c8e-49a7-ab02-34ef625724ca,78,10462,5,262,Auburn,10534,47,2574576,726987600,21,c.j.uzomah/2552559
2022,2015,FA,WR,12319,557431,ARI,"Nelson, J.J.",_ThaJizzleMan,2174122,,28547,,617269c1-88b3-45a6-b4a8-b2806a0cdaea,70,10244,5,160,UAB,10536,15,2515759,704091600,23,j.j.nelson/2552656
2022,2015,ATL,PN,12323,653095,SFO,"Pinion, Bradley",pinion92,1983525,,28553,,9000be32-15ad-4c43-bf8d-79a9c7113cdd,77,10466,5,265,Clemson,10541,13,2977680,770446800,29,
2022,2015,KCC,RB,12325,556483,DET,"Burton, Michael",MikeBurtonFB,1759407,,28556,,80715ecf-ffc9-4a93-a305-2193451b3382,72,10468,5,247,Rutgers,10544,20,2515270,696920400,32,
2022,2015,WAS,LB,12326,693395,CAR,"Mayo, David",Mayo_Man_3,2174117,,28557,,677a2fa2-55d5-4a1f-b56f-1f97b0a4b61a,74,10469,5,240,Texas State,10545,51,2972400,745650000,33,
2022,2015,FA,CB,12327,614015,SEA,"Smith, Tye",TyeSmithCB,1907299,,28558,,b5fb8706-5436-422d-a4df-2d5235b17aee,72,10470,5,195,Towson,10546,5,2588098,736405200,34,tyesmith/2552449
2022,2015,FA,TE,12328,608753,BAL,"Boyle, Nick",nickboyle86,1888149,,28559,,9480dd9f-151f-4e6d-b5a3-35f07bda4cac,76,10252,5,270,Delaware,10547,86,2574591,729925200,35,
2022,2015,FA,TE,12330,552352,KCC,"O'Shaughnessy, James",,2174148,,28561,,e5c6b0d4-3e77-422b-a6d8-574a10ed385e,76,10249,5,245,Illinois State,10549,80,2508079,695365200,37,
2022,2015,FA,DT,12343,693831,FA,"Philon, Darius",DariusPhilon,1999943,,28580,,61b04d13-ebdb-49eb-9f5a-ea85355d6360,73,10330,6,286,Arkansas,10566,96,2980071,759214800,16,dariusphilon/2552676
2022,2015,SEA,S,12349,590672,DET,"Diggs, Quandre",qdiggs6,1824891,,28588,,8092ffd3-3f39-43eb-a602-b14fff77d413,69,10433,6,197,Texas,10574,28,2577553,727678800,24,
2022,2015,FA,DT,12356,608408,GBP,"Ringo, Christian",TrynaBeGreat_99,2174200,,28598,,0c158936-9c0c-4ee4-a51c-4f937d3d163f,73,10486,6,300,Louisiana-Lafayette,10583,70,2574023,700203600,34,
2022,2015,LAC,DT,12360,609889,HOU,"Covington, Christian",thetangibleC4,1892122,,28604,,efe64fc8-9987-4fe6-b7a4-e2ff363cf443,74,10333,6,289,Rice,10589,52,2580666,750747600,40,
2022,2015,TBB,DT,12361,602792,KCC,"Nunez-Roches, Rakeem",,1851299,,28605,,d6ce0b64-9526-4983-8c3c-7f14f2918f8e,74,10339,6,305,Southern Miss,10590,93,2575453,741675600,41,rakeemnunez-roches/2552674
2022,2015,FA,LB,12372,592426,DAL,"Nzeocha, Mark",MNzeocha,1825096,,28624,,6f1bc007-d446-48f2-a6e5-58c5e53df94f,75,10385,7,235,Wyoming,10609,53,2576030,631170000,19,marknzeocha/2552684
2022,2015,TEN,TE,12378,728021,DAL,"Swaim, Geoff",,2174207,,28634,,d0f9112d-2496-450a-9fc5-d2d01b4d2454,76,10507,7,260,Texas,10617,84,3046704,748155600,29,geoffswaim/2553454
2022,2015,FA,CB,12379,560606,NEP,"Roberts, Darryl",_SwaggDee,2174219,,28635,,5ce96781-4dea-4995-a6ae-7e8ba7acfdbc,72,10427,7,182,Marshall,10620,34,2515490,659595600,30,darrylroberts/2553353
2022,2015,CHI,QB,12381,546184,DEN,"Siemian, Trevor",,2174210,,28638,,e23dc743-ecee-4cf3-a263-69d3da3bae94,75,10483,7,220,Northwestern,10622,15,2511109,693723600,33,trevorsiemian/2553457
2022,2015,LAR,RB,12386,604724,FA,"Brown, Malcolm",,1852916,,28990,,0e7e6cbb-0e88-4a74-b457-1753851e37f3,71,10202,,222,Texas,10674,34,2570986,737442000,,
2022,2015,FA,WR,12391,618715,FA,"Williams, Tyrell",,2175352,,28691,,a6fe5f18-d78d-4a56-aea2-ef4bed7e647a,76,10552,,205,Western Oregon,10694,6,2587819,697870800,,tyrellwilliams/2553913
2022,2015,LAC,WR,12394,612512,FA,"Carter, DeAndre",,2174795,,28947,,9ae2584a-40c1-4b30-be34-a9567659eacd,68,10234,,190,Sacramento State,10738,2,2580216,734418000,,deandrecarter/2553502
2022,2015,FA,PK,12417,710671,FA,"Lambo, Josh",,2013049,,28685,,69bdf41e-3c32-46c1-93b8-e952edf5c61d,72,10438,,215,Texas A&M,10708,4,2998120,658990800,,joshlambo/2553833
2022,2015,FA,DT,12428,552438,FA,"Williams, Xavier",,2175001,,28815,,8363a880-0f4d-44be-bad7-2815c7c3ea00,74,10675,,309,Northern Iowa,10885,98,2508191,695710800,,xavierwilliams/2553764
2022,2014,SEA,PK,12437,518088,FA,"Myers, Jason",,2169640,,28378,,7af4c94b-529b-4403-ab66-2bfed3fcf0c7,70,10157,,190,Marist,10436,5,2473037,674024400,,
2022,2017,BUF,WR,12443,558619,FA,"Kumerow, Jake",,2174839,,28974,,aa759477-6206-4984-ab9c-eb213abfd020,76,10544,,209,Wisconsin-Whitewater,10867,15,3085107,698302800,,jakekumerow/2553548
2022,2015,MIA,RB,12447,606501,FA,"Mostert, Raheem",,2174957,,28654,,b040e601-ec40-4757-bf3d-71bf64ef99cf,70,10604,,212,Purdue,10744,31,2576414,702795600,,raheemmostert/2553728
2022,2015,FA,CB,12448,557183,FA,"Dunbar, Quinton",,2175081,,29077,,872bbe18-ea66-415c-b556-6d15bda05b0e,74,10706,,197,Florida,11078,22,2516049,711781200,,quintondunbar/2553796
2022,2015,ATL,WR,12464,604908,FA,"Byrd, Damiere",,2174809,,28730,,48d7bc31-808f-423c-afc8-45c2c5dfa45f,69,10524,,175,South Carolina,10795,13,2577667,728110800,,
2022,2015,SFO,DT,12474,600757,FA,"McGill, T.Y.",,2175354,,29114,,07c51c65-489b-4bae-b997-f1a0f35deffe,72,10660,,295,North Carolina State,11108,96,2577757,722494800,,
2022,2015,WAS,QB,12476,599113,FA,"Heinicke, Taylor",,2174914,,28839,,2c259733-ec2c-4e3c-bb7b-34dc0d37dc34,73,10179,,210,Old Dominion,10665,4,2565969,732171600,,
2022,2015,HOU,LB,12481,749760,FA,"Hewitt, Neville",,2174826,,28935,,fa4ae025-fd66-4752-94fa-63e22ae8abd4,74,10673,,234,Marshall,10992,43,3059880,734072400,,nevillehewitt/2553657
2022,2015,BUF,S,12486,561327,FA,"Marlowe, Dean",,1767514,,28732,,461b6e57-a2b0-4648-ab1f-b3ca4b111fe3,73,10526,,205,James Madison,10797,20,2519038,712040400,,
2022,2014,FA,DE,12489,501339,FA,"Copeland, Brandon",,2059172,,27259,,b6d2274d-87cf-4427-bddf-ee8a1b4ea652,75,9806,,263,Pennsylvania,9037,51,16393,678430800,,
2022,2015,FA,LB,12494,557820,FA,"Dzubnar, Nick",,2175142,,28679,,b0b804c6-b75b-4497-8f47-86ce924f862a,73,10684,,240,Cal Poly,10759,49,2518789,682232400,,nickdzubnar/2553877
2022,2015,FA,WR,12505,602096,FA,"Humphries, Adam",,2175124,,29070,,d6d41a89-a8af-48b9-bf75-561de99a1d87,71,10680,,195,Clemson,11072,13,2576491,740898000,,
2022,2015,LAC,CB,12506,550948,FA,"Callahan, Bryce",,2174829,,28705,,8a7fa9bc-f589-4458-9a58-8ac3432a3df9,69,10429,,188,Rice,10728,23,2515641,688194000,,brycecallahan/2553500
2022,2015,SEA,CB,12523,590027,FA,"Coleman, Justin",,1824775,,28835,,d766ee35-8ece-447d-94e6-1d33ba427b02,71,10430,,190,Tennessee,10927,28,2577707,733208400,,justincoleman/2553637
2022,2014,CHI,LB,12525,563762,FA,"Thomas, Joe",,2130188,,28089,,fa059382-e52c-40c8-93fd-bd69decdc1c8,73,10091,,233,South Carolina State,10034,48,17266,673506000,,
2022,1999,DET,Coach,12539,0,FA,"Campbell, Dan",,,,,,cae616a5-acce-4ab4-a952-40d2de1817f8,77,,3,262,,,,,198219600,18,
2022,2015,FA,LB,12542,746886,FA,"King, Brandon",,2174923,,28987,,d5ed27ed-e5f3-4d4a-a8af-79887c1881a0,74,12194,,220,Auburn,10969,36,3051905,739515600,,brandonking/2553665
2022,2015,FA,S,12544,593588,FA,"Everett, Deshazor",,2174979,,28785,,6e91b25a-4bf4-4a53-a328-69d3e7ef86c1,72,10701,,203,Texas A&M,10639,22,2578692,698734800,,deshazoreverett/2553710
2022,2015,NYJ,TE,12585,561380,FA,"Brown, Daniel",,2175305,,29102,,1b016b52-62ba-4da9-9ead-6bad689f8d33,77,10713,,247,James Madison,11092,87,2519013,706856400,,
2022,2015,LAR,CB,12589,573471,FA,"Hill, Troy",,1737362,,28972,,5b9acfe7-f166-4a55-85f6-a654799b08dd,70,10423,,182,Oregon,10649,25,2525933,683442000,,
