year,draft_year,stats_global_id,id,position,team,name,draft_team,twitter_username,fleaflicker_id,stats_id,cbs_id,sportsdata_id,height,rotowire_id,weight,draft_round,college,rotoworld_id,jersey,nfl_id,birthdate,espn_id,draft_pick,status
2020,2012,460830,10973,WR,BUF,"Beasley, Cole",FA,Bease11,,26060,1977145,7092bb09-a161-4ab9-8d19-fdcf1a91bb3d,68,8249,174,,SMU,7794,11,colebeasley/2535698,609570000,15349,,
2020,2012,448132,10976,PK,BAL,"Tucker, Justin",FA,jtuck9,8663,26534,1985374,20a0bad2-d530-4ff4-a2df-5c0a21a1f5db,73,8398,191,,Texas,8241,9,justintucker/2536340,627627600,15683,,
2020,2011,339636,10981,S,BAL,"Levine, Anthony",FA,ALevine_34,,24677,1741676,04e8ea8f-8424-4196-a0fd-7dff3740c734,71,7013,207,,Tennessee State,6563,41,anthonylevine/2508004,543819600,13845,,
2020,2011,564913,10983,WR,FA,"Hogan, Chris",FA,,,25178,1891917,8fc65820-f565-44e2-8635-3e1cdf165bf6,73,8469,210,,Monmouth,6902,80,chrishogan/2530515,593672400,14402,,
2020,2012,559334,10985,RB,DAL,"Olawale, Jamize",FA,jrolawale,,26535,1979720,5a20a439-bebc-4ef7-8b9f-30e1d677a26b,73,8497,242,,North Texas,8256,49,jamizeolawale/2536044,608792400,15653,,
2020,2012,469513,10989,LB,BAL,"Fort, L.J.",FA,i_Serve24,,26370,1976201,0cc99dff-5895-48ed-9f30-e70e916bb52a,72,8526,232,,Northern Iowa,8093,3,l.j.fort/2535613,631342800,15264,,
2020,2012,472978,11000,LB,CAR,"Stanford, Julian",FA,Mr_NxtLvl,,26093,1977082,05640572-1b4d-40d5-b584-d79bdd7d5c5f,73,8437,230,,Wagner,7826,50,julianstanford/2535867,652251600,15373,,
2020,2012,403184,11007,TE,FA,"Celek, Garrett",FA,GCells85,,26253,1975891,16cc9ade-f9ad-4d32-b5b9-d7568ee80f58,77,8516,252,,Michigan State,7982,88,garrettcelek/2534820,580885200,15204,,
2020,2012,451104,11010,S,CHI,"Gipson, Tashaun",FA,Gipson_duos24,,26372,1975901,d5efd828-7339-43a7-ad7e-6f936dbbabb2,73,8567,212,,Wyoming,8095,43,tashaungipson/2532848,650005200,15235,,
2020,2012,461138,11011,CB,NOS,"Bademosi, Johnson",FA,,,26366,1977132,ae0de04e-f10b-46ba-b650-2a5c30d48cd9,72,8562,219,,Stanford,8089,29,johnsonbademosi/2535693,648709200,15359,,
2020,2011,324874,11012,LB,NOS,"Robertson, Craig",FA,C__Robertson,,25689,1928408,e699246f-a474-4f91-a164-49b1d80bdad7,73,8531,234,,North Texas,7436,52,craigrobertson/2532431,571554000,14860,,
2020,2012,462236,11017,S,PHI,"McLeod, Rodney",FA,Rodney_McLeod4,,26356,1975886,b7253ed5-d2c3-4757-8b54-5176fe9f45df,70,8509,185,,Virginia,8079,12,rodneymcleod/2534832,646117200,15222,,
2020,2012,509566,11045,DT,GBP,"Harrison, Damon",FA,BigDame900,,26153,1977116,e85680db-639d-49cd-ae29-28e5cd4ac9a8,75,8486,355,,William Penn,7885,98,damonharrison/2535718,596782800,15380,,
2020,0,0,11062,Coach,TBB,"Arians, Bruce",FA,BruceArians,,516783,,e1ee3f9e-3e4f-47f6-9dc9-fa24fd4bed95,,,,,,8336,,,,,,
2020,2012,463435,11065,TE,FA,"Brinkley, Beau",FA,,,26016,1977088,f5fe1cf6-ce57-4d6f-b2d4-6ebc3a18e336,76,8532,260,,Missouri,7750,44,beaubrinkley/2535701,633243600,15355,,
2020,2012,459347,11076,WR,FA,"Kearse, Jermaine",FA,chopchop_15,,25991,1631987,7e5b8212-df93-4069-b3f0-be4b5cb47389,73,8100,210,,Washington,7727,18,jermainekearse/2532887,634280400,15428,,
2020,2012,465700,11087,CB,SEA,"Thorpe, Neiko",FA,,,26122,1979386,b7b3c187-7447-4d02-94b7-5d3ee64ca530,74,8584,210,,Auburn,7855,23,neikothorpe/2534846,634712400,15535,,
2020,2011,406457,11100,RB,FA,"DiMarco, Patrick",FA,,,25158,1891800,349f647e-bfc3-4d84-af89-b33f8a08e26e,73,7970,234,,South Carolina,6880,42,patrickdimarco/2530763,609915600,14332,,
2020,2010,340282,11101,RB,FA,"Develin, James",FA,,,24760,1786771,9d04accc-a404-406f-b93c-0878410e55a6,75,8588,255,,Brown,6449,46,jamesdevelin/2508101,585637200,13940,,
2020,2012,553696,11104,WR,FA,"Bellamy, Josh",FA,,8844,26108,1979372,1b8db398-7a7e-44df-922e-d979507e6bdb,72,8369,208,,Louisville,7841,15,joshbellamy/2535964,611470800,15555,,
2020,0,324970,11128,TE,FA,"Nelson, Kyle",FA,,,25291,1133543,09a1fe57-c026-4ca4-b084-48b8ed9c106f,74,9186,240,,New Mexico State,7010,86,kylenelson/2530722,528699600,14426,,
2020,0,0,11143,Coach,FA,"Marrone, Doug",FA,,,39199,,d0b52b85-11aa-4ae5-a108-0b7d5e885713,,,,,,,,,,,,
2020,2013,513856,11150,QB,SEA,"Smith, Geno",NYJ,GenoSmith_12,,26662,1700358,cfc93f5e-105e-4a5e-88d3-f4279893cfa8,75,8743,221,2,West Virginia,8326,7,genosmith/2539335,655534800,15864,7,
2020,2013,494493,11151,QB,BUF,"Barkley, Matt",PHI,MattBarkley,,26721,1664140,da7cb0cc-543e-47d5-b29a-2ba2b341bd14,74,8004,227,4,USC,7421,19,mattbarkley/2539308,652770000,15948,1,
2020,2013,464346,11152,QB,JAC,"Glennon, Mike",TBB,,,26696,1630353,e1235f1e-26ce-438c-8168-3b1ded4ab893,79,8745,225,3,North Carolina State,8374,2,mikeglennon/2539275,629442000,15837,11,
2020,2013,542809,11170,QB,CHI,"Bray, Tyler",FA,tbrayvol8,,27170,1737685,b13ba4c3-5761-40fb-aa6a-935f09c39a6b,78,8621,215,,Tennessee,8394,9,tylerbray/2540173,693810000,16252,,
2020,2013,463495,11175,RB,FA,"Ellington, Andre",ARI,AEllington38,,26810,1630220,1ce7bca8-68f0-47ba-9484-5baf57dd75e8,69,8757,200,6,Clemson,8388,32,andreellington/2539217,602485200,15893,19,
2020,2013,459193,11177,RB,TBB,"Barner, Kenjon",CAR,KBDeuce4,,26805,1631827,5ec072b3-2837-4cf1-bb4f-ecd873949626,69,8762,195,6,Oregon,8456,38,kenjonbarner/2539289,609742800,15921,14,
2020,2013,498760,11182,RB,NEP,"Burkhead, Rex",CIN,RBrex2022,,26813,1679738,bd8052bd-0898-430b-99c9-2529e895ae79,70,8765,215,6,Nebraska,8466,28,rexburkhead/2539265,646894800,15971,22,
2020,2013,509372,11186,RB,JAC,"Thompson, Chris",WAS,ChrisThompson_4,,26777,1273546,0366fd06-19a3-4b69-8448-6bfbfad1250b,68,8773,195,5,Florida State,8563,34,christhompson/2540011,656398800,15966,21,
2020,2013,508985,11188,RB,LVR,"Riddick, Theo",DET,,,26822,1691614,62d4e94c-443f-44ed-9404-c6d6bdd9aa64,69,8763,201,6,Notre Dame,8485,27,theoriddick/2540020,673333200,15994,31,
2020,2013,543654,11192,RB,KCC,"Bell, Le'Veon",PIT,,,26671,1751828,7735c02a-ee75-447c-86e6-6c2168500050,73,8617,225,2,Michigan State,8390,26,le'veonbell/2540175,698389200,15825,16,
2020,2013,546076,11193,RB,CIN,"Bernard, Giovani",CIN,G_Bernard25,,26660,1737248,24cf6148-f0af-4103-a215-e06956764953,69,8622,205,2,North Carolina,8389,25,giovanibernard/2540156,690786000,15826,5,
2020,2013,540526,11199,RB,FA,"Ware, Spencer",SEA,spenceware11,,26817,1737109,bbb63a36-8613-4675-8e5e-34200d245ff0,70,8625,229,6,LSU,8594,40,spencerware/2540204,690872400,16020,26,
2020,2013,460107,11211,WR,FA,"Williams, Terrance",DAL,TerranceWill2,,26697,1632384,3c2db5b7-77bf-4c52-bb77-b0fe3cf89e5e,74,8794,210,3,Baylor,8401,83,terrancewilliams/2539205,622098000,15878,12,
2020,2013,542833,11212,WR,FA,"Hunter, Justin",TEN,justinhunter_11,,26657,1737463,f636d7ce-05f9-43d7-b63f-351acb5c2a70,76,8618,203,2,Tennessee,8415,11,justinhunter/2540151,674715600,15845,2,
2020,2013,513826,11213,WR,GBP,"Austin, Tavon",STL,Tayaustin01,,26631,1700338,502b3a6c-e965-478a-858e-964b4ac2296c,68,8793,185,1,West Virginia,8402,7,tavonaustin/2539336,669013200,15786,8,
2020,2013,557210,11222,WR,LAC,"Allen, Keenan",SDC,Keenan13Allen,,26699,1737096,5f424505-f29f-433c-b3f2-1a143a04a010,74,8627,211,3,California,8379,13,keenanallen/2540154,704350800,15818,14,
2020,2013,690153,11225,WR,CHI,"Patterson, Cordarrelle",MIN,ceeflashpee84,,26652,1996183,da85107c-365c-4d58-90ab-479d97d798b4,74,8792,220,1,Tennessee,8327,84,cordarrellepatterson/2540145,669186000,15807,29,
2020,2013,542896,11227,WR,BUF,"Stills, Kenny",NOS,KSTiLLS,,26767,1737295,4734f8dc-2ca4-4437-88f2-c8b8974abefc,73,8800,202,5,Oklahoma,8482,12,kennystills/2540202,703918800,16016,11,
2020,2013,555693,11228,WR,LAR,"Woods, Robert",BUF,robertwoods,,26664,1754280,618bedee-9259-4536-b0ff-fec98d2a20de,72,8628,190,2,USC,8407,16,robertwoods/2540169,702882000,15880,9,
2020,2013,560241,11232,WR,ARI,"Hopkins, DeAndre",HOU,Nukdabomb,,26650,1737078,5c48ade7-4b9a-4757-9643-87a6e3839e2b,73,8619,210,1,Clemson,8404,10,deandrehopkins/2540165,707806800,15795,27,
2020,2013,494291,11237,WR,FA,"Shepard, Russell",FA,,,27055,2060184,6195ddc9-ab2b-469a-b824-a890736d6db7,72,9019,194,,LSU,7459,81,russellshepard/2541944,658818000,16227,,
2020,2013,507478,11239,WR,PHI,"Goodwin, Marquise",BUF,,,26701,1691489,bf52ff53-35a6-4696-ac6d-3fa952dc2c87,69,8807,185,3,Texas,8461,3,marquisegoodwin/2539964,658990800,15839,16,
2020,2013,448240,11244,TE,KCC,"Kelce, Travis",KCC,,,26686,1725130,c3859e06-5f23-4302-a71b-04820a899d5f,77,8783,250,3,Cincinnati,8411,87,traviskelce/2540258,623566800,15847,1,
2020,2013,503177,11247,TE,PHI,"Ertz, Zach",PHI,ZERTZ_86,,26658,1685963,de3421f7-2147-4835-89a5-724e87bad463,77,8781,250,2,Stanford,8409,86,zachertz/2540158,658213200,15835,3,
2020,2013,508876,11248,TE,SFO,"Reed, Jordan",WAS,Real_JordanReed,,26708,1691412,c3bf8d3e-3b2e-4f9e-ad74-c0a684035f17,74,8615,242,3,Florida,8412,81,jordanreed/2540160,646981200,15860,23,
2020,2013,508968,11250,TE,JAC,"Eifert, Tyler",CIN,EiferTy85,,26644,1691608,14ecf9dd-3a77-4847-8e62-407cd1182f1c,78,8782,255,1,Notre Dame,8408,88,tylereifert/2540148,652770000,15788,21,
2020,2013,503205,11252,TE,NYG,"Toilolo, Levine",ATL,LevineToilolo,,26756,1685990,67d56171-7522-430c-b7d9-8f7e2b6624d3,80,8789,268,4,Stanford,8414,85,levinetoilolo/2540203,680850000,15980,36,
2020,2013,494969,11257,TE,FA,"McDonald, Vance",SFO,VMcDonald89,,26678,1673357,8f24a248-b328-43ec-8677-67600e42a8f7,76,8785,267,2,Rice,8413,89,vancemcdonald/2540215,645253200,15853,23,
2020,2013,558567,11261,DE,SEA,"Moore, Damontre",NYG,tmoore94,,26704,1737651,03af0e0d-a443-4b09-9ab5-4f2695248346,76,8654,260,3,Texas A&M,8424,99,damontremoore/2540138,716187600,15858,19,
2020,2013,492778,11262,DE,KCC,"Okafor, Alex",ARI,aokafor57,,26726,1664175,b200f413-296d-49f3-9ef2-f60e21c2f5fd,76,8656,261,4,Texas,8428,97,alexokafor/2539319,665989200,15976,6,
2020,2013,459199,11263,DE,SFO,"Jordan, Dion",MIA,dionj95,,26626,1631835,94ee954f-baf6-489c-b50f-3b60b2506f33,78,8658,284,1,Oregon,8384,95,dionjordan/2539288,636613200,15800,3,
2020,2013,557359,11265,DE,TBB,"Gholston, William",TBB,WILL_GHOLSTON2,,26749,1737134,a0557106-4517-4516-a5e7-d46cba52fe44,78,8664,281,4,Michigan State,8545,92,williamgholston/2540176,680936400,16019,29,
2020,2013,558874,11267,DE,SFO,"Ansah, Ezekiel",DET,ZiggyAnsah,,26628,1765317,436e0e45-f07a-4674-b21f-4fd8e1f24583,77,8657,275,1,BYU,8385,98,ezekielansah/2539931,612421200,15785,5,
2020,2013,592911,11270,DE,FA,"Carradine, Cornellius",SFO,,,26663,1824132,d36267e0-f2ef-4dd0-8bda-2a9238a377b7,76,8661,267,2,Florida State,8429,95,cornelliuscarradine/2539224,603781200,15829,8,
2020,2013,461736,11272,DE,LVR,"Jones, Datone",GBP,IAM_Dat_One,,26649,1631952,3258dbca-9194-4fd7-bc2b-8440c73d0d9c,76,8660,285,1,UCLA,8426,96,datonejones/2539325,648795600,15798,26,
2020,2013,509112,11273,DE,NEP,"Simon, John",BAL,johnesimon54,,26752,1664625,25a4ae85-e94b-4db1-b939-4c96f24ead11,74,8711,260,4,Ohio State,8547,55,johnsimon/2539280,655880400,16010,32,
2020,2013,496205,11274,DT,CIN,"Hunt, Margus",CIN,Margus_Hunt,,26676,1724952,19269eae-f3f2-47ac-b755-843489f29f65,80,,295,2,UCLA,8427,93,margushunt/2539310,553237200,15844,21,
2020,2013,512122,11278,DT,JAC,"Jones, Abry",FA,JUSTAB3,,27104,1664267,ecacc01a-e71d-4028-9bb7-37fcee0f1708,76,9107,318,,Georgia,8896,95,abryjones/2539230,684306000,16376,,
2020,2013,543761,11280,DT,BUF,"Lotulelei, Star",CAR,BigMollie_Star,,26637,1752635,2d19098b-f154-4b28-976d-79182af014df,74,8668,315,1,Utah,8431,98,starlotulelei/2539329,630133200,15802,14,
2020,2013,553681,11281,DT,LVR,"Hankins, Johnathan",NYG,,,26672,1759559,9d53adf2-4c3f-48a4-b7f8-6bb7f207c1f8,75,8669,335,2,Ohio State,8433,97,johnathanhankins/2540147,701931600,15841,17,
2020,2013,508581,11282,DT,NEP,"Spence, Akeem",TBB,AkeemSpence,,26723,1691215,10969a29-e4ca-47d3-9100-0017774f2cc2,73,8676,303,4,Illinois,8527,93,akeemspence/2540201,691390800,15958,3,
2020,2013,605269,11283,DT,CLE,"Richardson, Sheldon",NYJ,Godforshort,,26636,1860858,81e211e1-547a-4475-bcf6-8c8ffde057f5,75,8670,294,1,Missouri,8314,90,sheldonrichardson/2540142,659941200,15811,13,
2020,2013,592507,11285,DT,DEN,"Williams, Sylvester",DEN,Sylwil92,,26651,1824167,d15dacdb-17c6-4010-83d1-e332f9610422,74,8675,328,1,North Carolina,8432,96,sylvesterwilliams/2539270,596091600,15816,28,
2020,2013,607087,11286,DT,CHI,"Jenkins, John",NOS,jenkinsjohn6,,26705,1877278,60d48e85-931c-45dc-b62f-024503a2e09b,75,8672,360,3,Georgia,8437,62,johnjenkins/2539231,616136400,15846,20,
2020,2013,509559,11292,LB,CHI,"Te'o, Manti",SDC,,,26661,1697293,82505f2b-7b63-48d1-a715-a197ae3a32c3,73,8693,241,2,Notre Dame,8442,51,mantite'o/2539277,664866000,15867,6,
2020,2013,552990,11293,LB,FA,"Ogletree, Alec",FA,B_easy_uga9,,26653,1737114,b94f3978-ba88-428a-924b-3fbfdf04b058,73,8695,250,1,Georgia,8383,44,alecogletree/2540143,685774800,15806,30,
2020,2013,498975,11295,LB,CHI,"Mingo, Barkevious",CLE,keke_mingo,,26629,1679974,92503804-7aff-4f22-adca-421800786179,77,8708,235,1,LSU,8381,50,barkeviousmingo/2540140,655016400,15805,6,
2020,2013,495460,11299,LB,WAS,"Bostic, Jon",CHI,JonBostic,,26673,1664202,a76abacb-2309-477c-b075-ec05ccf938ae,73,8696,245,2,Florida,8501,59,jonbostic/2539978,673419600,15827,18,
2020,2013,459190,11308,LB,FA,"Alonso, Kiko",BUF,Kiko__Alonso,,26669,1631825,1b0234dc-a434-4c31-bb41-6457c068a0fa,75,8698,239,2,Oregon,8445,54,kikoalonso/2539935,650610000,15819,14,
2020,2013,494295,11310,LB,TBB,"Minter, Kevin",ARI,Kmint_46,,26668,1664390,186014e2-3430-4510-867f-a7013daf0bb8,72,8694,246,2,LSU,8443,51,kevinminter/2540159,660200400,15856,13,
2020,2013,513547,11312,CB,DET,"Trufant, Desmond",ATL,DesmondTrufant,,26645,1664486,f14e6b34-3c77-44e7-bc9c-6c691d3fe46b,72,8641,190,1,Washington,8447,31,desmondtrufant/2539334,652942800,15812,22,
2020,2013,540520,11313,S,KCC,"Mathieu, Tyrann",ARI,Mathieu_Era,,26692,1737333,8c8b7d6e-6ed8-4a10-8ae9-b50300bd766b,69,8593,190,3,LSU,8387,32,tyrannmathieu/2540180,705733200,15851,7,
2020,2013,509368,11314,CB,IND,"Rhodes, Xavier",MIN,XavierRhodes29_,,26648,1665147,81a5c010-2e89-4b65-a924-015cf4ea3f94,73,8637,218,1,Florida State,8386,27,xavierrhodes/2540155,645771600,15810,25,
2020,2013,511881,11316,CB,NYG,"Ryan, Logan",NEP,RealLoganRyan,,26706,1664604,e829aa7e-04a7-425a-9717-c334ca9febe9,71,8640,195,3,Rutgers,8516,26,loganryan/2540162,666075600,15861,21,
2020,2013,498183,11317,S,BUF,"Poyer, Jordan",PHI,J_Poy33,,26841,1665374,95fab6fa-3ee1-47d0-93ad-c7ff41744be7,72,8639,191,7,Oregon State,8448,21,jordanpoyer/2539290,672555600,15979,12,
2020,2013,449732,11318,CB,SFO,"Taylor, Jamar",MIA,JTAY22_619,,26677,1681960,226723b9-fddf-45ca-8245-d8cc5442c400,71,8644,192,2,Boise State,8493,47,jamartaylor/2539932,654584400,15866,22,
2020,2013,540523,11323,S,FA,"Reid, Eric",SFO,E_Reid35,,26641,1737133,c615cf52-bc61-43ed-bb76-39695ca019c0,73,8685,215,1,LSU,8453,25,ericreid/2540152,692341200,15809,18,
2020,2013,492781,11324,S,TEN,"Vaccaro, Kenny",NOS,KennyVaccaro4,,26638,1664330,a2270ced-ae01-4dee-a177-9dca7c5b20cc,72,8684,214,1,Texas,8451,24,kennyvaccaro/2539320,666594000,15813,15,
2020,2013,510155,11326,S,FA,"McDonald, T.J.",STL,tmcdonaldjr,,26694,1664157,e0f05175-f652-4f5e-9931-068a712291e6,74,8689,215,3,USC,8458,22,t.j.mcdonald/2539309,664866000,15852,9,
2020,2013,542885,11327,S,FA,"Jefferson, Tony",FA,tonyjefferson1,,27081,1737117,7690ab6a-2ae0-4449-abd5-74ec54403f2e,71,8688,212,,Oklahoma,8653,23,tonyjefferson/2540164,696488400,16195,,
2020,2013,512112,11330,S,CIN,"Williams, Shawn",CIN,36SLY36,,26707,1700724,c9e9bbc5-2aeb-4f72-9b7c-1a688fb235fb,72,8777,212,3,Georgia,8517,36,shawnwilliams/2539233,674110800,15877,22,
2020,2013,464470,11333,DT,CAR,"Short, Kawann",CAR,kk_mr93,,26667,1631164,123f0733-0afb-4291-8e57-9970e229309b,75,8674,315,2,Purdue,8434,99,kawannshort/2539296,602398800,15862,12,
2020,2012,266414,11337,TE,HOU,"Fells, Darren",FA,,,26612,2053740,54d4e35a-2e6c-48f6-86ad-92dd596c173c,79,9758,270,,UC Irvine,8472,80,darrenfells/2540928,514530000,15773,,
2020,2012,474483,11339,PK,FA,"Tavecchio, Giorgio",FA,,,26264,1975894,be449b4d-799c-4045-8e9e-e8a7fd7c2cc8,70,8835,180,,California,7992,4,giorgiotavecchio/2535686,648104400,15245,,
2020,2013,591520,11346,CB,JAC,"Hayden, D.J.",OAK,_Go_DJ_,,26635,1824883,5c4ec28a-5393-4073-a71d-df0dad8858c6,71,8879,190,1,Missouri,8491,25,d.j.hayden/2539237,646462800,15794,12,
2020,2013,514198,11347,S,FA,"Cyprien, Johnathan",JAC,J_Cyprien,,26656,1727755,bb7f4f60-57a4-437d-9541-a42abb1d1f53,71,8778,211,2,Florida International,8450,41,johncyprien/2539223,649227600,15831,1,
2020,2013,604797,11348,CB,PHI,"Slay, Darius",DET,_bigplayslay9,,26659,1852913,2c3ef101-5fa9-41d0-a0b1-32a1d27a1f69,72,8647,192,2,Mississippi State,8497,23,dariusslay/2540288,662706000,15863,4,
2020,2013,512963,11349,LB,DET,"Collins, Jamie",NEP,KinG_8_JamiE,,26675,1723146,ca760cb5-83dd-4415-acc8-ef8b508ba976,75,8715,255,2,Southern Miss,8499,8,jamiecollins/2539311,624862800,15830,20,
2020,2013,504330,11350,S,NOS,"Swearinger, D.J.",HOU,JungleBoi_Swagg,,26680,1664373,5486420b-b40c-4e7c-ab47-9d70b1673c3b,70,8690,205,2,South Carolina,8455,36,d.j.swearinger/2539943,683701200,15865,25,
2020,2013,468119,11351,CB,ARI,"Alford, Robert",ATL,rockorocky,,26683,1688633,4f5ca039-21f3-4045-9c2e-c0b4d5d564c5,70,8645,186,2,Southeastern Louisiana,8462,23,robertalford/2539653,594363600,15817,28,
2020,2013,465095,11355,CB,ATL,"Wreh-Wilson, Blidi",TEN,wrehblidi,,26693,1725141,829307ad-fb1d-4c7b-b073-3098be9464e7,73,8646,190,3,Connecticut,8436,33,blidiwreh-wilson/2539219,628837200,15881,8,
2020,2013,504268,11358,CB,FA,"Webster, Kayvon",DEN,kayvonwebster,,26713,1688630,42cbcd13-4fbc-4cea-905b-85d2c0b0ff55,71,8905,190,3,South Florida,8522,39,kayvonwebster/2540291,665384400,15872,28,
2020,2013,511863,11359,S,DET,"Harmon, Duron",NEP,dharm32,,26714,2057478,a2802951-e573-4e8f-ad31-14b9ae5f8e7c,72,8906,205,3,Rutgers,8523,30,duronharmon/2541243,664693200,15842,29,
2020,2013,694815,11360,DT,BAL,"Williams, Brandon",BAL,BrandonW_66,,26717,1788852,7963d8ea-c627-47cb-b46f-a917abb9e9d7,73,8678,336,3,Missouri Southern St,8438,98,brandonwilliams/2541302,604040400,15875,32,
2020,2013,507534,11363,CB,FA,"Webb, B.W.",DAL,OhGi_3Dawg3,,26737,1707322,113045ba-c7e5-4a91-a089-bc1bbcf55008,71,8830,190,4,William & Mary,8537,24,b.w.webb/2539338,641710800,15939,17,
2020,2013,501150,11367,RB,SFO,"Juszczyk, Kyle",BAL,JuiceCheck44,,26753,1683145,67da5b5c-0db9-4fbc-b98d-7eb8e97b69f6,73,8930,235,4,Harvard,8548,44,kylejuszczyk/2540230,672382800,16002,33,
2020,2013,466334,11374,DE,ATL,"Means, Steven",TBB,,,26770,2057662,c639a18a-ee1a-46ed-8707-580711fa33db,75,8974,263,5,Buffalo,8557,55,stevenmeans/2541310,628837200,15936,14,
2020,2013,511218,11375,LB,BUF,"Klein, A.J.",CAR,AJKlein47,,26771,1665140,9342eba6-e307-4c55-a0f7-993518dd4415,73,8942,240,5,Iowa State,8558,52,a.j.klein/2539982,680850000,15964,15,
2020,2013,466869,11381,TE,SEA,"Willson, Luke",HOU,LWillson_82,,26781,2057661,16c67c97-ffd9-4f92-917d-ad6124ce1f6e,77,8907,255,5,Rice,8567,82,lukewillson/2541199,632379600,16121,25,
2020,2013,508611,11382,S,BUF,"Hyde, Micah",GBP,micah_hyde,,26782,1691258,e030ef2b-1dcc-4c66-b8de-0016ca0d52d2,72,8892,197,5,Iowa,8568,23,micahhyde/2539240,662619600,15960,26,
2020,2013,464237,11383,PN,DEN,"Martin, Sam",DET,SamMartin_6,,26788,2057657,80b403da-381f-467e-883b-5b83ac02aac3,73,9022,205,5,Appalachian State,8572,6,sammartin/2541311,636094800,15928,32,
2020,2013,509358,11387,PK,WAS,"Hopkins, Dustin",BUF,Dahop5,,26800,1664151,058c99fc-470c-4579-a165-03e043335cc1,74,8896,210,6,Florida State,8581,7,dustinhopkins/2539227,654757200,15965,9,
2020,2013,467405,11390,RB,NOS,"Murray, Latavius",FA,LataviusM,,26804,1637004,540f8b30-900e-4d17-8756-c262ba5fa039,75,8772,230,6,UCF,8585,28,lataviusmurray/2541161,632638800,15920,13,
2020,2013,465129,11399,TE,NYJ,"Griffin, Ryan",HOU,,,26824,2057695,cb1df42c-b59c-4e23-a9a2-fbfc2b39ef71,78,8911,255,6,Connecticut,8600,84,ryangriffin/2541316,632034000,15887,33,
2020,2013,447960,11402,DT,FA,"McGee, Stacy",OAK,BigBuckMcGee92,,26828,1619923,0606c9ab-8351-4a38-8ca4-ceb16e982f6a,75,8964,339,6,Oklahoma,8604,92,stacymcgee/2539285,632552400,15906,37,
2020,2013,447178,11403,LB,PIT,"Williams, Vince",PIT,,,26829,2057702,0adb6bc1-17fd-4ca5-90ad-89ca06950bc8,73,8970,233,6,Florida State,8605,98,vincewilliams/2540221,630738000,15934,38,
2020,2013,459330,11406,WR,FA,"Butler, Brice",OAK,Brice_Butler,,26832,2057699,26b9c11d-c557-4bef-b990-65498858df47,75,8912,211,7,San Diego St,8608,17,bricebutler/2541388,633589200,15896,3,
2020,2013,459747,11412,DE,DET,"Williams, Nick",PIT,,,26846,2009342,e03775ef-3287-476c-9386-ff16ea31d7b8,76,8969,310,7,Samford,8619,95,nickwilliams/2541479,635576400,2317118,17,
2020,2013,514236,11422,S,FA,"Ishmael, Kemal",ATL,B4_Kemal,,26866,2057732,e4039abe-35b3-4b78-9752-e714ef01cecd,72,8940,206,7,Central Florida,8634,36,kemalishmael/2541431,673506000,16008,37,
2020,2013,466883,11441,QB,TBB,"Griffin, Ryan",FA,,,26949,2058361,949c34b9-150a-4a1b-b884-1fcf1ebaabdf,77,8923,210,,Tulane,8507,4,ryangriffin/2541185,627282000,16140,,
2020,2013,602269,11448,TE,CHI,"Harris, Demetrius",FA,,,27174,2060074,8506c15c-15cc-4d2c-aebf-270c605fe0ec,79,9847,230,,Wisconsin-Milwakee,8683,86,demetriusharris/2541187,680763600,16318,,
2020,2013,607659,11454,RB,FA,"Anderson, C.J.",FA,,,26878,1880820,f7841baa-9284-4c03-b698-442570651c6c,68,8931,225,,California,8694,26,c.j.anderson/2540269,666162000,16040,,
2020,2013,463514,11456,WR,FA,"Brown, Jaron",FA,jaronbrown13,,27074,2062132,51952c7b-11c5-4229-baf9-08d4694cc2ad,75,9046,204,,Clemson,8869,18,jaronbrown/2541966,631774800,16172,,
2020,2013,507354,11457,LB,FA,"Worrilow, Paul",FA,PaulWorrilow,,27040,2058172,fe1eeca3-7ad7-4bc2-9c55-b5662818642c,72,9044,230,,Delaware,8840,,paulworrilow/2541535,641538000,16243,,
2020,2013,463303,11460,DE,JAC,"McCray, Lerentee",FA,,,26887,1632053,c9bbb2aa-f044-400b-9f09-5321604a3b79,75,8723,249,,Florida,8666,55,lerenteemccray/2539662,651646800,16090,,
2020,2013,509379,11462,LB,ATL,"Reynolds, LaRoy",FA,,,26975,2059199,0555927e-18ad-40f9-b2d6-f63d533d91aa,73,9068,228,,Virginia,8785,59,laroyreynolds/2541741,657608400,16449,,
2020,2013,460872,11474,RB,FA,"Line, Zach",FA,,,27135,1632462,8c5067dc-1617-42fa-82eb-0596392ab20a,73,8846,233,,Southern Methodist,8672,42,zachline/2539303,641106000,16366,,
2020,2013,508920,11487,LB,FA,"Armstrong, Ray-Ray",FA,,,27287,2059631,1886860f-ad41-41a2-befe-fc2b5d361e38,75,9072,220,,Miami,9064,52,ray-rayarmstrong/2541792,610434000,16463,,
2020,2013,521095,11491,DE,SEA,"Mayowa, Benson",FA,Benny_b0y10,,27413,2062194,b612c556-1285-405f-9294-733f0302869e,75,9126,265,,Idaho,9180,10,bensonmayowa/2542009,681195600,16528,,
2020,2013,465620,11492,DT,LAC,"Square, Damion",FA,Squareboy92,,27056,1632218,fc28047a-18cf-4431-9e1b-317db75c4495,74,9118,293,,Alabama,8688,97,damionsquare/2540003,602744400,16231,,
