year,team,position,id,name,draft_team,draft_year,stats_global_id,twitter_username,stats_id,cbs_id,fleaflicker_id,height,jersey,rotowire_id,sportsdata_id,draft_pick,weight,draft_round,college,rotoworld_id,birthdate,espn_id,nfl_id,status
2024,SFO,TE,13315,"Saubert, Eric",ATL,2017,694931,,30287,2001018,,77,81,11897,582dc00e-e7ec-4ca7-bff0-f7b1d604017b,30,253,5,Drake,12300,768459600,2975863,,
2024,SFO,WR,13316,"Taylor, Trent",SFO,2017,733849,,30290,2060838,,68,81,11881,3e2e74e9-18a8-4275-9437-b275db27e2ff,33,180,5,Louisiana Tech,12305,767682000,3040569,,
2024,NEP,DT,13317,"Godchaux, Davon",MIA,2017,822029,,30291,2131697,,75,92,11916,6e6dcc9c-06f5-40fd-9134-d0afd0e349d8,34,330,5,LSU,12384,784530000,3115383,,
2024,MIN,RB,13319,"Jones, Aaron",GBP,2017,741314,,30295,2071937,,70,33,11763,27dd5b6e-ea65-4622-a6b4-460fd144407c,38,208,5,UTEP,12388,786344400,3042519,,
2024,NYJ,S,13322,"Clark, Chuck",BAL,2017,742417,,30299,2071628,,72,21,12010,1105ae60-a4b6-4246-a77e-0849179b07b2,2,210,6,Virginia Tech,12392,798267600,3045463,,
2024,CAR,S,13325,"Woods, Xavier",DAL,2017,733850,,30304,2060842,,71,25,12007,cd09c042-0bfc-4866-8d3f-a14ef4c3d7fc,7,200,6,Louisiana Tech,12260,806734800,3040572,,
2024,FA,RB,13326,"Armah, Alexander",CAR,2017,1049905,,30305,2818312,,73,40,12208,686cab35-6da0-4e10-ba65-0d1f97e0bc8b,8,255,6,West Georgia,12398,769150800,4212884,,
2024,DET,DE,13330,"Muhammad, Al-Quadin",NOS,2017,748589,,30309,2078992,,75,96,11930,08875a0a-0a3c-4fc1-b5f7-41d510503628,12,250,6,Miami (FL),12400,796366800,3051942,,
2024,DEN,DT,13332,"Jones, D.J.",SFO,2017,865577,DJ_Jones73,30310,2180646,,72,93,12209,d2e2b313-6769-48c6-a217-d167f04068df,14,305,6,Mississippi,12402,790491600,3894915,,
2024,JAC,DT,13336,"Ledbetter, Jeremiah",DET,2017,867393,,30317,2180586,,75,96,11927,02c7bde8-3715-462e-a268-95b3f2e19311,21,295,6,Arkansas,12407,770533200,3892689,,
2024,IND,S,13338,"Wilson, Brandon",CIN,2017,699876,,30320,2818314,,70,49,12211,0bf5f31d-e2fe-441f-845e-7573cc21b22d,23,200,6,Houston,12409,775285200,2982632,,
2024,FA,S,13339,"Ford, Rudy",ARI,2017,746881,,30321,2079866,,72,20,11989,b12174ec-fea9-4e05-b54f-c00e10920245,24,200,6,Auburn,12410,783666000,3051901,,
2024,NYJ,DE,13343,"Odenigbo, Ifeadi",MIN,2017,691842,,30333,1998504,,75,92,11932,eb2c9e63-3a33-441e-aa95-462eaf97a371,2,258,7,Northwestern,12422,765781200,2974353,,
2024,WAS,PK,13347,"Gonzalez, Zane",CLE,2017,732774,,30337,2061033,,72,47,11831,cd0f4ef0-9914-4125-be4d-804a72350ceb,6,202,7,Arizona State,12425,799822800,3043234,,
2024,CAR,WR,13348,"Moore, David",SEA,2017,1049915,,30339,2818351,,72,83,12216,aecc1809-4628-4c3a-8b2b-c8f2858d2492,8,220,7,East Central,12427,790146000,4212909,,
2024,KCC,PK,13354,"Butker, Harrison",CAR,2017,748560,buttkicker7,30346,2078888,,76,7,11783,4ceb866c-8eaf-49b5-9043-56228e43a2e5,15,205,7,Georgia Tech,12433,805698000,3055899,,
2024,DET,DT,13365,"O'Connor, Pat",DET,2017,694143,,30363,2818377,,76,95,12223,2157df58-ca82-46cd-9897-261a80060292,32,300,7,Eastern Michigan,12448,752130000,2980206,,
2024,DET,WR,13377,"Patrick, Tim",FA,2017,838179,,30511,2818910,,77,12,12061,2a443351-5e63-4a49-819e-912b51a745f2,,210,,Utah,12501,754030800,3134353,,
2024,FA,RB,13378,"Breida, Matt",FA,2017,750097,,30552,2819100,,70,28,12289,6249d2c0-75dc-4586-943b-1c103a9eb419,,195,,Georgia Southern,12678,793947600,3049916,,
2024,FA,TE,13382,"Seals-Jones, Ricky",FA,2017,744568,,30494,2080003,,77,83,11876,52735659-a294-4f64-a7f4-3591450834e5,,243,,Texas A&M,12463,795243600,3051806,,
2024,ATL,PK,13403,"Koo, Younghoe",FA,2017,750072,,30426,2820093,,70,6,12292,a8c79523-3d0e-48dd-b4c6-e3d8afd24a13,,195,,Georgia Southern,12566,775890000,3049899,,
2024,WAS,RB,13404,"Ekeler, Austin",FA,2017,790004,,30423,2820090,,70,30,12401,e5b8c439-a48a-4f83-b63b-1a4d30e04cd3,,200,,Western State,12563,800686800,3068267,,
2024,FA,WR,13412,"Cole, Keelan",FA,2017,791008,,30396,2820044,,73,84,12388,a8c96abf-a911-47a0-ac16-dd51a8782b5e,,194,,Kentucky Wesleyan,12539,735282000,3071572,,
2024,CIN,CB,13414,"Hilton, Mike",FA,2016,694666,,29510,2000929,,69,38,11473,972f93d7-158b-4464-b119-952f298cea52,,184,,Mississippi,11676,763189200,2980383,,
2024,FA,QB,13416,"Walker, P.J.",FA,2017,749164,,30538,2818659,,71,15,12371,0666e6c6-42d9-40ab-83bd-7bbf81e9ac9c,,215,,Temple,12666,793774800,3051308,,
2024,NEP,WR,13418,"Bourne, Kendrick",FA,2017,754412,,30551,2088428,,73,84,11847,5aba3610-ab55-4922-ac46-806ded5eb8bf,,205,,Eastern Washington,12677,807512400,3045523,,
2024,FA,LB,13423,"Cole, Dylan",FA,2017,698529,,30799,2820029,,72,55,12410,1817f16b-5ff3-4d64-8d7a-f64e02f5a033,,240,,Missouri State,12483,769323600,2986109,,
2024,NOS,TE,13424,"Hill, Taysom",FA,2017,503184,,30614,2818935,,74,7,12063,3c8a55dd-20a8-4375-b711-49eb5e6e1d0e,,221,,Brigham Young,12729,651387600,2468609,,
2024,PHI,LB,13426,"Morrow, Nicholas",FA,2017,1050219,,30633,2819225,,72,32,12428,7c1a8ecd-e3e5-4123-b89f-36e58b99126f,,216,,Greenville,12746,805352400,4232830,,
2024,FA,TE,13427,"Tonyan, Robert",FA,2017,660151,,30777,2820026,,77,85,12389,7c9c7800-69d0-459b-812b-a07ac48e9f2a,,240,,Indiana State,12868,767682000,2975674,,
2024,FA,PN,13430,"Haack, Matt",FA,2017,732776,,30641,2819211,,72,38,12402,9164fac3-2540-4f64-ba29-96fb0ce1c7eb,,205,,Arizona State,12753,775112400,3043237,,
2024,IND,PN,13431,"Sanchez, Rigoberto",FA,2017,886184,,30534,2818657,,72,8,12390,8237c04f-a1c4-4c31-b5de-3afb3c81389f,,195,,Hawai'i,12663,779000400,,,
2024,SEA,DT,13434,"Robertson-Harris, Roy",FA,2016,609989,,29920,1892155,,79,95,11356,36248cd5-f747-4960-b66a-a5d4f481e098,,300,,UTEP,11650,743403600,2574891,,
2024,GBP,LB,13447,"Wilson, Eric",FA,2017,691858,,30448,2818956,,73,55,12360,bfe704fc-266d-4f6a-afbf-c903b5934e23,,230,,Cincinnati,12585,780555600,3056916,,
2024,LVR,DT,13448,"Butler, Adam",FA,2017,690808,,30655,2818958,,76,69,12141,54814199-dd18-408f-9dc4-ce59a121431b,,301,,Vanderbilt,12765,766126800,2972342,,
2024,BAL,RB,13455,"Ricard, Patrick",FA,2017,658389,,30592,2818911,,75,42,12298,cb68b95f-ef6f-4e5e-b861-8bfe6cfeacf5,,300,,Maine,12707,770014800,2975417,,
2024,FA,DT,13460,"Ankou, Eli",FA,2017,707361,,30792,2820027,,75,51,12358,32b5fb32-1fcf-4955-9621-669c246a9fd3,,325,,UCLA,12881,771051600,3008150,,
2024,IND,CB,13470,"Moore, Kenny",FA,2017,1050229,KennyMoore1,30669,2818965,,69,23,12431,cbfb7144-357e-4feb-82d7-a6104fdbf908,,190,,Valdosta State,12775,809154000,,,
2024,SFO,DE,13474,"Barrett, Alex",FA,2017,693023,,30766,2820017,,74,58,12426,09f4ba1d-6eab-4e9b-9f22-a5ff33f0f2d1,,250,,San Diego State,12858,762930000,2976114,,
2024,WAS,CB,13479,"Davis, Michael",FA,2017,750714,,30422,2820088,,74,24,12357,86099301-67d0-4370-8e42-d14f34bbbb91,,196,,Brigham Young,12562,789368400,3053795,,
2024,ARI,WR,13488,"Pascal, Zach",FA,2017,658447,,30502,1989197,,74,83,11868,7fc949b6-a1cb-4f9d-a06d-b65773409a44,,219,,Old Dominion,12635,787726800,2978109,,
2024,TEN,CB,13491,"Hardee, Justin",FA,2017,691750,,30811,2820033,,72,26,12442,35150d4a-0dca-4daa-91b3-ffc46d44d1b8,,200,,Illinois,12899,760597200,2970625,,
2024,BAL,CB,13547,"Maulet, Art",FA,2017,880396,,30415,2819458,,69,22,12026,bf21bd83-9c97-4faf-97be-859f033848e2,,190,,Memphis,12468,742539600,3916144,,
2024,FA,WR,13585,"Zylstra, Brandon",FA,2018,916610,,30959,2914676,,74,16,12533,3885b40b-c31b-4cd6-a0fd-3d24bede2771,,215,,Concordia,13056,733035600,,,
2024,BUF,QB,13589,"Allen, Josh",BUF,2018,868199,,30977,2181054,,77,17,12483,3069db07-aa43-4503-ab11-2ae5c0002721,7,237,1,Wyoming,13045,832654800,3918298,,
2024,TBB,QB,13590,"Mayfield, Baker",CLE,2018,748070,,30971,2080032,,73,6,12619,30198d30-9769-4e10-ac86-b4c91d940802,1,215,1,Oklahoma,13072,797835600,3052587,,
2024,MIN,QB,13592,"Darnold, Sam",NYJ,2018,880026,,30973,2180320,,75,14,12490,13d826c5-9b22-4e0a-a877-02d8c84c546b,3,225,1,USC,13058,865486800,3912547,,
2024,BAL,QB,13593,"Jackson, Lamar",FA,2018,877745,,31002,2181169,,74,8,12561,e06a9c07-453a-4bb0-a7e9-2c3a64166dad,32,205,1,Louisville,13059,852613200,3916387,,
2024,TEN,QB,13595,"Rudolph, Mason",PIT,2018,823220,,31046,2131167,,77,2,12629,be4ca0ad-f3d6-4b98-a37f-79d0cbc06390,12,235,3,Oklahoma State,13075,805957200,3116407,,
2024,BUF,QB,13598,"White, Mike",DAL,2018,741785,,31141,2072143,,77,14,12826,f4808328-86e9-459d-a2bc-18e90c7d211e,34,220,5,Western Kentucky,13188,796107600,3051381,,
2024,PHI,RB,13604,"Barkley, Saquon",NYG,2018,883302,,30972,2185957,,72,26,12507,9811b753-347c-467a-b3cb-85937e71e2b9,2,233,1,Penn State,13048,855464400,3929630,,
2024,FA,RB,13606,"Jones, Ronald",TBB,2018,880033,,31008,2180329,,71,32,12566,15965c39-17be-4338-911a-8f337f48a3ce,6,208,2,USC,13061,870584400,3912550,,
2024,FA,RB,13608,"Penny, Rashaad",SEA,2018,840691,,30997,2144893,,71,28,12830,2b119688-83b5-4d19-acbf-fa2087035fae,27,220,1,San Diego State,13143,823237200,3139925,,
2024,CLE,RB,13610,"Chubb, Nick",CLE,2018,822857,,31005,2131579,,71,21,12886,4bd60b33-9fbf-4156-ba2b-8264ac37b418,3,227,2,Georgia,13161,820040400,3128720,nick-chubb,
2024,FA,RB,13617,"Freeman, Royce",DEN,2018,835779,,31041,2139588,,72,35,12892,82f459c4-bf23-4d60-9eb6-b062994f5517,7,238,3,Oregon,13172,825138000,3122672,,
2024,CLE,RB,13619,"Kelly, John",LAR,2018,879766,,31145,2180519,,70,42,12555,27156b0b-e82d-4d02-8a04-ca1891d77110,2,208,6,Tennessee,13212,844405200,3915381,,
2024,CLE,RB,13622,"Hines, Nyheim",IND,2018,880146,,31074,2183832,,68,31,12630,ed5bcd2c-6335-4c0b-93b7-2116684a9b02,4,198,4,North Carolina State,13209,847774800,3916430,,
2024,FA,RB,13623,"Williams, Darrel",FA,2018,822038,,31500,2131714,,71,24,12839,c2a19a09-74a2-4ace-8cc3-6dfb65070a70,,224,,LSU,13668,797922000,,,
2024,TEN,WR,13629,"Ridley, Calvin",ATL,2018,884013,,30996,2186328,,73,,12616,926e2674-52d6-4cec-9991-46ee85cc8cfd,26,190,1,Alabama,13137,787899600,,,
2024,DEN,WR,13630,"Sutton, Courtland",DEN,2018,838878,,31010,2218461,,76,14,12586,b55ae5ba-593f-4560-9cab-14e10698e01d,8,216,2,SMU,13129,813301200,3128429,,
2024,FA,WR,13631,"Washington, James",PIT,2018,835437,,31030,2146188,,71,83,12838,814aa074-fc61-4649-b7a1-098bd3a199fd,28,213,2,Oklahoma State,13153,828421200,3122449,,
2024,NYJ,WR,13632,"Lazard, Allen",FA,2018,837958,,31268,2141655,,77,10,12628,6a23db75-021b-4808-99e6-21a33d34202b,,227,,Iowa State,13226,818658000,3128390,,
2024,JAC,WR,13633,"Kirk, Christian",ARI,2018,865801,,31017,2180820,,71,13,12508,ebcd87ce-218c-4144-810b-921c2f59d6e8,15,200,2,Texas A&M,13095,848293200,3895856,,
2024,NOS,WR,13634,"Pettis, Dante",SFO,2018,837820,,31014,2139642,,74,17,12884,20d16690-560b-4a01-af20-8870ef07ea70,12,200,2,Washington,13160,814424400,3127306,,
2024,CHI,WR,13635,"Moore, D.J.",CAR,2018,877790,,30994,2179328,,72,2,12477,d8202e6d-d03b-4cd1-a793-ff8fd39d9755,24,213,1,Maryland,13114,860994000,3915416,,
2024,FA,WR,13637,"St. Brown, Equanimeous",GBP,2018,884601,,31177,2186674,,77,7,12560,0b97067d-9e06-4ec0-97b2-e1cb491e12a6,33,214,6,Notre Dame,13145,844059600,3932442,,
2024,MIA,WR,13638,"Berrios, Braxton",NEP,2018,820866,,31180,2130981,,69,17,12771,18f0bd30-1432-4fae-9cb4-c212bad6d0bb,36,185,6,Miami,13308,812955600,3123075,,
2024,BAL,WR,13639,"Miller, Anthony",CHI,2018,749136,,31021,2082810,,71,6,12763,bfaedf99-7618-4925-b362-90415c22a3b6,19,195,2,Memphis,13152,781678800,3050487,,
2024,ATL,WR,13641,"McCloud, Ray-Ray",FA,2018,0,,31157,2179226,,69,34,12570,f7ff7599-a175-4a0c-b887-3ae9e596fc64,13,185,6,Clemson,13289,845355600,,,
2024,FA,WR,13645,"Smith, Tre'Quan",NOS,2018,838415,,31061,2142731,,74,10,12567,c65b8d70-ac93-4782-996a-ef96fd11047c,27,210,3,Central Florida,13196,820990800,3128451,,
2024,FA,WR,13646,"Gallup, Michael",DAL,2018,912070,,31051,2240415,,73,12,12810,9e174ff2-ca0e-4e6b-96f7-90f0088f7edd,17,198,3,Colorado State,13149,825915600,4036348,,
2024,NOS,WR,13652,"Wilson, Cedrick",DAL,2018,912061,,31178,2240685,,74,11,12773,a964f59b-af2b-48e1-b64d-c376cc1d8c28,34,197,6,Boise State,13202,816843600,4036335,,
2024,FA,WR,13662,"Coutee, Keke",HOU,2018,882929,,31073,2185733,,71,16,12484,40caae08-0389-4c59-b796-d924047f57f9,3,187,4,Texas Tech,13205,853218000,,,
2024,FA,WR,13666,"Fountain, Daurice",IND,2018,830751,,31129,2136930,,74,12,12672,5226f6a9-a6af-45f9-93ec-669542f3cfc9,22,210,5,Northern Iowa,13222,819608400,3120659,,
2024,LAC,WR,13668,"Chark, D.J.",JAC,2018,822008,,31031,2131689,,75,16,12820,c2a7bd8a-d141-423a-8810-0988a59ff0b4,29,198,2,LSU,13096,843454800,3115394,,
2024,BAL,TE,13671,"Andrews, Mark",BAL,2018,820699,,31056,2131121,,77,89,12559,0618f387-9b72-4270-8b8f-dec4cccc9e4a,22,250,3,Oklahoma,13182,810363600,,,
2024,CIN,TE,13672,"Gesicki, Mike",MIA,2018,836152,,31012,2139298,,78,88,12764,1012cbe0-7eba-4169-bfca-183a0204e1a7,10,245,2,Penn State,13104,812696400,3116164,,
2024,PHI,TE,13674,"Goedert, Dallas",PHI,2018,791365,,31019,2132551,,77,88,12860,e8029983-87cf-49a2-bc04-04c8233a0630,17,256,2,South Dakota State,13151,789109200,3121023,,
2024,NYJ,TE,13675,"Conklin, Tyler",MIN,2018,861278,,31127,2165249,,75,83,12809,f0d17dfa-ebf3-416c-a8d2-c6bc30675103,20,248,5,Central Michigan,13220,807080400,3915486,,
2024,MIA,TE,13676,"Smythe, Durham",MIA,2018,749968,,31093,2082845,,77,81,12807,7e42a22a-c47b-4387-aeeb-2cc2e76dc1d8,23,248,4,Notre Dame,13249,807944400,3052897,,
2024,CAR,TE,13678,"Thomas, Ian",CAR,2018,943093,,31071,2253359,,75,80,12858,ed8a8fd2-df67-45e7-a34f-984afb82f6ea,1,253,4,Indiana,13163,834037200,4045305,,
2024,LAC,TE,13680,"Hurst, Hayden",BAL,2018,881956,,30995,2185053,,76,88,12467,1b125fc4-5dd9-4eb9-a42f-048e61ca42b7,25,245,1,South Carolina,13098,746168400,3924365,,
2024,MIA,DE,13681,"Chubb, Bradley",DEN,2018,832398,,30975,2136439,,76,2,12877,66313049-299d-4e58-beb9-8e051ab6548a,5,268,1,North Carolina State,13103,835592400,3116733,,
2024,TEN,DE,13682,"Key, Arden",FA,2018,865568,,31057,2180628,,77,49,12545,acc85868-4848-4de3-8e6f-5427e93c8d80,23,240,3,LSU,13117,831099600,3843843,,
2024,MIA,DT,13683,"Hand, Da'Shawn",DET,2018,835803,,31084,2139772,,75,91,12821,e4114f9d-80da-4e39-bd12-cd9cf2c0d720,14,302,4,Alabama,13176,816325200,3126352,,
2024,CIN,DE,13684,"Hubbard, Sam",CIN,2018,836107,,31047,2139274,,77,94,12495,17d1f9ee-f65e-4c4d-bf73-a69b2fa17877,13,265,3,Ohio State,13146,804402000,3121416,,
2024,CLE,DE,13685,"Okoronkwo, Ogbonnia",LAR,2018,747990,,31130,2079166,,74,50,12788,eacc232b-701d-4a67-9ce5-61b9b931fd42,23,253,5,Oklahoma,13179,798699600,3052667,,
2024,IND,DE,13687,"Lewis, Tyquan",IND,2018,728325,,31034,2060775,,75,94,12800,7b06a505-ea09-4f2a-adad-f0f1c9b3ebc9,32,267,2,Ohio State,13201,791442000,3040513,,
2024,DET,DE,13688,"Davenport, Marcus",NOS,2018,835478,,30984,2141036,,78,92,12863,9c2c9c29-516a-4e0f-8dcd-319291823370,14,285,1,Texas-San Antonio,13141,841813200,3124058,,
2024,PHI,DE,13690,"Sweat, Josh",PHI,2018,867049,,31101,2179277,,77,10,12546,66a67b5d-500d-46e8-90c6-e2f127d38190,30,265,4,Florida State,13132,859611600,3693166,,
2024,CLE,DT,13691,"Hurst, Maurice",FA,2018,740756,,31110,2071721,,74,90,12878,81b159d5-86ac-4130-a87d-dbd5e0b211b3,3,290,5,Michigan,13097,799995600,3045220,,
2024,TBB,DT,13692,"Vea, Vita",TBB,2018,838183,,30982,2141907,,76,50,12500,503eb9a7-83ed-4b96-b0f2-7afe4920bde9,12,347,1,Washington,13127,791960400,3134362,,
2024,MIN,DT,13693,"Phillips, Harrison",BUF,2018,830522,,31066,2136747,,75,97,12551,840b2183-02bc-4a2a-b415-c62ceecca1b2,32,307,3,Stanford,13177,822546000,3117255,,
2024,HOU,DT,13694,"Settle, Tim",WAS,2018,883994,,31133,2186283,,75,98,12544,8442c8f8-7fbb-4a0b-8407-355c2dfdf72c,26,313,5,Virginia Tech,13171,868597200,3929956,,
2024,IND,DT,13695,"Bryan, Taven",JAC,2018,820420,,30999,2131567,,76,70,12470,3971d35c-17f6-400e-8970-86bbf92cc744,29,291,1,Florida,13123,826520400,3115249,,
2024,BAL,LB,13696,"Smith, Roquan",CHI,2018,879092,,30978,2180472,,73,,12644,3291c582-9377-4bc2-8ee5-61d887873797,8,235,1,Georgia,13113,860475600,3915189,roquansmith/2560877,
2024,CHI,LB,13697,"Edmunds, Tremaine",BUF,2018,883981,,30986,2186270,,76,49,12612,88976fed-0ffd-40a8-98ea-0c6c55010000,16,251,1,Virginia Tech,13121,894085200,,,
2024,FA,LB,13698,"Jefferson, Malik",CIN,2018,867820,,31048,2180788,,74,52,12506,c3e579cc-6693-47c4-91a9-b688935ae048,14,241,3,Texas,13142,848034000,3821576,,
2024,FA,LB,13699,"Evans, Rashaan",TEN,2018,835801,,30992,2139770,,74,54,12879,0813c5eb-608c-4a6d-8bfb-ed3538767e90,22,232,1,Alabama,13126,815806800,3126349,,
2024,TEN,DE,13700,"Landry, Harold",TEN,2018,824211,,31011,2130978,,74,2,12883,60d5e71e-e127-463b-8e6b-26a7dac3db76,9,252,2,Boston College,13119,833950800,3122793,,
2024,CAR,LB,13702,"Jewell, Josey",DEN,2018,740719,,31076,2071690,,73,47,12968,a473e7a2-8f31-43ad-b87f-c39e6635f1b0,6,236,4,Iowa,13155,788331600,3040150,,
2024,ATL,DE,13703,"Carter, Lorenzo",NYG,2018,837831,,31036,2139696,,77,54,12921,074acf5e-748f-4d42-9875-0090f1480bec,2,265,3,Georgia,13157,818571600,3128715,,
2024,SEA,DE,13704,"Nwosu, Uchenna",LAC,2018,835906,,31018,2139618,,74,7,12844,40941261-cfd0-4e8d-b895-21fb7e20b407,16,265,2,USC,13185,851749200,3120358,,
2024,TEN,LB,13706,"Baker, Jerome",MIA,2018,878787,,31043,2179794,,74,17,12596,53e7c80e-8bf9-4ab2-ab3e-80cb556ea784,9,232,3,Ohio State,13225,851490000,3915507,,
2024,CLE,CB,13707,"Ward, Denzel",CLE,2018,878783,,30974,2179829,,71,21,12572,aefdc3d3-0851-4782-b298-f06f137d42c9,4,190,1,Ohio State,13124,862203600,3915535,,
2024,NYJ,S,13709,"Oliver, Isaiah",ATL,2018,882705,,31028,2185537,,72,26,12581,83d45661-2687-4ca9-ac45-91beac7b7082,26,202,2,Colorado,13135,844059600,3915437,,
2024,DET,CB,13710,"Davis, Carlton",TBB,2018,880536,,31033,2183962,,73,7,12531,2df83b38-7b2b-4aea-91ee-bfc5974486a1,31,206,2,Auburn,13138,852008400,3916923,,
2024,FA,CB,13711,"Wallace, Levi",FA,2018,843819,,31603,2146458,,72,39,12843,3cd88d26-6c80-47a1-a044-9164fa96459a,,179,,Alabama,13385,802933200,3133440,,
2024,PIT,S,13713,"Fitzpatrick, Minkah",MIA,2018,884043,,30981,2186316,,73,29,12624,1aede0b9-557c-444d-9a2f-4cc690e1563c,11,207,1,Alabama,13115,848206800,3925345,,
2024,LAC,S,13714,"James, Derwin",LAC,2018,867045,,30987,2179267,,74,3,12464,01c52412-7257-4213-b8b3-effa7c5dd5c7,17,215,1,Florida State,13120,839048400,3691739,,
2024,IND,S,13715,"Harrison, Ronnie",JAC,2018,868088,,31063,2180568,,74,36,12625,9b96ef63-04bd-41ae-b59c-acc0f2561d19,29,207,3,Alabama,13147,861339600,3859006,,
2024,FA,S,13716,"Edmunds, Terrell",PIT,2018,836934,,30998,2139162,,73,48,12613,e4739abd-d524-4857-85fc-ed4845462817,28,217,1,Virginia Tech,13211,853736400,3124067,terrelledmunds/2560712,
2024,KCC,S,13717,"Reid, Justin",HOU,2018,884954,,31038,2186838,,73,21,12606,bb9db665-7f9f-425d-9e4b-df78c65c8b97,4,207,3,Stanford,13133,855982800,3931399,,
2024,LVR,PK,13718,"Carlson, Daniel",MIN,2018,744439,,31137,2079862,,77,8,12842,7bb70550-c28a-4e47-9a13-cc0c0fef8b38,30,215,5,Auburn,13275,790837200,,,
2024,CAR,PK,13719,"Pineiro, Eddy",CHI,2018,910383,,31482,2221833,,71,4,12582,1c50997f-c56e-47f9-a750-33ab100ed28b,,190,,Florida,13655,810968400,4034949,,
2024,WAS,DT,13723,"Payne, Da'Ron",WAS,2018,884053,,30983,2186325,,75,94,12618,0a1be8da-5839-4768-bfe5-9fec74908268,13,320,1,Alabama,13130,864709200,,,
2024,FA,WR,13724,"James, Richie",SFO,2018,822644,,31210,2132282,,69,17,12579,4aae1781-1eec-48c0-b41f-e4fee61c3c32,22,185,7,Middle Tennessee State,13336,810277200,3122899,,
2024,TBB,RB,13726,"Edmonds, Chase",ARI,2018,832900,,31104,2137507,,69,22,12667,d8d9b161-7ef4-42bf-89b7-7edf806a0ad1,34,201,4,Fordham,13255,829371600,3119195,,
2024,FA,LB,13727,"Vander Esch, Leighton",DAL,2018,838540,,30989,2142424,,76,55,12479,b6ab79d0-cbb6-4e2c-8a9d-2e4a092325bc,19,256,1,Boise State,13118,823755600,3138677,,
2024,GBP,CB,13730,"Alexander, Jaire",GBP,2018,868006,,30988,2181152,,70,23,12549,db9fa46f-f0f6-40b8-a207-60d46173d7e1,18,196,1,Louisville,13125,855464400,3895429,,
2024,ATL,CB,13731,"Hughes, Mike",MIN,2018,866055,,31000,2179346,,70,21,12590,1f181c47-ad84-4758-a295-4c4f5c56120f,30,190,1,Central Florida,13131,855637200,3895841,,
2024,FA,LB,13733,"Leonard, Shaquille",IND,2018,786728,,31006,2093164,,74,50,12845,f9a138e3-829d-442f-8345-43d1cdbac225,4,234,2,South Carolina State,13193,806821200,3056362,,
2024,HOU,S,13736,"Stewart, M.J.",TBB,2018,823096,,31023,2130954,,71,29,12836,3d405d21-bfdd-4495-afe3-9e96d1972ee2,21,205,2,North Carolina,13166,811227600,3116679,,
2024,ATL,S,13737,"Bates, Jessie",CIN,2018,884318,,31024,2186390,,73,3,12564,89c84a59-18ad-4aeb-8879-d4ba7dd1491e,22,210,2,Wake Forest,13136,856933200,3919512,,
2024,PIT,CB,13738,"Jackson, Donte",CAR,2018,865566,,31025,2180625,,70,26,12610,9dc1308a-5cf2-45c1-b5ad-fc64fff3e94f,23,180,2,LSU,13144,815806800,3843769,,
2024,CIN,DT,13742,"Hill, B.J.",NYG,2018,820878,,31039,2146581,,75,92,12815,5c24d0c5-076c-4db5-9bd0-e67f7c42ad50,5,311,3,North Carolina State,13194,798354000,3116748,,
2024,SFO,LB,13743,"Warner, Fred",SFO,2018,839576,,31040,2142098,,75,54,12769,75a74283-5ab6-49d4-bf2f-e6fcaf91ec36,6,230,3,BYU,13159,848379600,3138826,,
2024,NOS,DT,13744,"Shepherd, Nathan",NYJ,2018,1107500,,31042,2913945,,76,93,12814,4be6de2f-0a6c-43fc-a91f-d01cdb5dca6c,8,315,3,Fort Hays State,13184,750142800,4076951,,
2024,KCC,DT,13745,"Nnadi, Derrick",KCC,2018,835001,,31045,2138996,,73,91,12971,a1182eb3-26cb-4d34-b29a-df673973f08b,11,317,3,Florida State,13233,831618000,3122930,,
2024,FA,DE,13746,"Green, Rasheem",SEA,2018,880028,,31049,2180323,,76,97,12632,9912fa7a-040d-40cf-99b5-0a7a28e0ba1a,15,279,3,USC,13150,863672400,3912562,,
2024,FA,S,13747,"Walker, Tracy",DET,2018,736992,,31052,2064676,,73,35,12747,6b8cdb8a-db1d-4a3f-85dc-37cedef65c0a,18,206,3,Louisiana-Lafayette,13234,791614800,3042499,,
2024,ARI,DT,13748,"Jones, Justin",LAC,2018,832421,,31054,2146582,,75,98,12785,c82a3f67-90b7-4cc8-ac3b-e6cf469cc541,20,300,3,NC State,13235,841208400,3116746,,
2024,PHI,LB,13750,"Burks, Oren",GBP,2018,744650,,31058,2079819,,75,42,12919,ab9bd5b1-eaf9-4f2d-8acd-fbc143980b17,24,233,3,Vanderbilt,13227,795762000,3051746,,
2024,CHI,S,13752,"Moore, Tarvarius",SFO,2018,914654,,31065,2240631,,73,30,12985,55414554-e550-435e-a108-6047a9318e0a,31,208,3,Southern Miss,13237,840171600,4039278,,
2024,CLE,TE,13753,"Akins, Jordan",HOU,2018,838396,,31068,2142712,,76,88,12568,0cb5a32a-a340-4671-ba2a-93f5fa6aee8d,34,245,3,UCF,13238,703659600,3128452,,
2024,SFO,CB,13754,"Yiadom, Isaac",DEN,2018,824196,,31069,2130980,,73,27,12778,5bde0a71-c7ec-465f-ad35-c195e1d10b29,35,188,3,Boston College,13154,824792400,3122797,,
2024,WAS,DE,13755,"Holmes, Jalyn",MIN,2018,836105,,31072,2139272,,77,96,12812,9b8e379d-2362-415f-b51d-ec3b8bedda93,2,283,4,Ohio State,13240,822546000,3121414,,
