year,draft_team,name,position,id,team,stats_global_id,draft_year,twitter_username,stats_id,cbs_id,fleaflicker_id,status,jersey,college,weight,rotowire_id,sportsdata_id,height,rotoworld_id,draft_round,espn_id,birthdate,nfl_id,draft_pick
2019,PHI,"Graham, Brandon",DE,9826,PHI,336730,2010,brandongraham55,23988,1116725,,,55,Michigan,265,6571,b3e41b52-a8aa-4be8-8513-8ede6f3f83d3,74,5756,1,13239,576046800,brandongraham/496788,13
2019,MIN,"Griffen, Everson",DE,9828,MIN,399305,2010,EGriff97,24075,1244469,6706,,97,Southern Cal,273,6572,54475db4-f0e8-4513-bcc8-7e76362c19f7,75,5615,4,13373,567147600,eversongriffen/496790,2
2019,SEA,"Thomas, Earl",S,9829,BAL,399526,2010,Earl_Thomas,23989,1245247,,,29,Texas,202,6645,4094730d-a3ad-4c7e-a899-a3c8001748d9,70,5703,1,13251,610520400,earlthomas/2508080,14
2019,SEA,"Tate, Golden",WR,9831,NYG,400490,2010,ShowtimeTate,24035,1265470,,,15,Notre Dame,191,6389,c88d9352-b835-45ed-a909-1cfec09a58bc,71,5583,2,13217,586501200,goldentate/497326,28
2019,NYG,"Pierre-Paul, Jason",DE,9833,TBB,504295,2010,DatBoyJPP,23990,1692882,,,90,South Florida,270,6568,e56569f1-eaf4-473b-b92c-fc5c84cc7338,77,5681,1,13256,599634000,jasonpierre-paul/496843,15
2019,CIN,"Gresham, Jermaine",TE,9838,FA,333278,2010,,23996,1123667,,,84,Oklahoma,260,6455,b44773b9-af17-4d6c-a453-132e20849712,77,5549,1,13228,582440400,jermainegresham/497238,21
2019,SFO,"Bowman, Navorro",LB,9840,FA,326576,2010,NBowman53,24066,1117602,,,53,Penn State,242,6600,feac253c-6824-430d-ad66-b1dd78c5807c,72,5648,3,13262,580798800,navorrobowman/2508088,27
2019,NOS,"Robinson, Patrick",CB,9841,NOS,323505,2010,,24007,1116562,,,21,Florida State,191,6620,24a847e7-8a4e-4123-967c-bd6145d9c3ec,71,5845,1,13238,557989200,patrickrobinson/2508084,32
2019,CAR,"LaFell, Brandon",WR,9843,FA,303885,2010,Blafell1,24053,558591,,,19,LSU,210,6503,5707d2b0-ea9e-4a5e-8289-9d52197301d9,75,5188,3,12576,531464400,brandonlafell/497302,14
2019,NEP,"McCourty, Devin",S,9846,NEP,300592,2010,McCourtyTwins,24002,563691,,,32,Rutgers,195,6621,88d2dbf4-3b9f-43ea-bac6-a8722cb24f43,70,5824,1,13236,555829200,devinmccourty/494287,27
2019,IND,"Hughes, Jerry",DE,9853,BUF,322863,2010,Iam_jerryhughes,24006,1125969,,,52,TCU,254,6576,f40e0707-1bf5-44d4-b447-7c03255aa423,74,5838,1,13245,587451600,jerryhughes/496796,31
2019,HOU,"Jackson, Kareem",S,9861,DEN,400131,2010,ReemBoi25,23995,1273346,6567,,27,Alabama,196,6622,f7b49d9d-2ce4-459f-8065-fa3b52d28069,70,5732,1,13254,576651600,kareemjackson/496735,20
2019,GBP,"Burnett, Morgan",S,9864,CLE,398652,2010,MoBetta_42,24046,1242890,,,42,Georgia Tech,210,6648,409377a4-293c-4eee-a9d1-02a46449a540,73,5708,3,13264,600670800,morganburnett/496727,7
2019,DAL,"Lee, Sean",LB,9866,DAL,316771,2010,,24030,565762,,,50,Penn State,245,6601,439874cf-4057-4a7b-922b-f77a90a5bba2,74,5876,2,13284,522392400,seanlee/496937,23
2019,CIN,"Atkins, Geno",DT,9868,CIN,332743,2010,GenoSacks,24095,1114813,6655,,97,Georgia,300,6589,2beaf8a8-ccf1-4500-a941-33ffc8141d60,73,5749,4,13311,575528400,genoatkins/496762,22
2019,JAC,"Alualu, Tyson",DE,9875,PIT,324269,2010,,23985,559518,6555,,92,California,304,6590,1aa8d83f-c084-4893-b9b0-b1296ec822f1,75,5873,1,13233,547794000,tysonalualu/496760,10
2019,DEN,"Thomas, Demaryius",WR,9884,NYJ,335172,2010,DemaryiusT,23997,1114965,,,88,Georgia Tech,225,6440,6e444737-a1e1-4ddd-b963-cd6a9496fde0,75,5700,1,13216,567406800,demaryiusthomas/497328,24
2019,FA,"Blount, LeGarrette",RB,9898,FA,450778,2010,LG_Blount,24318,1620455,,,29,Oregon,247,6482,f5d20030-d934-45e3-8282-e34c6c83ad84,72,5854,,13213,534142800,legarretteblount/497149,
2019,CLE,"McCoy, Colt",QB,9899,WAS,306296,2010,ColtMcCoy,24060,584648,,,12,Texas,212,6444,3699dfd9-d437-43f7-b674-adbb31e7e64b,73,5699,3,13199,526280400,coltmccoy/497123,21
2019,NEP,"Gronkowski, Rob",TE,9902,FA*,381091,2010,RobGronkowski,24017,1244303,,,87,Arizona,268,6443,2142a164-48ad-47d6-bb27-0bc58c6b2e62,78,5729,2,13229,611125200,robgronkowski/497240,10
2019,NYG,"Joseph, Linval",DT,9904,MIN,402468,2010,,24021,1265317,6617,,93,East Carolina,328,6681,6c48b2a7-924e-43ec-bcd9-f1cda06b2332,76,5867,2,13281,592462800,linvaljoseph/496802,14
2019,BAL,"Dickson, Ed",TE,9912,SEA,296060,2010,EdDickson84,24045,565631,,,84,Oregon,250,6530,46bb9a85-523c-4530-95c3-2c2a9737e65f,76,5840,3,13272,554187600,eddickson/497224,6
2019,HOU,"Mitchell, Earl",DT,9917,SFO,335012,2010,EarlMitchell90,24056,1113447,,,75,Arizona,310,6683,c9fe00a2-7620-49f3-a744-7d04c5b30560,75,5884,3,13288,559544400,earlmitchell/496822,17
2019,PIT,"Sanders, Emmanuel",WR,9918,SFO,324216,2010,E_Sanders88,24057,564943,,,1,Southern Methodist,180,6523,fd4e8681-f2f4-47c7-b954-a72be9b1ca00,71,5885,3,13295,542955600,emmanuelsanders/497322,18
2019,ATL,"Peters, Corey",DT,9919,ARI,333992,2010,CoreyPeters91,24058,1116940,,,98,Kentucky,335,6682,a50e3085-370b-4fd2-b79a-28d3b9c5c1c7,75,5886,3,13292,581749200,coreypeters/496841,19
2019,ARI,"Roberts, Andre",WR,9921,BUF,329031,2010,AndreRoberts,24063,1746418,6634,,18,Citadel,195,6506,9691f874-be36-4529-a7eb-dde22ee4a848,71,5888,3,13226,568702800,andreroberts/497320,24
2019,NOS,"Graham, Jimmy",TE,9925,GBP,295918,2010,TheJimmyGraham,24070,1691166,,,80,Miami,265,6532,fd85786d-3900-4dc0-9b30-334ee30413ed,79,5842,3,13232,533192400,jimmygraham/497236,31
2019,NOS,"Woods, Al",DT,9940,SEA,323244,2010,,24098,1116455,6806,,96,LSU,309,6714,7011a0e7-f402-4bc0-bba3-b31d3613e47f,76,5903,4,13493,543646800,alwoods/496881,25
2019,FA,"Hoomanawanui, Michael",TE,9946,FA,333398,2010,,24108,1115114,,,84,Illinois,265,6535,add7a245-2444-491f-bdfb-b1b0d76f6a28,76,5909,5,13387,583995600,michaelhoomanawanui/497246,1
2019,SEA,"Chancellor, Kam",S,9947,FA,333474,2010,Kam_Chancellor,24109,1130628,,,31,Virginia Tech,225,6651,1f49b95a-97cb-426e-8bd0-aeeb4b5b0ad1,75,5910,5,13336,576046800,kamchancellor/494257,2
2019,KCC,"Lewis, Kendrick",S,9948,FA,334724,2010,klewis23,24112,1137460,,,28,Mississippi,205,6653,07ab211c-4733-4336-b59a-2137f3efe5e8,72,5911,5,13404,582440400,kendricklewis/494277,5
2019,MIA,"Jones, Reshad",S,9966,MIA,332753,2010,reshadjones9,24139,1114935,6722,,20,Georgia,215,6650,76f95387-3bc1-4756-a714-a4b1a93f23ff,73,5649,5,13395,572763600,reshadjones/496739,32
2019,PIT,"Brown, Antonio",WR,9988,FA*,406214,2010,AntonioBrown84,24171,1272852,,,81,Central Michigan,185,6454,16e33176-b73e-49b7-b0aa-c405b47a706e,70,5698,6,13934,584514000,antoniobrown/2508061,26
2019,MIN,"Webb, Joe",QB,9992,HOU,296439,2010,JoeWebb_14,24175,1746655,,,14,UAB,230,6674,250199f2-1387-4b55-b96f-17fedea6db7f,76,5857,6,13484,532328400,joewebb/1037347,30
2019,TBB,"Watson, Dekoda",LB,10005,SEA,323510,2010,,24193,1116572,6797,,56,Florida State,245,6606,680fd5cf-3bdc-4317-bc99-cbd97fbebeb3,74,5967,7,13482,573368400,dekodawatson/496961,10
2019,PHI,"Coleman, Kurt",S,10026,BUF,323624,2010,k4coleman,24219,1117486,6674,,28,Ohio State,208,6822,f1cff356-8de9-4589-8522-40922fecfad7,71,6000,7,13340,583736400,kurtcoleman/494261,37
2019,FA,"Church, Barry",S,10074,FA,324487,2010,BarryChurch42,24603,1128845,7175,,42,Toledo,218,7057,ad9a6262-7df3-41a8-9753-b89866f5cd0e,74,6363,,13338,571554000,barrychurch/494259,
2019,FA,"Ivory, Chris",RB,10077,FA,335112,2010,ivory33,24400,1272286,,,33,Washington State,223,6833,72f5a27a-544f-468a-b10b-89a1fc5d0e9f,72,6168,,13587,575010000,chrisivory/2507999,
2019,FA,"Shields, Sam",CB,10084,FA,323404,2010,,24508,1116667,,,37,Miami,178,7017,74b40266-cab7-4c5f-9f72-b560f7457a55,71,6268,,13769,565938000,samshields/1037374,
2019,FA,"Zombo, Frank",LB,10099,FA,287527,2010,,24507,559515,7170,,51,Central Michigan,254,7021,7853d82d-7c4b-4275-8ade-f8b96dd89bf5,75,6267,,13779,541918800,frankzombo/2507948,
2019,FA,"McManis, Sherrick",CB,10103,CHI,332244,2010,SherrickM,24120,1117294,6743,,27,Northwestern,193,6732,6bc584ed-82c0-486f-962d-377be6ae8469,73,5918,,13419,566888400,sherrickmcmanis/494289,
2019,FA,"Love, Kyle",DT,10111,CAR,332304,2010,,24294,1116474,,,77,Mississippi State,310,6973,f0d837e0-54e6-496d-9334-e2d6365d16d6,73,6069,,13608,532674000,kylelove/2507837,
2019,FA,"Stewart, Darian",S,10122,TBB,332881,2010,,24590,1116705,,,27,South Carolina,214,7144,4a8190f6-039d-485b-8d51-7f98368b02e1,71,6350,,13645,586674000,darianstewart/494307,
2019,FA,"Paulsen, Logan",TE,10123,FA,300115,2010,,24608,559624,,,82,UCLA,268,6871,518c96c5-65bb-4559-8074-9cdb2ca32f99,77,6368,,13726,541314000,loganpaulsen/2507828,
2019,FA,"Mclendon, Steve",DT,10143,NYJ,291557,2009,,9673,1675182,6470,,96,Troy,310,7168,cee49408-2e91-487a-a8ec-d3314ebf539d,75,5684,,12895,505112400,stevemclendon/2507590,
2019,FA,"Brock, Tramaine",CB,10149,TEN,447403,2010,T26Brock,24578,1620001,,,20,Belhaven,188,7140,688f7a3b-4d66-4fcf-802d-6a3cb133ea30,72,6338,,13681,588056400,tramainebrock/2507917,
2019,FA,"Sendejo, Andrew",S,10220,MIN,339359,2010,Asendejo,24759,1786001,,,42,Rice,210,7214,39ee3bee-1177-49cd-a78b-7a790ffd0b84,73,6429,,13939,558162000,andrewsendejo/2525323,
2019,FA,"Rey, Vincent",LB,10224,FA,334037,0,VinnyRey,24336,1114353,7074,,57,Duke,240,7215,e232b84c-2e05-494a-98ac-69489544d16f,72,6106,,13766,557902800,vincentrey/2507843,
2019,FA,"Bush, Rafael",S,10244,FA,303006,2010,rbush36,24259,1732362,,,20,South Carolina State,203,6909,422f9f66-97d7-4bae-9840-24b3a24655e8,71,6037,,13544,547794000,rafaelbush/2507817,
2019,FA,"Sherels, Marcus",CB,10250,MIN,334435,2010,,24685,1243766,7264,,35,Minnesota,175,7236,4f799675-2b27-4437-9acc-bc4e0c73ef0f,70,6447,,13843,559976400,marcussherels/2508007,
2019,FA,"Rivera, Ron",Coach,10253,WAS,0,0,RiverboatRonHC,21576,,,,,,,,98406ad1-427c-4da0-9335-4fbb6abccd49,,,,,,,
2019,FA,"Shurmur, Pat",Coach,10254,FA,0,0,,,,,,,,,,,,9479,,,,,
2019,ARI,"Peterson, Patrick",CB,10260,ARI,465739,2011,RealPeterson21,24792,1632296,,,20,LSU,203,7300,9f3b934e-52d6-4e16-ae92-d3e60be10493,73,6481,1,13980,647672400,patrickpeterson/2495504,5
2019,CIN,"Green, A.J.",WR,10261,CIN,458093,2011,ajgreen_18,24791,1673207,,,18,Georgia,210,7241,c9701373-23f6-4058-9189-8d9c085f3c49,76,6438,1,13983,586328400,a.j.green/2495450,4
2019,JAC,"Gabbert, Blaine",QB,10262,TBB,463393,2011,BlaineGabbert,24797,1630777,7368,,9,Missouri,235,7248,de816e24-8442-49a4-99cd-dde7e7c05863,76,6451,1,13987,624430800,blainegabbert/2495441,10
2019,TBB,"Clayborn, Adrian",DE,10263,ATL,332343,2011,AJaClay,24807,1115762,7365,,94,Iowa,280,7417,072ec285-1430-48d4-9342-5a1b9af527f3,75,6515,1,13965,584168400,adrianclayborn/2495140,20
2019,NYG,"Amukamara, Prince",CB,10264,CHI,406346,2011,PrinceAmukamara,24806,1263300,,,20,Nebraska,204,7509,f1879cfa-4c07-4140-9da0-c7ebe9af2dfd,72,6494,1,13975,613112400,princeamukamara/2495108,19
2019,BUF,"Dareus, Marcell",DT,10265,JAC,465602,2011,marcelldareus,24790,1632200,,,99,Alabama,331,7462,f44b4942-1de1-41d7-a8f5-c44552e7c336,75,6472,1,13992,627368400,marcelldareus/2495478,3
2019,PIT,"Heyward, Cameron",DE,10266,PIT,397533,2011,CamHeyward,24818,1243804,7370,,97,Ohio State,295,7449,9779acc7-ed88-4a16-b78d-230ace9ec3eb,77,6510,1,13977,610434000,cameronheyward/2508109,31
2019,DEN,"Miller, Von",LB,10267,DEN,409742,2011,Millerlite40,24789,1620879,7377,,24,Texas A&M,250,7421,cc9528c4-3a18-4d3f-8d8f-cfef4dcd2d38,75,6500,1,13976,606891600,vonmiller/2495202,2
2019,STL,"Quinn, Robert",DE,10269,DAL,463653,2011,RQuinn94,24801,1630332,7382,,94,North Carolina,260,7418,57bd3249-bae3-4e13-b4d6-f86dbc4978e7,76,6557,1,13984,643006800,robertquinn/2495485,14
2019,ATL,"Jones, Julio",WR,10271,ATL,456614,2011,juliojones_11,24793,1623794,,,80,Alabama,220,7242,0b3217b9-ba37-4222-95cb-a7a222441e8b,75,6475,1,13982,602917200,juliojones/2495454,6
2019,HOU,"Watt, J.J.",DE,10272,HOU,403362,2011,JJWatt,24798,1631198,,,99,Wisconsin,288,7323,dc11299d-6c24-4048-8b2f-f929e4ed0b92,77,6469,1,13979,606546000,j.j.watt/2495488,11
2019,CAR,"Newton, Cam",QB,10273,CAR,380750,2011,CameronNewton,24788,1273186,,,1,Auburn,245,7257,214e55e4-a089-412d-9598-a16495df0d25,77,6491,1,13994,610866000,camnewton/2495455,1
2019,KCC,"Bailey, Allen",DE,10275,ATL,398103,2011,AllenBailey57,24873,1272275,7394,,93,Miami,288,7450,750c6332-6848-4303-9916-a6ed49833a56,75,6538,3,14020,606805200,allenbailey/2495116,22
2019,NOS,"Ingram, Mark",RB,10276,BAL,456613,2011,MarkIngram22,24815,1623793,,,22,Alabama,215,7244,f336567d-44a9-4245-8452-1dd485fd70fb,69,6471,1,13981,630219600,markingram/2495466,28
2019,KCC,"Houston, Justin",DE,10277,IND,409479,2011,JHouston50,24857,1620558,7417,,52,Georgia,270,7476,98841eb4-0f2a-4073-bc91-0fa8548b305b,75,6556,3,14048,601362000,justinhouston/2495493,6
2019,WAS,"Kerrigan, Ryan",LB,10280,WAS,400301,2011,RyanKerrigan91,24803,1243851,,,90,Purdue,265,7448,a25f92e6-6e67-4463-a32f-77976807b3d8,76,6495,1,13973,587710800,ryankerrigan/2495190,16
2019,SDC,"Liuget, Corey",DT,10285,BUF,464253,2011,CoreyLiuget,24805,1630900,7375,,51,Illinois,300,7463,ac540ab1-95e1-48a2-ac93-6c0037c5a026,74,6564,1,13989,637736400,coreyliuget/2495483,18
2019,BAL,"Smith, Torrey",WR,10289,FA,399548,2011,TorreySmithWR,24845,1242961,,,11,Maryland,205,7251,a735765c-3ca8-4557-b06e-a30fd415982c,72,6442,2,14032,601794000,torreysmith/2495459,26
2019,NOS,"Jordan, Cameron",DE,10292,NOS,401762,2011,camjordan94,24811,1272992,,,94,California,287,7447,543e5e1e-50e5-482d-a6ad-498d7fab497e,76,6507,1,13971,616050000,cameronjordan/2495184,24
2019,BAL,"Smith, Jimmy",CB,10294,BAL,332611,2011,RealJimmySmith,24814,1114290,,,22,Colorado,210,7511,c3d6c803-1c91-4bd9-956c-7f6c292558c5,74,6558,1,13963,585896400,jimmysmith/2508107,27
2019,SFO,"Kaepernick, Colin",QB,10297,FA*,323273,2011,Kaepernick7,24823,1130583,,,7,Nevada,230,7353,068b70bc-9558-4e99-b729-754fd28937ed,76,6530,2,14001,562914000,colinkaepernick/2495186,4
2019,ATL,"Rodgers, Jacquizz",RB,10300,FA,458097,2011,Qui22Rodgers,24932,1631866,7566,,37,Oregon St.,195,7253,91a95850-9514-49d5-b2b0-f8e21156daa0,67,6482,5,14193,634280400,jacquizzrodgers/2495471,14
2019,DAL,"Murray, DeMarco",RB,10302,FA,333272,2011,DeMarcoMurray,24858,1123691,,,29,Oklahoma,220,7359,478ae115-d220-424e-af45-56137f163d3a,73,6585,3,14005,571640400,demarcomurray/2495207,7
2019,NEP,"Vereen, Shane",RB,10303,FA,401726,2011,ShaneVereen34,24843,1273006,7450,,35,California,205,7250,600ae879-d95a-4ac4-ae4e-72c05a05f1ad,70,6445,2,14017,604818000,shanevereen/2495473,24
2019,GBP,"Cobb, Randall",WR,10308,DAL,465949,2011,rcobb18,24851,1632091,7401,,18,Kentucky,192,7256,3283f152-d373-43b3-b88f-f6f261c48e81,70,6497,2,14053,651301200,randallcobb/2495448,32
2019,MIN,"Rudolph, Kyle",TE,10312,MIN,469472,2011,KyleRudolph82,24830,1633122,,,8,Notre Dame,265,7246,1059e9dc-97df-4643-9116-883a0573d8b1,78,6459,2,14054,626590800,kylerudolph/2495438,11
2019,CIN,"Dalton, Andy",QB,10313,CIN,322858,2011,andydalton14,24822,1125961,,,14,TCU,220,7355,d2a0e5af-3850-4f16-8e40-a0b1d15c2ce1,74,6493,2,14012,562482000,andydalton/2495143,3
2019,NYJ,"Wilkerson, Muhammad",DE,10314,FA,469180,2011,mowilkerson,24817,1630571,7391,,96,Temple,315,7464,3877e0ba-222f-4bd2-887c-1db8f1a5e7d1,76,6464,1,13985,625035600,muhammadwilkerson/2495490,30
2019,HOU,"Reed, Brooks",LB,10315,ARI,335014,2011,Brooksreed58,24829,1113452,7441,,50,Arizona,254,7451,b6782b61-89e1-4a9d-9ad1-7715eb6ff628,75,6539,2,13997,541486800,brooksreed/2495218,10
2019,STL,"Kendricks, Lance",TE,10318,LAC,332066,2011,,24834,1117803,7425,,81,Wisconsin,250,7412,27921351-a775-4649-bd49-7b4c486d1ba2,75,6614,2,14007,570517200,lancekendricks/2495187,15
2019,CLE,"Sheard, Jabaal",DE,10320,IND,397948,2011,jabaalsheard,24824,1243192,,,93,Pittsburgh,268,7452,7bad73a1-c023-4b53-bd4c-dedf18480b8a,75,6597,2,14036,610779600,jabaalsheard/2495228,5
2019,DAL,"Carter, Bruce",LB,10321,FA,323334,2011,BruceCarter54,24827,1242983,7399,,55,North Carolina,240,7477,6fbd5f30-db84-4c38-98ea-69631bdbc53f,74,6590,2,14026,572245200,brucecarter/2495136,8
2019,WAS,"Jenkins, Jarvis",DE,10322,FA,401824,2011,Jarvis99jenkins,24828,1262942,7422,,94,Clemson,300,7470,5c453cab-dfd6-4c8f-ad31-f872229c6e06,76,6613,2,14019,577861200,jarvisjenkins/2495178,9
2019,SDC,"Gilchrist, Marcus",S,10324,FA,401728,2011,mgilchr,24837,1262941,7412,,31,Clemson,200,7527,80cd039e-08e5-48ef-935d-ac46db36460d,70,6615,2,14018,597560400,marcusgilchrist/2495153,18
2019,CAR,"McClain, Terrell",DE,10329,FA,403290,2011,,24852,1279455,,,90,South Florida,302,7474,97d98203-7785-4286-b01c-2611c6f5a44e,74,6618,3,14014,585378000,terrellmcclain/2495311,1
2019,BUF,"Sheppard, Kelvin",LB,10332,FA,323237,2011,KelvinSheppard,24855,1116449,7446,,51,LSU,249,7498,7190fb71-0916-4f9d-88a0-8c1a8c1c9d0d,74,6620,3,13995,568098000,kelvinsheppard/2495229,4
2019,NEP,"Ridley, Stevan",RB,10334,FA,381639,2011,StevanRidley,24860,1244982,7443,,22,LSU,220,7361,170b4c5f-a345-4899-8d81-e8982b0f3d65,71,6487,3,14028,601880400,stevanridley/2495470,9
2019,TEN,"Casey, Jurrell",DE,10335,TEN,459332,2011,Jurrellc,24864,1631879,,,99,USC,305,7469,31b604a7-4f2e-4cfd-b040-5d749f7f5d5b,73,6440,3,14047,628837200,jurrellcasey/2495476,13
2019,TBB,"Foster, Mason",LB,10339,FA,399915,2011,Mason_Foster,24871,1273119,7408,,54,Washington,250,7478,f9354bca-514d-4f8d-97b2-5c6ed471edff,73,6601,3,14023,604731600,masonfoster/2495281,20
2019,SDC,"Wright, Shareece",CB,10341,HOU,322844,2011,ShareeceWright,24876,1117679,7455,,43,USC,184,7517,221abfe3-f41c-4c1f-aa88-ca06fc57ed8e,71,6606,3,14010,544856400,shareecewright/2495251,25
2019,CHI,"Conte, Chris",S,10344,FA,401723,2011,ChrisConte47,24880,1272978,7402,,23,California,203,7539,c10e08b6-33a7-4233-8628-29b40d1183ea,74,6629,3,14016,604213200,chrisconte/2495272,29
2019,SEA,"Wright, K.J.",LB,10350,SEA,400107,2011,KJ_WRIGHT34,24886,1273493,,,34,Mississippi St.,246,7483,93ff0e6f-fee3-41d1-a913-6111cd9ebef1,76,6633,4,14140,617173200,k.j.wright/2495252,2
2019,BUF,"Searcy, Da'Norris",S,10351,FA,400052,2011,DSearcy25,24887,1243007,7579,,21,North Carolina,205,7537,d0840d54-b383-4e26-9055-5a57067951e5,71,6634,4,14143,595659600,da'norrissearcy/2495339,3
2019,ARI,"Acho, Sam",LB,10353,TBB,399354,2011,TheSamAcho,24890,1245216,7457,,74,Texas,259,7454,94cbc2c8-07e4-4779-851b-b657b46a7920,75,6586,4,14152,589525200,samacho/2495101,6
2019,TBB,"Stocker, Luke",TE,10354,ATL,334186,2011,LukeStocker88,24891,1125485,7589,,88,Tennessee,253,7413,5b712aed-201c-43dd-b978-b7b6ef91178e,77,6552,4,14099,585118800,lukestocker/2495234,7
2019,OAK,"Jones, Taiwan",RB,10368,HOU,386116,2011,TaiwanJonesNFL,24912,1682469,,,36,Eastern Washington,195,7324,adadafa1-dc37-486d-8538-7db1e1b5f71e,72,6499,4,14167,585896400,taiwanjones/2495467,28
2019,NYJ,"Powell, Bilal",RB,10369,NYJ,403060,2011,,24913,1265393,,,29,Louisville,204,7367,4a38cda2-e92f-47f8-b324-0c34e09d83f2,70,6594,4,14129,593931600,bilalpowell/2495328,29
2019,GBP,"House, Davon",CB,10374,FA,410959,2011,DavonHouse,24918,1620126,,,31,New Mexico St.,195,7518,bb6c7928-54f1-43bd-bf14-f2645644dda9,72,6574,4,14157,616050000,davonhouse/2495170,34
2019,ARI,"Sherman, Anthony",RB,10378,KCC,400947,2011,Shermanator35,24923,1277500,,,42,Connecticut,242,7560,e033ce15-9fc5-430b-90e2-90dfe52b21c1,70,6650,5,14135,597819600,anthonysherman/2495340,5
2019,CLE,"Skrine, Buster",CB,10379,CHI,387769,2011,BusterSkrine,24924,1687803,,,24,Tennessee-Chattanooga,185,7623,639ff90f-285c-44a7-ba8d-6a47d0ecff71,69,6651,5,14139,609570000,busterskrine/2495343,6
2019,PHI,"Lewis, Dion",RB,10389,TEN,494724,2011,DionLewis28,24936,1664753,,,33,Pittsburgh,195,7364,b25ba2bd-80bd-4295-9034-cf9242fb207b,68,6483,5,14198,654411600,dionlewis/2495469,18
2019,NYJ,"Kerley, Jeremy",WR,10392,FA,400313,2011,JKerley_11,24940,1273689,7530,,10,TCU,188,7392,769d7178-df4e-4127-8166-8116165921e8,69,6551,5,14151,596869200,jeremykerley/2495189,22
2019,SEA,"Sherman, Richard",CB,10393,SFO,332735,2011,RSherman_25,24941,1117823,7581,,25,Stanford,205,7600,29ac0dbd-2d1c-40da-88ba-36f0d3856d05,75,6660,5,14086,575701200,richardsherman/2495507,23
2019,WAS,"Paul, Niles",TE,10394,FA,406159,2011,Niles_Paul84,24942,1272502,7556,,43,Nebraska,242,7384,38f5843a-8318-4eb7-b517-c83d415e77a4,73,6661,5,14156,618642000,nilespaul/2495211,24
2019,NEP,"Smith, Lee",TE,10398,BUF,334184,2011,,24946,1276441,,,85,Marshall,265,7425,cf23126f-055b-4617-819b-bb4bcb84541a,78,6665,5,14215,564469200,leesmith/2495347,28
2019,BAL,"McPhee, Pernell",LB,10402,BAL,495524,2011,,24952,1664023,7546,,90,Mississippi St.,269,7457,4b62138a-e222-408c-8595-936d1a194eca,75,6671,5,14202,598338000,pernellmcphee/2495201,34
2019,SEA,"Maxwell, Byron",CB,10408,FA,332967,2011,,24960,1242845,,,41,Clemson,207,7603,fc309bb0-d8f9-49a8-b2d3-5c6eea4dec24,73,6680,6,14133,572590800,byronmaxwell/2495310,8
2019,MIA,"Clay, Charles",TE,10409,ARI,400516,2011,C42Clay,24961,1265552,,,85,Tulsa,246,7424,04ca4fb9-194e-47fe-8fc8-adb5790a8e78,75,6681,6,14145,603349200,charlesclay/2495139,9
2019,DAL,"Harris, Dwayne",WR,10410,OAK,324534,2011,D_Harris17,24963,1245905,7508,,17,East Carolina,215,7385,5ed2cea8-e0c6-482c-9ee1-548c06612226,70,6683,6,14100,558766800,dwayneharris/2495159,11
2019,WAS,"Robinson, Aldrick",WR,10412,FA,401659,2011,AldrickRobinson,24965,1273600,,,8,SMU,185,7399,b030b668-0f41-484f-8e94-9fc576b8af63,70,6685,6,14164,591080400,aldrickrobinson/2495331,13
2019,BAL,"Taylor, Tyrod",QB,10413,LAC,399579,2011,TyrodTaylor,24967,1243338,7592,,2,Virginia Tech,217,7357,7f3ef024-eb34-46af-8b9e-544cdf09378f,73,6509,6,14163,618123600,tyrodtaylor/2495240,15
2019,SFO,"Jones, Colin",S,10422,CAR,322865,2011,,24977,1823836,,,42,TCU,205,7542,fc506583-7edf-4e40-8047-83f60bea67a2,72,6694,6,14117,562309200,colinjones/2499257,25
2019,ATL,"Bosher, Matt",PN,10423,ATL,323389,2011,MattBosher5,24979,1823786,,,5,Miami,208,7562,947ba5a9-71de-4cc5-839a-884cfa49544b,72,6696,6,14073,561531600,mattbosher/2495124,27
2019,DEN,"Green, Virgil",TE,10432,LAC,323254,2011,VGreen85,24991,1130615,7502,,88,Nevada,255,7416,6ef43c53-53d7-4b0f-ad99-17664d663ae8,77,6570,7,14085,586587600,virgilgreen/2495288,1
2019,GBP,"Guy, Lawrence",DT,10457,NEP,461090,2011,thatLGUY,25020,1631775,,,74,Arizona State,315,7472,0861a57d-b468-4c21-ba3a-7523b6838ed0,76,6735,7,14185,637650000,lawrenceguy/2495481,30
2019,NOS,"Smith, Malcolm",LB,10465,DAL,399333,2011,MalcSmitty,25029,1823894,,,56,USC,229,7606,bcebf5f0-0224-4cc8-9a78-1aefd55bfc87,72,6744,7,14214,615618000,malcolmsmith/2499278,39
2019,FA,"Forbath, Kai",PK,10487,DAL,331927,2011,KaiForbath,25648,1117835,,,2,UCLA,197,7544,5514afb6-bd43-49a8-9bf7-b8baaaecdabe,71,7362,,14816,557557200,kaiforbath/2495150,
2019,FA,"Pryor, Terrelle",WR,10500,FA,457289,2011,TerrellePryor,25681,1631107,,,10,Ohio State,228,7640,af48c3f0-040b-40f9-95ab-6ebcb4c16cf8,76,6757,,14851,614322000,terrellepryor/2531332,
2019,FA,"Bailey, Dan",PK,10506,MIN,333899,2011,danbailey95,25427,1689664,,,5,Oklahoma State,190,7546,beb64618-614c-49f7-a3aa-c0c75b7839ea,72,7144,,14322,570171600,danbailey/2495259,
